X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,outcome
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,3.917202717118258,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,673848.2529669058,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
26870.1154800746,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,186017.55630382383,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,5.33614217206261,-7.617897007650143e-10,1.7191176780728679e-10,1.2720147325875026,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
410150.0431285764,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,743538.3524902033,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,363345.6337207956,3199.999982746227,3199.9999154226075,3500.0000436594837,18728.250666774893,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,7.890386376677319,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,160409.0122384251,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,2.648084264535007,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,583703.8989817048,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,4.033366049237826,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,73.18048264069441,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,5.039992971474451,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,535409.8921537399,3199.999982746227,3199.9999154226075,583703.8989817048,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,706959.0790378144,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,4.059020069755255,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,349658.72763935407,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,334668.25731530495,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,721121.9364151444,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,0.8999397536497775,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,7.884984693914392,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,673344.4591496293,29816.708425643403,3299.999941605074,4000.000005789665,1.0
390000.0025101366,0.8999397536497775,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,534468.053920311,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,3500.0000436594837,3299.999941605074,4000.000005789665,1.0
390000.0025101366,1.0503837077902034e-08,1.0000000308116732,2.0000000114471947,43.00000008671041,1.1415932948954932e-08,2.7749906249117857,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,90293.99973055697,87292.00043280743,88335.00273101406,89396.00212787898,90768.99674894607,91825.00172585201,3199.999953117989,3199.999982746227,3199.9999154226075,596584.996436497,3299.999941605074,4000.000005789665,1.0
