X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,outcome
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,4.059020069755255,-1.2754580137839515,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,3.917202717118258,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,225837.4172372811,105960.99353312908,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,629448.132977693,130566.99993530539,128256.99566816416,721122.6588455731,105960.99353312908,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,7014.99986866675,6999.999925386966,498160.3758427411,6500.000073400426,6600.000029568224,117802.02903935456,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,3.7408729010016257,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,403320.1530381536,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,5.33614217206261,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,-1.4445024517262963,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,0.07469153244796081,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,406361.6983290317,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,774581.7980861079,130566.99993530539,128256.99566816416,349658.72763935407,105960.99353312908,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,7.890386376677319,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,7014.99986866675,913637.0675852693,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,7.890386376677319,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,342592.3678382215,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,-7.617897007650143e-10,6.712292760785846,2.019168339473243e-09,3.18087717277038e-09,-1.4445024517262963,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,0.40840162004332675,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,7014.99986866675,6999.999925386966,784825.239435831,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,-1.0494683394741624,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,377684.321923541,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,3.917202717118258,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,46637.35725722897,128256.99566816416,116987.99694799403,105960.99353312908,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,1.00000000752821,1.0000000308116732,1.00000001777668,34.00000002659543,7.890386376677319,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
329999.99327508034,0.40840162004332675,1.0000000308116732,1.00000001777668,34.00000002659543,1.1415932948954932e-08,6.825439263607523,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,138009.00047503292,141253.00500679418,130566.99993530539,128256.99566816416,116987.99694799403,105960.99353312908,7014.99986866675,6999.999925386966,10006.999949274774,6500.000073400426,6600.000029568224,9000.000084258209,1.0
