X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,outcome
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,524775.7234380179,9999.99992314195,9999.999789267717,609641.1561289427,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,7.890386376677319,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,274890.3628127585,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,9999.99992314195,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,6.825439263607523,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,906854.6244486825,93921.00092487721,9999.99992314195,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,4.059020069755255,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,436443.70937373204,105196.9974846491,93921.00092487721,9999.99992314195,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,7.629904415547568,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,9999.99992314195,9999.999789267717,10535.000201660023,570822.8015269127,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,7.890386376677319,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,889142.4346376108,9999.99992314195,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,9999.99992314195,9999.999789267717,466308.7243323978,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,0.014975981915795423,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,850861.032614138,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
537910.0190114104,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,6.562390701649014,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,9999.99992314195,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,3.7408729010016257,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,403320.1530381536,9999.99992314195,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,9999.99992314195,9999.999789267717,386679.5955565395,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,3.917202717118258,3.18087717277038e-09,7.629904415547568,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,9999.99992314195,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,736151.526992175,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,20720.41911638783,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,5.037216739183607,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,9999.99992314195,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,1.0503837077902034e-08,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,6.562390701649014,3.18087717277038e-09,-1.4445024517262963,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,9999.99992314195,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
639999.9902222843,0.8999397536497775,2.0000000000080314,2.0000000114471947,38.99999999770459,1.1415932948954932e-08,-7.617897007650143e-10,1.7191176780728679e-10,2.019168339473243e-09,3.18087717277038e-09,8.759920289147516e-10,119886.99897108102,123223.00258971272,119210.99550634842,118722.00064031268,105196.9974846491,93921.00092487721,664458.0859784483,9999.999789267717,10535.000201660023,15000.000125675877,4999.999980396198,13627.000570102493,1.0
