Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
34,1,2,1,0,1,3965,3,5
34,1,2,-3,0,1,3965,49,-4
34,1,2,1,-3,1,3965,12,5
34,1,2,1,0,1,3965,6,5
34,1,2,1,0,0,3965,11,5
34,1,2,-2,0,1,3966,33,2
34,1,2,1,0,-5,3965,31,5
31,1,2,1,0,0,3965,39,9
34,1,2,1,0,-7,3965,34,5
33,1,2,1,0,1,3965,26,5
34,1,2,1,0,-1,4361,37,5
34,1,2,1,-3,-6,2379,40,5
34,1,2,1,0,0,3965,28,5
34,1,2,1,0,1,3965,31,5
34,1,2,1,-3,1,2379,38,5
34,1,10,1,0,0,3965,35,5
34,1,2,1,-8,-4,3965,35,5
34,1,2,-7,0,-1,3965,42,5
34,1,2,5,-1,0,3965,31,5
34,1,2,1,0,0,4361,35,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,-8,0,3965,42,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,10,1,0,0,3965,42,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3965,36,5
34,1,2,1,0,0,3965,37,5
34,1,2,1,0,0,3965,37,5
