Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
80,1,1,2,0,0,6229,4,4
50,0,8,2,0,0,6229,27,4
39,1,1,2,-6,0,6229,27,4
71,1,1,2,0,0,6229,4,4
81,0,1,2,0,0,6229,27,4
26,1,1,2,-9,0,6229,27,4
67,0,1,2,0,0,6229,17,4
55,1,1,2,0,0,6229,8,4
62,0,1,2,0,0,6229,22,4
39,1,1,2,0,0,6229,12,4
47,1,1,2,0,0,6229,27,4
37,1,1,2,0,0,6229,13,4
32,0,1,2,0,0,6228,5,4
50,0,1,2,0,0,6229,31,4
32,0,1,2,0,0,6229,8,4
40,1,1,2,0,0,6229,22,4
40,1,1,2,0,6,6229,11,4
37,0,1,2,0,0,4983,22,4
30,0,1,2,0,-6,4983,27,4
32,1,1,2,0,0,6229,13,4
41,1,1,2,0,0,6229,27,4
33,0,1,2,0,0,6229,14,4
64,1,1,2,0,0,1868,27,4
31,1,1,2,7,0,6229,29,4
32,0,1,2,0,0,6229,14,4
40,0,1,2,0,0,6229,27,4
39,1,1,2,0,0,6229,27,4
33,0,1,7,0,0,6229,29,4
23,0,1,2,0,0,6229,3,4
32,0,1,2,0,0,6228,17,4
32,1,1,2,0,0,6229,18,4
32,1,1,2,0,0,6229,18,4
30,0,1,2,0,0,4360,20,4
40,0,1,2,0,0,4360,27,3
37,1,1,2,0,0,6229,27,4
32,0,1,2,0,0,6227,19,4
34,1,1,2,0,0,4981,27,4
39,0,1,2,0,0,6229,30,4
23,1,1,2,0,0,4358,13,4
23,0,1,2,0,-6,6229,37,4
42,1,1,2,0,0,6229,36,4
20,0,-7,2,0,0,6229,28,4
41,1,1,2,0,0,6229,35,4
31,1,1,2,0,0,6229,20,4
40,0,1,2,0,0,6229,33,4
36,0,1,2,0,0,6229,27,4
30,1,1,2,0,0,6229,19,4
41,1,1,2,0,0,6228,36,4
41,1,1,2,0,0,6229,36,4
31,0,5,2,0,0,6229,29,13
27,1,1,2,0,0,4360,21,4
36,0,1,2,0,0,6228,28,4
32,0,-8,2,0,0,6229,25,4
30,0,1,2,0,0,6229,19,4
37,1,2,2,0,0,6229,31,4
23,0,1,2,0,0,6227,10,4
35,1,1,2,0,0,6229,28,4
29,1,1,2,0,0,6227,19,4
25,0,-4,2,0,0,6229,18,4
30,0,1,2,0,0,6225,20,4
30,0,1,2,0,0,6226,20,4
31,0,1,2,0,0,6229,28,-4
31,0,1,2,0,0,6229,22,4
23,1,5,2,0,0,6229,18,13
28,0,1,2,0,0,6229,18,4
40,0,1,2,0,0,6229,36,4
40,0,1,2,0,0,6229,36,4
40,0,1,2,0,0,6229,36,4
32,0,1,2,0,0,6228,24,4
36,1,1,2,0,0,6228,31,4
23,0,1,2,0,0,6229,12,4
36,1,1,2,0,0,4983,32,4
20,0,1,11,0,0,6229,27,4
31,1,1,2,0,0,4358,27,4
32,1,1,8,0,0,6229,36,4
33,1,1,2,0,0,6228,27,4
23,1,1,-3,0,-6,6226,27,4
23,0,1,2,0,0,6229,14,4
30,0,1,2,0,0,6229,30,-5
23,1,1,2,0,0,6229,15,4
32,0,1,2,0,0,6229,26,4
34,1,1,2,0,0,6229,30,4
32,1,1,2,0,0,6227,27,4
32,1,1,2,0,0,6229,27,4
28,0,1,2,0,0,6229,21,4
35,0,1,2,0,0,6227,31,4
28,1,1,2,0,0,4359,27,4
26,0,1,2,0,0,6229,19,4
38,0,1,2,0,0,6229,36,4
29,0,1,2,0,0,6229,23,4
32,0,1,2,0,0,6227,27,4
16,0,1,2,0,0,6227,27,4
32,1,1,2,0,0,6227,28,4
32,1,1,2,0,0,6229,28,4
30,1,1,2,0,9,6229,36,4
37,1,1,2,0,0,6229,36,4
37,1,1,2,0,0,6229,36,4
37,1,1,2,0,0,6229,36,4
27,1,1,2,0,0,6229,22,4
25,0,1,2,0,0,6226,19,4
25,0,1,2,0,0,6229,19,4
7,0,1,2,0,0,6229,31,4
14,0,1,2,0,0,6229,23,4
32,1,1,2,0,0,6229,29,4
31,0,1,2,0,0,6229,27,4
15,1,1,2,0,0,6229,38,4
31,0,1,2,0,0,6229,27,4
31,1,1,2,0,0,6227,28,4
32,1,1,2,-7,0,6229,30,4
37,0,1,2,0,0,6229,36,4
14,0,1,2,0,0,6229,36,4
14,1,1,2,0,0,6229,27,4
30,1,1,2,0,0,6229,27,4
26,1,1,2,0,0,6229,22,4
30,1,-7,2,0,0,2491,32,4
32,0,1,2,0,0,6229,29,4
30,1,1,2,0,0,1868,20,4
28,0,1,2,0,0,6227,24,4
36,1,1,2,0,0,6228,36,4
32,1,1,2,0,0,6229,30,4
31,0,1,2,0,0,6229,28,4
23,1,1,2,9,0,6229,18,4
23,0,1,2,0,0,6229,18,4
31,1,1,2,0,0,6229,29,4
32,0,10,2,0,0,6229,36,4
26,0,1,2,0,0,6228,22,4
35,0,-5,2,0,0,6229,28,12
29,0,1,2,0,0,5606,27,4
28,1,1,2,0,0,4360,29,4
25,0,1,2,0,0,6229,21,4
31,1,1,2,2,0,6229,33,4
29,1,1,2,0,0,6227,27,4
23,0,9,2,0,0,6229,21,4
29,1,1,2,0,0,6229,27,4
23,0,1,0,0,0,6229,18,4
32,1,1,2,0,0,6229,31,4
32,1,1,2,0,0,6229,31,4
36,0,1,2,0,0,6229,36,4
32,0,-8,2,0,0,6229,36,4
31,0,1,2,0,0,6228,29,4
33,1,3,2,0,0,6229,33,4
23,1,1,-4,0,0,6229,30,4
30,0,1,2,0,0,6227,28,4
30,0,1,2,0,0,6229,28,4
30,0,1,2,0,0,6229,28,4
23,1,1,2,0,0,6229,20,4
23,1,1,2,0,0,6229,20,4
32,0,1,2,0,-2,6228,36,4
29,0,1,2,0,0,6229,27,4
35,1,1,2,0,0,6229,36,4
35,1,1,2,0,0,6229,36,4
23,1,1,-6,0,0,6227,33,4
32,0,1,2,0,0,6230,31,4
29,1,1,2,0,0,6228,28,4
29,1,1,2,0,0,6228,28,4
28,1,1,-4,0,0,6228,27,4
25,1,1,2,0,0,6229,23,4
23,0,1,2,0,0,6229,20,4
30,0,1,2,0,0,6229,29,4
23,0,4,2,0,0,6227,21,4
23,1,1,2,0,0,6229,21,4
23,1,1,2,0,0,5606,22,4
24,0,1,2,0,0,6229,19,2
35,0,1,2,0,0,6229,36,4
35,0,1,2,0,0,6229,36,4
29,1,1,2,0,0,6228,29,4
28,0,1,2,0,0,6229,27,4
33,1,1,2,0,0,5606,36,4
23,0,1,2,0,8,6228,33,4
23,1,1,2,0,0,6228,22,4
23,1,1,2,0,0,6229,22,4
34,1,1,2,0,0,6229,36,4
29,0,1,2,0,0,5605,30,4
25,0,1,2,0,0,6229,24,4
32,0,1,2,0,0,6227,33,4
32,0,1,2,0,0,6229,33,4
29,1,1,2,0,0,6229,30,4
25,1,1,2,0,0,6225,25,4
31,0,1,2,0,0,6229,32,4
31,0,1,2,0,0,6229,32,4
27,0,1,2,0,0,6229,27,4
23,0,1,2,0,0,6227,22,4
34,0,1,2,0,0,6229,36,4
30,0,1,2,0,0,6228,31,4
23,1,1,2,0,0,6229,23,4
26,1,1,2,0,0,6229,27,4
26,1,1,2,0,0,6229,27,4
33,1,1,2,0,0,6229,36,4
32,0,1,2,0,0,6229,34,4
32,1,1,2,0,0,4983,36,4
32,1,1,2,0,0,4983,36,4
23,0,1,2,0,0,4983,44,-4
32,1,1,2,0,0,6229,23,-5
32,1,1,2,0,0,6229,35,4
31,0,1,2,0,0,6228,33,4
31,0,1,2,0,0,5606,34,4
28,1,1,2,0,0,6229,30,4
28,1,1,2,0,0,6229,30,4
23,0,1,2,0,2,6229,28,4
23,0,1,2,0,0,6228,23,4
23,0,1,2,0,0,6229,23,4
23,0,1,2,0,0,6229,23,4
26,0,1,2,0,0,6229,27,4
15,0,5,2,0,0,6229,36,4
20,0,1,2,0,0,6227,20,-4
33,0,1,2,0,0,6229,36,4
23,1,1,9,0,0,6229,36,4
29,1,1,2,0,0,6229,32,4
23,1,1,2,0,0,6229,36,11
23,1,-5,2,0,0,6230,27,4
32,1,1,2,0,0,6227,36,4
32,1,1,2,0,0,6227,36,4
32,1,1,2,0,0,6229,36,4
32,1,1,2,0,0,6229,36,4
31,0,1,2,0,0,6229,34,4
31,0,1,2,0,0,6229,34,4
23,0,1,2,0,0,6229,24,4
23,0,1,2,0,0,6229,24,4
23,0,1,2,0,0,6851,40,-1
27,1,1,2,0,0,5605,31,4
13,0,1,2,0,0,6229,36,4
34,1,1,2,0,0,6229,39,4
15,1,1,2,0,0,6228,28,4
30,1,1,2,0,0,4983,36,4
26,1,1,2,0,0,6229,29,4
25,0,1,2,0,0,6228,27,4
15,0,1,2,0,0,6229,27,4
14,0,1,2,0,0,6229,36,4
29,1,1,2,0,0,6228,33,4
38,1,1,2,0,0,6229,45,4
31,0,1,2,0,0,6227,35,4
23,0,1,2,0,0,6228,25,4
23,0,1,2,0,0,6229,25,4
23,0,1,2,0,0,6229,25,4
23,0,1,2,0,0,6229,25,4
28,1,1,2,0,0,6229,36,10
15,1,1,2,0,0,5603,35,4
31,1,1,2,0,0,6229,36,4
31,1,1,2,0,0,6229,36,4
26,0,1,2,0,0,6229,29,4
28,0,1,2,0,0,4358,33,4
33,0,1,2,0,0,6229,38,4
30,1,1,2,0,0,6229,35,4
25,0,1,2,0,0,6228,37,-4
23,0,1,2,2,0,6229,29,4
25,0,1,2,0,0,6228,28,4
27,0,1,2,0,0,5606,28,11
25,1,1,2,0,0,6228,29,4
24,0,1,2,0,0,6229,27,4
23,0,1,2,0,0,6229,27,5
31,0,1,2,0,0,6226,36,4
31,0,1,2,0,0,6229,36,4
31,0,1,2,0,0,6229,36,4
28,1,1,2,0,0,6229,33,4
27,0,1,2,0,0,6229,31,4
27,0,1,2,0,0,6229,31,4
24,1,1,2,0,0,6226,28,4
24,1,1,2,0,0,6229,28,4
23,0,1,2,0,0,6229,26,4
23,0,1,2,0,0,6229,26,4
23,0,1,2,0,0,4360,29,4
26,0,1,2,0,0,6229,30,4
23,1,1,2,0,0,6229,27,4
23,1,1,2,0,0,5605,28,4
23,0,1,2,0,0,6229,25,3
29,0,1,2,0,0,6227,34,4
23,0,1,10,-2,0,6229,41,4
25,1,1,2,0,0,6228,30,4
25,1,1,2,0,0,6229,30,4
24,0,1,2,0,0,6227,28,4
24,0,1,2,0,0,6229,28,4
23,1,1,2,0,0,3114,27,4
23,0,1,2,0,0,6225,27,4
23,0,1,2,0,0,6227,27,4
30,0,1,2,0,0,6225,36,4
30,0,1,2,0,0,6229,36,4
