Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
40,1,2,1,0,0,335,6,5
31,0,2,1,9,0,337,16,5
40,1,2,1,0,0,6758,3,5
31,0,2,1,0,0,6758,39,-1
31,1,2,1,0,0,4054,21,14
31,0,2,1,-8,0,2700,48,5
31,0,2,1,4,0,4729,15,-2
31,1,2,1,0,0,4729,9,5
31,0,2,1,0,0,4054,11,5
31,1,2,1,0,0,6758,4,5
32,1,2,1,0,0,4392,15,5
26,1,2,-12,0,0,6758,48,5
40,0,2,1,0,0,6757,21,5
31,1,2,1,0,0,3378,14,5
31,1,2,1,0,0,5406,14,5
32,1,2,1,0,0,5404,17,5
31,0,2,1,0,0,5406,15,5
31,1,2,1,0,0,5406,17,5
31,0,2,1,0,0,6758,12,5
31,0,2,1,-9,0,6756,41,5
31,1,2,1,0,0,6752,13,5
33,1,2,1,0,0,4729,23,5
31,1,2,1,0,0,4054,22,5
31,1,-6,1,0,0,1351,39,5
31,0,2,1,0,10,6758,41,5
40,0,2,1,0,0,6758,30,5
31,0,-7,1,0,0,8109,34,5
31,0,2,1,0,0,6757,17,5
31,1,2,1,0,-8,2269,7,5
31,0,2,1,0,0,6081,20,5
31,0,2,1,0,0,3892,23,5
31,0,2,1,0,0,6754,18,5
31,1,2,1,0,0,4864,25,5
31,0,10,1,0,0,6757,45,5
34,0,2,1,0,0,6757,23,5
32,0,2,1,0,0,6753,20,5
31,0,-6,1,0,0,6758,33,5
31,0,2,1,0,0,4865,25,5
31,0,2,1,0,0,5406,24,5
31,1,2,1,0,0,4054,25,5
31,0,2,1,0,0,5405,25,5
32,1,2,1,0,0,6756,24,5
31,0,2,1,0,0,6758,22,5
31,1,2,1,0,0,6757,23,5
31,0,3,1,-2,0,6753,25,5
23,0,2,1,0,0,4865,16,5
32,1,2,1,0,0,6757,25,5
31,0,-6,1,0,0,6758,41,5
31,0,2,1,0,0,6758,23,5
31,0,2,1,0,0,6756,24,5
31,0,2,1,-6,0,6756,48,5
31,1,2,1,0,0,4730,30,5
31,1,2,1,-3,0,6757,40,5
31,1,2,1,0,0,6758,25,5
22,0,2,1,0,0,4728,29,-1
31,0,2,1,0,0,4727,30,5
31,0,2,1,0,0,4729,30,5
31,0,2,1,0,0,5406,28,5
31,1,2,1,0,0,5406,29,5
31,0,2,1,0,0,6758,25,5
31,1,2,1,0,0,6758,26,5
31,1,2,1,0,0,6758,26,5
32,1,2,1,0,0,6082,29,5
31,0,2,1,0,0,6758,26,5
31,1,2,1,0,0,6752,27,5
31,0,2,1,3,0,6759,32,5
31,0,2,1,0,0,5406,30,5
31,0,2,1,0,0,6756,27,5
31,0,2,1,0,0,6757,27,5
31,0,2,1,0,0,6757,27,5
31,0,2,1,0,0,6758,27,5
31,0,2,1,0,0,6758,27,5
31,1,2,1,0,0,5404,31,5
31,1,2,-1,0,0,6082,25,5
31,1,2,1,0,0,6755,28,5
31,0,2,1,-8,0,6758,28,5
31,1,-14,1,-8,0,5408,39,5
31,0,2,1,0,0,5406,31,5
31,1,2,1,0,0,5405,32,5
31,0,2,1,8,0,6757,28,5
31,1,2,1,0,0,6756,29,5
31,0,2,1,0,0,6758,29,5
31,1,2,1,0,0,4729,33,5
31,1,2,1,0,0,6758,38,-2
31,1,2,1,0,0,6757,30,5
31,1,2,1,0,0,6757,30,5
31,0,2,1,0,0,6752,30,5
31,0,2,1,0,0,6757,30,5
31,0,2,1,0,0,6757,30,5
31,0,2,1,0,0,6757,30,5
31,0,2,1,0,0,6758,30,5
31,0,2,1,0,0,6758,30,5
31,1,2,1,0,0,6082,32,5
31,1,2,1,0,0,6754,31,5
31,1,2,1,0,0,6754,31,5
31,0,-1,1,0,0,6756,31,5
31,1,2,1,0,0,4729,34,5
31,0,2,1,0,0,6753,31,5
31,0,2,5,0,0,2027,39,5
31,0,2,1,0,0,6756,31,5
31,0,2,1,0,0,6757,31,5
31,0,2,1,0,0,6757,48,-3
31,0,2,1,0,0,6758,31,5
31,0,2,1,8,0,4729,37,5
31,0,2,1,0,0,6758,31,5
31,0,2,1,-9,0,6758,39,-3
28,1,2,1,0,0,6750,36,-1
31,1,2,1,0,0,6752,32,5
31,0,2,1,0,0,6755,44,13
31,1,2,1,0,0,6755,32,5
31,1,2,1,0,0,6758,32,5
31,1,2,1,0,0,6758,32,5
40,1,2,1,0,0,6758,44,5
30,1,2,1,0,0,6755,31,5
31,1,2,1,3,0,6082,39,5
31,0,2,1,0,0,6753,32,5
31,0,-1,1,0,0,6758,43,5
31,0,2,1,0,0,6756,32,5
31,0,2,1,0,0,6756,32,5
31,0,2,1,0,0,6757,32,5
31,0,2,1,0,0,6758,32,5
31,0,2,1,0,0,6758,32,5
31,0,2,1,0,0,6758,32,5
31,0,2,1,0,0,6758,32,5
31,1,2,1,0,0,6756,33,5
31,1,2,1,0,0,6757,33,5
31,1,2,1,0,0,6758,33,5
33,1,2,1,0,0,6758,36,5
32,0,2,1,0,0,6758,34,5
31,1,2,1,0,0,5405,36,5
31,0,2,1,0,0,6081,34,5
31,0,2,1,0,0,6758,33,5
31,0,2,1,0,0,6758,33,5
31,0,-7,1,0,0,6758,39,5
31,0,2,1,0,0,6758,33,5
31,1,2,1,0,0,6756,34,5
31,1,2,1,0,0,6757,34,5
31,1,2,1,0,0,6758,34,5
39,1,2,1,0,0,4729,40,5
31,0,2,1,0,0,5406,36,5
31,0,2,1,0,0,6082,35,5
31,1,2,1,0,0,5406,37,5
31,1,-6,1,-4,0,6759,27,5
31,0,2,1,0,0,6757,34,5
31,0,2,1,0,0,6758,34,5
31,0,2,1,1,0,6082,37,5
31,0,2,10,0,0,4054,35,5
31,0,2,1,0,4,6757,37,5
31,0,2,1,0,0,8784,31,5
31,0,2,1,0,0,6756,35,5
31,0,2,1,-1,0,6757,39,5
31,0,2,1,0,0,6757,35,5
22,0,2,-2,0,0,6758,32,5
