Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
80,1,2,1,0,0,5932,8,1
58,1,2,1,0,0,5932,22,7
37,0,2,1,0,0,6005,4,1
31,1,2,1,0,-3,9269,36,1
45,1,2,1,0,0,6487,28,1
43,1,2,1,0,0,9270,18,1
40,1,2,1,0,0,9268,15,1
32,1,2,1,0,0,4633,20,1
26,1,2,1,0,0,5562,8,1
37,1,2,1,0,0,6674,22,1
12,1,2,1,0,0,9268,8,1
32,1,2,1,0,0,4631,22,1
34,1,2,1,0,0,5561,23,1
46,1,2,1,0,0,7416,36,1
46,1,2,1,0,0,7416,36,1
28,1,2,1,0,0,4448,20,1
32,1,2,1,0,0,3892,25,1
32,1,2,1,0,0,7414,21,1
46,1,2,1,0,0,9271,36,1
24,1,2,1,0,0,9271,9,1
25,1,2,1,0,0,4633,19,1
32,1,2,1,0,0,1945,20,1
24,1,2,1,0,0,4635,19,1
24,1,2,1,0,0,9270,36,9
16,1,2,1,0,0,5562,22,1
34,1,2,1,0,0,7416,28,1
32,1,2,1,0,0,8342,25,1
43,1,2,1,0,0,4202,36,1
24,1,2,1,0,0,9270,14,1
24,1,2,1,0,0,5558,20,1
24,1,2,1,0,0,5562,20,1
24,1,2,1,0,0,5562,20,1
22,1,2,1,0,-8,5562,28,1
24,1,2,1,-9,0,5561,40,1
30,1,2,1,0,0,9271,22,1
32,1,2,1,0,0,6490,29,1
26,1,2,1,0,0,7416,20,1
28,1,2,1,0,0,9271,20,1
31,1,2,1,0,0,5562,30,1
35,1,2,1,0,0,5562,36,1
25,1,2,1,0,0,8339,18,1
40,1,2,1,0,0,9270,36,1
40,1,2,1,0,0,9271,36,1
31,1,2,1,0,0,7416,28,1
24,1,2,1,0,0,2224,20,1
32,1,2,1,0,0,8343,28,1
24,1,2,-7,0,0,7417,36,1
33,1,2,1,0,0,9271,28,1
24,1,2,1,0,0,5931,22,1
32,1,2,1,0,0,9270,27,1
24,1,2,1,0,0,9267,17,1
23,1,2,1,0,0,7416,20,-13
24,1,2,1,0,0,7416,20,1
30,1,2,1,0,0,9272,25,1
32,1,2,1,0,0,6488,32,1
16,1,2,1,0,0,7416,28,1
24,1,2,1,0,0,4542,25,1
29,1,2,1,0,0,7416,27,1
35,1,2,1,0,0,4635,36,1
32,1,2,1,0,0,9271,28,1
24,1,2,1,0,0,6672,22,1
35,1,2,1,0,0,9270,32,1
27,1,2,1,0,0,5562,28,1
27,1,2,1,0,0,5562,28,1
28,1,2,1,0,0,6488,28,1
27,1,2,1,0,0,4542,30,1
24,1,10,1,0,0,9269,22,1
24,1,2,1,0,0,4635,26,1
28,1,10,1,0,0,9273,34,1
33,1,2,1,0,0,5562,36,1
25,1,2,1,0,0,5002,27,1
24,1,2,1,0,0,9271,19,1
24,1,2,1,0,-8,7415,26,1
26,1,2,1,0,0,4635,29,1
29,1,2,1,0,0,6487,30,1
23,1,2,1,0,-8,9271,36,1
27,1,2,1,0,0,8339,25,1
16,0,2,1,0,0,9270,13,1
32,1,2,1,0,0,7415,33,1
32,1,2,1,0,0,5562,36,1
24,1,2,1,0,0,9269,20,1
24,1,2,1,0,0,9271,20,1
24,1,2,1,0,0,7413,23,1
24,1,2,1,0,0,7416,23,1
30,1,2,1,0,0,9266,28,1
30,1,2,1,0,0,9271,28,1
