X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
500000,0,1,2,37,2,-2,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,2846,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,2346,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,2346,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,2346,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,3428
499200,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,76055,61248,41437,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,2146,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,39937,3032,3200,1946,1734,2000,4128
500800,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71855,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74376,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2200,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2200,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2200,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73858,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74976,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
499800,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
499800,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
499800,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40937,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,75176,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,75176,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
499700,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41037,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41037,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41137,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41137,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41137,3032,3200,1946,1734,2000,4128
499500,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41237,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41337,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41337,3032,3200,1946,1734,2000,4128
499200,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41537,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41537,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41537,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41537,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41537,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41537,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41637,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41637,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41637,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,41737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4528
500000,0,1,2,37,2,0,3,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
494000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
494000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
494000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,40737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,45737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,45737,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,46537,3032,3200,1946,1734,2000,4128
500000,0,1,2,37,2,0,0,0,0,0,80846,74776,73558,71055,61248,46537,3032,3200,1946,1734,2000,4128
