age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,outcome
24.999999141377128,4.000000000336487,397962.0036839599,9.000000007348016,3.9999999979493785,0.9999999774305479,2.0000000222815126,2.9115105278967257,0.0,77854.13339496669,6.386905937461052e-07,40.00000000897579,38.99999992638926,1.0
79.30689781591676,4.000000000336487,397962.0036839599,9.000000007348016,3.9999999979493785,0.9999999774305479,2.0000000222815126,2.000000048345802,0.0,9.878298851617728e-05,3975.0432829020547,40.00000000897579,38.99999992638926,1.0
24.999999141377128,4.000000000336487,397962.0036839599,15.842210801679535,3.9999999979493785,0.9999999774305479,4.424033850308856,2.000000048345802,0.0,9.878298851617728e-05,6.386905937461052e-07,40.00000000897579,38.99999992638926,1.0
24.999999141377128,4.000000000336487,397962.0036839599,13.207566272759616,3.9999999979493785,0.9999999774305479,2.0000000222815126,2.000000048345802,0.0,56219.71819806042,6.386905937461052e-07,40.00000000897579,38.99999992638926,1.0
24.999999141377128,4.000000000336487,397962.0036839599,9.000000007348016,3.9999999979493785,0.9999999774305479,2.0000000222815126,2.000000048345802,0.0,12950.887804247881,6.386905937461052e-07,66.45419538749533,38.99999992638926,1.0
24.999999141377128,1.2251774957241115,397962.0036839599,9.000000007348016,3.9999999979493785,0.9999999774305479,2.0000000222815126,2.000000048345802,0.0,99488.54859187297,6.386905937461052e-07,40.00000000897579,38.99999992638926,1.0
24.999999141377128,4.000000000336487,397962.0036839599,9.000000007348016,3.9999999979493785,0.9999999774305479,2.0000000222815126,2.000000048345802,0.0,99488.54859187297,6.386905937461052e-07,40.00000000897579,38.99999992638926,1.0
24.999999141377128,4.000000000336487,397962.0036839599,9.000000007348016,3.9999999979493785,0.9999999774305479,2.0000000222815126,2.000000048345802,0.0,45402.51059960729,6.386905937461052e-07,40.00000000897579,7.96885009718423,1.0
24.999999141377128,4.000000000336487,397962.0036839599,9.000000007348016,3.9999999979493785,2.7420426079349127,2.0000000222815126,2.000000048345802,0.0,56219.71819806042,6.386905937461052e-07,40.00000000897579,38.99999992638926,1.0
24.999999141377128,4.000000000336487,397962.0036839599,9.000000007348016,3.9999999979493785,0.9999999774305479,2.0000000222815126,2.000000048345802,0.0,34585.303001154156,6.386905937461052e-07,30.103527813969635,38.99999992638926,1.0
