age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,outcome
47.999999971464526,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,2.802458300729841,-1.01281488085192e-07,0.0,23768.095402701016,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,2.601974071447217,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,99488.54859187297,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.180882751150826,-1.01281488085192e-07,0.0,88671.34099341983,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,15.842210801679535,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,99488.54859187297,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,7.938277214919777,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,67036.92579651356,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,1.0,34585.303001154156,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,2.6689881570799407,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,88671.34099341983,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,10.572921743839697,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,67036.92579651356,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,99488.54859187297,605.2734580204877,19.99999955652361,38.99999992638926,1.0
27.64910428430539,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,45402.51059960729,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,11.011328634957046,1.0000000043775534,-1.01281488085192e-07,0.0,12950.887804247881,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.180882751150826,-1.01281488085192e-07,0.0,34585.303001154156,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,99488.54859187297,1568.0648365580785,19.99999955652361,38.99999992638926,1.0
27.64910428430539,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,88671.34099341983,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,917655.5580617724,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,-1.01281488085192e-07,0.0,56219.71819806042,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
47.999999971464526,7.567980286893317e-08,61984.99169624764,5.000000291100557,4.999999986030593,1.4415343585483242e-08,1.0000000043775534,3.7129163281884647,0.0,23768.095402701016,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
