age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,outcome
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,1.3086989273132472,0.0,67036.92579651356,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,3.978770647170322,196279.99998142594,9.999999975669143,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,99488.54859187297,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,56219.71819806042,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,99488.54859187297,6.386905937461052e-07,42.22041700514487,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,1230108.634575887,9.999999975669143,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,77854.13339496669,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,1.0895648772050834,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,99488.54859187297,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,7.938277214919777,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,99488.54859187297,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,67036.92579651356,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,2.426590847549418,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,67036.92579651356,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,3.9999999979493785,2.7420426079349127,3.0000001368389064,4.0000000069030595,0.0,56219.71819806042,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,45402.51059960729,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,77854.13339496669,6.386905937461052e-07,42.22041700514487,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,1230108.634575887,9.999999975669143,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,88671.34099341983,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,15.842210801679535,3.9999999979493785,1.4415343585483242e-08,3.0000001368389064,4.0000000069030595,0.0,12950.887804247881,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,3.9999999979493785,11.011328634957046,3.0000001368389064,4.0000000069030595,0.0,45402.51059960729,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
21.999999936737463,7.567980286893317e-08,196279.99998142594,9.999999975669143,3.9999999979493785,11.011328634957046,3.0000001368389064,4.0000000069030595,0.0,88671.34099341983,6.386905937461052e-07,19.99999955652361,38.99999992638926,1.0
