age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,outcome
18.999999192575583,4.000000000336487,406077.9937214032,9.999999975669143,3.9999999979493785,0.9999999774305479,1.180882751150826,4.0000000069030595,0.0,45402.51059960729,6.386905937461052e-07,25.00000052727632,38.99999992638926,1.0
18.999999192575583,4.000000000336487,406077.9937214032,9.999999975669143,3.9999999979493785,0.9999999774305479,3.0000001368389064,4.0000000069030595,0.0,23768.095402701016,6.386905937461052e-07,25.00000052727632,15.230401450494455,1.0
18.999999192575583,4.000000000336487,406077.9937214032,5.303632685999859,3.9999999979493785,0.9999999774305479,3.0000001368389064,4.0000000069030595,0.0,23768.095402701016,6.386905937461052e-07,25.00000052727632,38.99999992638926,1.0
18.999999192575583,4.000000000336487,406077.9937214032,15.842210801679535,3.9999999979493785,0.9999999774305479,3.0000001368389064,4.0000000069030595,0.0,9.878298851617728e-05,2530.8562150956686,25.00000052727632,38.99999992638926,1.0
18.999999192575583,4.000000000336487,406077.9937214032,9.999999975669143,3.9999999979493785,0.9999999774305479,3.0000001368389064,4.0000000069030595,0.0,67036.92579651356,6.386905937461052e-07,25.00000052727632,7.96885009718423,1.0
18.999999192575583,4.000000000336487,406077.9937214032,9.999999975669143,1.0895648772050834,0.9999999774305479,3.0000001368389064,4.0000000069030595,0.0,9.878298851617728e-05,6.386905937461052e-07,90.6879737698458,38.99999992638926,1.0
18.999999192575583,4.000000000336487,406077.9937214032,9.999999975669143,3.9999999979493785,0.9999999774305479,4.424033850308856,4.0000000069030595,0.0,88671.34099341983,6.386905937461052e-07,25.00000052727632,38.99999992638926,1.0
53.478001050111075,4.000000000336487,406077.9937214032,9.999999975669143,3.9999999979493785,0.9999999774305479,3.0000001368389064,4.0000000069030595,0.0,67036.92579651356,6.386905937461052e-07,25.00000052727632,38.99999992638926,1.0
18.999999192575583,4.000000000336487,406077.9937214032,9.999999975669143,3.763616817893752,0.9999999774305479,3.0000001368389064,4.0000000069030595,0.0,88671.34099341983,6.386905937461052e-07,25.00000052727632,38.99999992638926,1.0
18.999999192575583,4.000000000336487,406077.9937214032,9.999999975669143,3.9999999979493785,0.9999999774305479,3.0000001368389064,4.0000000069030595,0.0,67036.92579651356,6.386905937461052e-07,25.00000052727632,38.99999992638926,1.0
