Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
78,1,2,1,0,0,9271,28,1
78,1,2,1,0,0,9271,28,1
70,1,2,1,0,0,7416,28,1
64,1,2,1,0,0,7415,28,1
70,1,2,1,0,0,5562,28,1
59,1,2,1,0,0,5562,24,1
62,1,2,1,0,0,9271,28,1
59,1,2,1,0,0,9271,28,1
53,1,2,1,0,0,9269,22,1
51,1,2,1,0,0,6489,28,1
24,1,2,1,6,0,4635,36,1
33,1,2,1,0,0,6488,12,1
52,1,2,1,0,0,9271,32,1
32,1,2,1,0,0,6488,11,1
54,1,2,1,0,0,9271,36,1
37,1,2,1,0,0,5562,23,1
40,1,2,1,0,0,5562,28,1
52,1,2,1,0,0,9271,36,1
32,1,2,1,0,0,3708,20,1
32,1,2,1,0,0,9270,11,1
42,1,2,1,0,0,9271,25,1
45,1,2,1,0,0,5562,36,1
51,1,2,1,0,0,4635,36,1
40,1,2,1,0,0,7508,28,1
28,1,2,1,0,0,6489,20,-5
48,0,2,1,0,0,9271,36,1
40,1,2,1,0,0,5562,36,1
32,1,2,1,0,0,6489,22,1
40,1,2,1,0,0,9268,28,1
40,1,2,1,0,0,9270,28,1
30,1,2,1,0,0,6489,20,1
45,1,2,1,0,0,9271,36,1
38,1,2,1,0,0,9271,28,1
30,1,2,1,0,0,9271,20,1
43,0,2,1,0,0,9270,36,1
35,1,10,1,0,0,9271,36,1
24,1,2,1,0,0,9271,13,1
42,1,2,1,0,0,9271,36,1
40,1,2,1,0,0,4635,36,1
29,1,2,1,0,0,9271,20,1
24,1,2,1,0,0,9270,14,1
40,1,2,1,0,0,8343,36,1
24,1,2,1,0,0,9270,15,1
33,1,2,1,0,0,8343,28,1
40,1,2,1,0,0,9271,36,1
40,1,2,1,0,0,9271,36,1
40,1,2,1,0,0,9271,36,1
40,1,2,1,0,0,9271,36,1
40,1,2,1,0,0,9271,36,1
40,1,2,1,0,0,9271,36,1
40,1,2,1,0,0,9271,36,1
40,1,2,1,0,0,9271,36,1
35,1,10,1,0,0,9271,36,1
40,1,2,1,0,0,9271,36,1
24,1,2,5,0,0,9271,39,1
40,1,2,1,0,0,9271,36,1
32,1,2,1,0,0,5562,32,1
43,1,2,1,0,0,9269,40,1
30,1,2,1,0,0,6489,28,1
24,1,-4,1,0,0,9271,24,1
27,1,2,1,0,0,4634,28,1
33,1,2,1,0,0,9271,28,1
32,1,2,1,0,0,9270,27,1
39,1,2,1,0,0,9271,36,1
32,1,2,4,0,0,9270,36,1
24,1,2,1,0,0,6489,22,1
35,1,2,1,0,0,4634,36,1
18,1,2,9,0,0,9270,36,1
32,1,2,1,0,0,9271,28,1
32,1,2,1,0,0,9271,28,1
32,1,2,1,0,0,9271,28,1
32,1,2,1,0,0,9271,28,1
24,1,2,9,0,3,9271,36,1
32,1,2,1,0,0,9271,28,1
32,1,2,1,0,0,9271,28,1
35,1,2,1,0,0,6674,36,1
38,1,2,1,0,0,9271,36,1
24,1,-6,1,0,0,9271,44,1
38,1,2,1,0,0,9271,36,1
38,1,2,1,0,0,9271,36,1
32,1,2,1,0,0,6489,33,1
24,1,2,1,0,0,9270,19,1
17,1,2,1,0,0,9271,28,1
31,1,2,1,0,0,9271,28,1
31,1,2,1,0,0,9271,28,1
25,1,2,1,0,0,4635,28,1
30,1,2,1,0,0,9271,27,1
30,1,2,1,0,0,9271,27,1
37,1,2,1,0,0,9271,36,1
31,1,2,1,0,0,9271,36,7
24,1,2,1,0,0,4087,28,1
32,1,2,1,0,0,9270,30,1
32,1,2,1,0,0,9271,30,1
32,1,2,1,0,0,9271,30,1
32,1,2,1,0,0,5562,36,1
32,1,2,1,0,0,5562,36,1
32,1,2,1,0,0,5562,36,1
32,1,2,1,0,0,5562,36,1
16,1,2,1,0,0,5562,36,1
24,1,2,-7,0,0,9270,36,1
24,1,2,1,0,0,9268,20,1
24,1,2,1,0,0,9269,20,1
24,1,2,1,0,0,9270,20,1
32,1,2,1,8,0,9271,36,1
24,1,2,1,0,0,9271,20,1
24,1,9,1,0,0,5562,28,1
24,1,2,-7,0,0,9271,28,1
32,1,2,1,0,0,8343,32,1
24,1,10,1,0,0,5191,36,1
32,1,2,1,0,0,4635,36,1
32,1,2,1,0,0,4635,36,1
24,1,2,-7,0,0,9271,36,1
30,1,2,1,0,0,9271,28,1
30,1,2,1,0,0,9271,28,1
24,1,2,1,0,0,4542,28,1
