Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
53,0,2,0,0,0,2302,3,5
45,0,2,-8,0,-8,2302,-2,5
45,0,2,1,0,-8,2302,-4,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,-6,0,0,2302,36,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,-7,0,2302,36,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,-1,0,0,2302,36,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,-4,0,2302,36,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,9,0,0,2302,36,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,36,-3
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,27,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,-6,0,0,2302,36,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,28,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,10,0,0,2302,36,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,-9,0,2302,36,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,-5,0,0,2302,36,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
31,1,2,2,0,0,2302,29,5
