Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
52,0,2,2,0,0,4308,4,0
24,1,2,-8,0,0,4308,17,0
51,0,2,2,0,0,4308,13,0
51,0,2,3,9,0,4308,20,2
32,1,2,2,0,0,4308,13,0
32,1,2,2,0,0,4308,37,-9
24,1,2,2,0,0,4308,8,3
24,0,2,2,0,0,4308,6,1
24,1,2,2,0,0,4308,8,1
32,1,2,2,0,0,3877,19,0
30,1,2,2,0,0,4308,17,0
24,1,2,2,0,0,4308,8,0
24,0,2,2,0,0,4309,8,0
25,0,2,2,0,0,4308,11,0
24,0,2,2,0,0,4307,11,1
30,0,2,2,0,0,4308,24,4
24,0,2,2,0,0,4308,19,-1
29,1,2,2,0,0,4308,25,5
24,1,2,0,0,0,4308,12,0
24,0,2,2,0,0,4308,18,4
24,0,2,1,0,0,4308,30,-13
28,0,2,-4,0,0,4308,20,0
24,0,2,2,0,0,4308,13,0
28,1,2,1,0,0,4308,20,0
24,0,2,2,0,10,4309,11,0
24,0,2,2,0,4,4308,42,-9
24,0,2,1,9,0,4308,15,0
24,0,2,2,0,0,4308,15,0
24,1,2,2,0,0,4308,18,1
15,0,2,2,0,0,4308,27,0
24,1,2,2,0,0,4308,48,-4
32,1,2,1,0,0,4308,28,1
24,0,2,1,-1,0,4308,49,0
24,0,2,2,0,0,4308,18,1
24,1,2,2,0,0,4308,19,1
24,0,2,2,0,0,4308,17,0
34,0,2,1,0,0,4308,30,2
24,1,2,2,0,0,4308,18,0
33,0,2,-2,6,0,4308,62,5
24,0,2,2,0,0,4308,19,1
24,1,2,2,0,0,4308,24,4
24,0,2,7,0,0,4308,13,-6
24,0,2,2,0,0,4308,18,0
24,0,2,2,0,0,4308,18,0
28,0,2,2,0,9,4308,39,1
24,0,2,2,0,0,4308,22,3
24,1,2,2,0,0,4308,19,0
24,1,2,2,0,0,4309,19,0
24,1,2,2,0,0,3877,25,4
24,1,2,1,0,0,4308,24,4
29,0,2,2,0,0,4309,26,0
24,0,2,2,0,0,4308,40,9
24,1,2,2,0,0,4308,21,1
24,1,2,1,0,0,4308,27,6
28,1,2,2,0,0,4308,26,0
24,1,2,2,0,0,4309,20,0
24,1,2,1,0,0,4308,25,4
24,0,2,2,0,6,4308,22,7
24,0,2,2,0,0,4308,25,4
28,0,2,2,0,0,4308,26,0
24,0,2,2,0,0,4306,20,0
24,0,2,2,0,0,4308,26,4
24,1,2,2,0,0,4308,23,1
24,1,2,1,0,-9,4308,44,4
24,0,2,2,0,0,4308,21,0
24,0,1,7,0,0,4308,33,0
24,0,2,2,0,0,4308,21,0
24,0,2,2,0,0,4308,21,0
28,1,2,1,0,0,4308,31,4
24,1,2,2,0,0,3877,25,1
24,1,2,1,0,0,4308,22,0
24,0,2,2,0,0,4308,27,4
29,1,2,2,0,0,4308,32,4
24,0,2,2,0,0,4308,29,5
24,0,2,-2,0,0,4308,47,-6
32,1,2,1,0,0,4308,32,0
24,1,2,8,0,0,4308,28,1
24,0,8,2,0,0,4308,18,0
24,1,2,2,0,0,4308,24,0
24,0,2,1,0,0,4308,24,1
24,0,2,1,0,9,4308,39,-6
24,0,2,2,4,0,4308,53,6
24,0,2,2,0,0,4308,24,0
24,0,2,2,0,0,4308,24,0
26,0,2,2,0,0,4309,27,0
24,0,2,-6,0,0,4308,40,-4
24,1,2,2,0,0,4308,25,0
24,1,2,1,0,0,4308,26,1
28,0,2,2,0,0,4308,31,1
24,0,2,0,0,0,4308,24,0
24,0,2,2,-1,0,4309,31,1
28,1,2,2,0,0,4308,18,-3
24,0,2,2,0,0,4308,25,0
24,1,2,2,0,-6,4308,44,0
24,0,2,2,0,0,4308,25,0
24,0,2,2,0,0,4308,25,0
30,0,2,2,0,0,4309,32,0
24,1,2,6,0,0,4308,34,0
24,1,2,2,0,0,4308,31,18
24,1,2,2,0,0,4309,26,0
28,0,2,2,0,0,4308,39,8
24,0,2,-6,0,0,4307,10,4
24,0,2,1,0,0,4309,25,0
24,1,2,1,0,8,4309,20,9
24,1,-4,2,0,0,4308,52,-3
24,0,-4,2,0,0,4308,39,0
24,0,2,2,0,0,4309,26,0
24,1,2,2,0,0,4308,17,-1
24,1,2,2,0,0,4308,27,0
28,1,2,1,0,0,4308,32,0
24,1,2,1,0,0,4307,27,0
24,1,2,1,0,0,4308,27,0
