Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
42.0,0.0,2.0,2.0,1.0,2.0,3933.91,24.0,7.0
71.0,1.0,1.0,0.0,0.0,0.0,3946.14,31.0,1.0
27.0,1.0,0.0,0.0,3.0,0.0,3930.75,9.0,5.0
34.0,1.0,3.0,2.0,2.0,1.0,3924.92,9.0,6.0
54.0,1.0,1.0,1.0,1.0,2.0,4010.28,22.0,3.0
45.0,1.0,0.0,0.0,1.0,1.0,3909.3,22.0,6.0
31.0,0.5,2.0,2.0,1.5,2.0,4019.69,11.0,6.0
49.0,0.0,1.0,0.0,1.5,2.0,4033.28,42.5,5.5
68.0,1.0,1.0,1.0,1.0,2.0,3903.39,54.0,1.0
27.0,1.0,2.0,1.0,3.0,1.0,3893.76,20.0,1.0
62.0,1.0,2.5,2.0,0.0,0.0,4033.76,26.0,1.0
31.0,0.0,1.0,0.0,0.0,1.0,4039.78,16.0,3.5
76.0,1.0,0.0,2.0,2.0,1.0,3891.36,39.0,0.0
52.0,0.0,3.0,2.0,1.0,1.0,4045.26,19.0,5.0
52.0,0.0,0.0,0.0,3.0,1.0,3871.24,17.0,4.0
53.0,1.0,1.0,1.0,2.0,1.0,4065.32,38.0,1.0
80.0,1.0,2.0,1.0,1.0,1.0,3870.91,15.0,7.0
41.0,1.0,3.0,2.0,1.0,1.0,3848.85,23.0,4.0
61.0,0.0,0.0,1.0,1.0,1.0,3847.96,42.0,2.0
46.0,1.0,1.0,1.0,1.0,0.0,4084.33,28.0,1.0
66.0,0.0,0.0,0.0,0.0,2.0,4083.11,17.0,4.0
34.0,0.0,0.0,0.0,2.0,1.0,3841.79,14.0,3.0
43.0,0.0,0.0,2.0,3.0,0.0,4098.92,24.0,0.0
20.0,1.0,1.0,2.0,3.0,1.0,4103.12,29.0,1.0
33.0,0.0,0.0,2.0,1.0,2.0,4107.74,34.0,6.0
80.0,1.0,0.0,2.0,0.0,0.0,3829.32,33.0,1.0
51.0,1.0,1.0,2.0,3.0,1.0,3822.83,32.0,0.0
23.0,0.0,1.0,1.0,2.0,0.0,3825.05,11.0,3.0
28.0,0.0,3.0,2.0,3.0,1.0,3820.65,29.0,5.0
56.0,0.0,2.0,2.0,1.0,2.0,3807.24,40.0,6.0
64.0,1.0,0.0,0.0,3.0,2.0,3809.1,56.0,3.0
76.0,0.0,3.0,2.0,2.0,0.0,4119.04,4.0,6.0
44.0,0.0,0.0,1.0,2.0,2.0,3776.01,20.0,7.0
