Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
35.0,0.0,0.0,0.0,3.0,2.0,2280.27,32.0,4.0
35.0,1.0,0.0,2.0,3.0,0.0,2292.19,10.0,7.0
48.0,1.0,0.0,1.0,1.0,2.0,2281.66,24.0,6.0
71.0,0.0,2.0,0.0,0.0,1.0,2290.35,45.0,3.0
60.0,1.0,3.0,1.0,1.0,1.5,2317.94,6.0,3.0
67.0,0.0,3.0,0.0,3.0,1.0,2268.73,43.0,2.0
42.0,1.0,2.0,0.0,2.0,2.0,2252.82,23.0,1.0
24.0,1.0,2.0,2.0,3.0,1.0,2253.45,16.0,1.0
79.0,0.0,1.0,1.0,3.0,0.0,2358.79,49.0,7.0
61.0,1.0,1.0,2.0,2.0,2.0,2234.64,17.0,3.0
78.0,1.0,1.0,1.0,1.0,1.0,2362.19,24.0,0.0
63.0,1.0,1.0,1.0,1.0,2.0,2371.0,14.0,5.0
29.0,0.0,3.0,1.0,3.0,1.0,2384.32,13.0,0.0
32.0,0.0,3.0,2.0,3.0,0.0,2387.75,13.0,3.0
57.0,0.5,0.0,0.5,2.0,1.0,2394.38,22.5,4.0
67.0,1.0,3.0,0.0,0.0,0.0,2391.96,45.0,4.0
61.0,0.0,2.0,2.0,0.0,2.0,2394.45,5.0,7.0
44.0,0.0,1.0,0.0,0.0,2.0,2404.29,18.0,2.0
77.0,1.0,3.0,2.0,3.0,0.0,2200.41,31.0,2.0
59.0,0.0,3.0,2.0,1.0,0.0,2183.96,34.0,2.0
46.0,1.0,3.0,2.0,1.0,0.0,2430.99,34.0,1.0
30.0,0.0,3.0,2.0,1.0,2.0,2445.34,13.0,0.0
27.0,0.0,2.0,1.0,3.0,2.0,2445.77,12.0,2.0
30.0,0.0,1.0,1.0,2.0,1.0,2475.72,3.0,3.0
73.0,0.0,1.0,2.0,2.0,0.0,2121.13,15.0,4.0
76.0,1.0,0.0,0.0,1.0,1.0,2487.29,33.0,0.0
45.0,0.0,3.0,1.0,3.0,0.0,2109.75,28.0,2.0
70.0,1.0,3.0,2.0,2.0,0.0,2495.87,12.5,1.0
77.0,1.0,1.0,1.0,1.0,2.0,2495.86,36.0,5.0
47.0,1.0,2.0,0.0,0.0,1.0,2086.56,29.0,6.0
35.0,0.0,3.0,2.0,1.0,1.0,2083.66,17.0,1.0
48.0,0.0,3.0,1.0,3.0,2.0,2524.84,40.0,7.0
27.0,0.0,0.0,2.0,3.0,1.0,2526.63,11.0,5.0
65.0,0.0,3.0,0.0,0.0,0.0,2530.03,9.0,5.0
68.0,0.0,3.0,0.0,2.0,1.0,2543.2,16.0,7.0
76.0,1.0,3.0,0.0,0.0,0.0,2055.06,17.0,3.0
48.5,0.0,0.0,2.0,2.0,0.0,2049.59,19.0,2.0
58.5,1.0,2.0,1.0,3.0,2.0,2558.27,45.0,4.0
79.0,1.0,3.0,1.0,3.0,2.0,2556.94,54.0,5.0
41.0,0.0,3.0,2.0,2.0,0.0,2564.84,22.0,7.0
71.0,1.0,3.0,2.0,0.0,2.0,2566.65,8.0,6.0
70.0,0.0,1.0,1.0,0.5,1.5,2032.42,34.0,0.0
71.0,1.0,1.0,1.0,0.0,2.0,2029.09,38.0,3.0
58.0,0.0,0.0,1.0,2.0,1.0,2577.06,13.0,7.0
42.0,1.0,0.0,1.5,1.0,2.0,2580.95,39.0,6.0
54.0,0.0,1.0,2.0,2.0,1.0,2581.19,5.0,0.0
52.0,1.0,2.0,1.0,0.0,2.0,1982.04,8.0,2.0
76.0,1.0,0.0,2.0,1.0,0.0,1978.61,41.0,2.0
50.0,1.0,2.0,1.0,1.0,1.0,2632.17,11.0,1.0
60.0,0.0,0.0,0.0,1.0,2.0,2644.49,38.0,1.0
45.0,0.0,2.0,1.0,2.0,0.0,2646.76,39.0,3.5
56.0,1.0,2.0,2.0,1.0,0.0,2646.4,11.0,6.0
37.0,0.0,2.0,2.0,0.0,2.0,2656.32,36.0,7.0
55.0,1.0,3.0,2.0,2.0,2.0,2665.07,10.0,1.0
28.0,1.0,0.0,2.0,2.0,1.0,1936.61,13.0,4.0
78.0,0.0,2.0,2.0,0.0,1.0,2664.88,16.0,4.0
54.0,1.0,2.0,0.0,3.0,1.0,1936.82,8.0,4.0
48.0,1.0,0.0,1.0,0.0,1.0,2692.07,35.0,4.0
25.0,0.0,3.0,0.0,0.0,1.0,2693.48,9.0,4.0
20.0,1.0,1.0,2.0,3.0,1.0,2695.02,18.0,5.0
51.0,0.0,0.25,2.0,3.0,0.0,2724.69,19.0,6.0
79.0,1.0,2.0,1.0,1.0,0.0,1878.15,52.0,5.0
80.0,0.0,3.0,0.0,3.0,1.0,2731.59,36.0,5.0
63.0,0.0,3.0,1.0,2.0,0.0,2732.66,13.0,6.0
71.0,0.0,1.0,2.0,1.0,2.0,2748.82,36.0,4.0
38.0,1.0,0.0,2.0,0.0,2.0,2761.92,33.0,6.0
55.0,0.0,2.0,2.0,1.0,1.0,2762.26,3.0,6.0
55.0,1.0,3.0,2.0,3.0,2.0,1815.36,37.0,0.0
72.0,1.0,3.0,2.0,3.0,2.0,1811.06,3.0,1.0
68.0,1.0,1.0,0.0,1.0,1.0,2805.23,26.0,5.0
57.0,1.0,0.0,0.0,1.0,2.0,2811.81,38.5,6.0
70.0,1.0,3.0,1.0,1.0,1.0,1782.35,16.0,7.0
22.0,1.0,1.0,2.0,3.0,0.0,2824.03,20.0,4.0
37.0,0.0,3.0,2.0,0.0,0.0,2824.61,31.0,3.0
57.0,1.0,2.0,2.0,3.0,0.0,1777.22,33.0,4.0
77.0,0.0,1.0,0.0,2.0,2.0,2841.97,43.0,1.0
66.0,0.0,2.0,0.0,3.0,1.0,1758.11,45.0,4.0
39.0,0.0,3.0,0.0,2.0,2.0,2881.75,23.0,5.0
43.0,0.0,1.0,0.0,1.0,0.0,2888.07,24.0,3.0
63.0,0.0,1.5,0.0,3.0,0.0,2889.68,22.0,2.0
29.0,0.0,0.0,0.0,1.0,1.0,1698.49,22.0,5.0
23.0,1.0,3.0,2.0,0.0,2.0,1695.65,19.0,0.0
20.0,1.0,2.0,1.5,3.0,2.0,1690.47,11.0,1.0
58.0,0.0,3.0,0.0,2.0,0.0,2916.07,13.0,0.0
44.0,1.0,0.0,2.0,1.0,2.0,2920.74,23.0,2.0
75.0,1.0,1.0,0.0,0.0,1.0,1656.81,6.0,0.0
51.0,1.0,2.0,2.0,1.0,1.0,2949.78,32.0,0.0
23.0,1.0,2.0,1.0,3.0,2.0,2954.05,26.0,2.0
31.0,0.0,3.0,2.0,0.0,2.0,2959.06,19.0,5.0
50.0,0.0,2.0,2.0,3.0,2.0,2963.19,29.0,5.0
40.0,1.0,3.0,2.0,0.0,0.0,2981.14,37.0,7.0
71.0,1.0,1.0,0.0,2.0,0.5,1621.52,15.0,7.0
47.0,1.0,2.0,0.0,0.0,1.0,1616.33,13.0,5.0
25.0,1.0,0.0,2.0,0.0,1.0,1608.58,18.0,2.0
73.0,1.0,3.0,2.0,2.0,0.0,1595.16,16.0,1.0
57.0,1.0,1.0,0.0,1.0,1.0,1580.13,22.0,4.0
64.0,1.0,1.0,0.0,2.0,0.0,3036.8,35.0,7.0
77.0,1.0,2.0,0.0,0.0,2.0,1549.74,51.0,4.0
49.0,1.0,2.0,1.0,2.0,2.0,1545.92,14.0,6.0
65.0,1.0,0.0,0.0,0.0,0.0,1528.57,32.0,7.0
73.0,0.0,2.0,0.0,3.0,2.0,1522.74,48.0,7.0
61.0,1.0,3.0,2.0,2.0,2.0,1504.92,3.0,4.0
80.0,1.0,3.0,0.0,2.0,1.0,1505.08,4.0,1.0
63.0,1.0,2.0,2.0,0.0,2.0,1501.93,39.0,2.0
24.0,0.0,2.0,0.0,2.0,0.0,3112.99,19.0,5.0
68.0,0.0,2.0,0.0,2.0,0.0,3114.23,42.0,3.0
66.0,1.0,2.0,1.0,2.0,1.0,3117.4,38.0,5.0
73.0,1.0,1.0,1.0,2.0,2.0,3127.74,21.0,1.0
26.0,1.0,0.0,1.0,1.0,2.0,3135.6,25.0,3.0
76.0,1.0,2.0,2.0,2.0,0.5,1457.1100000000001,3.0,5.25
35.0,1.0,2.0,1.0,0.0,0.0,3150.73,31.0,5.0
67.0,1.0,0.0,2.0,1.0,0.0,1448.44,25.0,7.0
49.0,1.0,3.0,2.0,3.0,2.0,1443.7,17.0,2.0
39.0,1.0,2.0,1.0,2.0,2.0,1443.36,10.0,3.0
31.0,0.0,1.0,2.0,2.0,1.0,3164.33,33.0,3.0
78.0,0.0,0.0,0.0,0.0,1.0,1440.09,15.0,2.0
72.0,1.0,2.0,1.0,2.0,2.0,3169.87,36.0,2.0
31.0,0.0,1.0,2.0,2.0,2.0,1420.91,27.0,4.0
75.0,0.0,1.0,0.0,1.0,0.0,1420.83,19.0,6.0
57.0,1.0,2.0,2.0,0.0,0.0,1416.86,35.0,4.0
30.0,1.0,0.0,2.0,3.0,2.0,3192.53,13.0,6.0
