Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
39.0,1.0,3.0,0.0,1.0,2.0,2139.09,22.0,4.0
22.0,1.0,0.0,2.0,3.0,1.0,2166.0,9.0,5.0
34.0,1.0,1.0,0.0,2.0,1.0,2183.6,32.0,2.0
58.0,0.0,1.0,0.0,3.0,1.0,2168.21,35.0,0.0
39.0,1.0,1.0,2.0,3.0,0.0,2113.0,7.0,0.0
38.0,1.0,0.0,2.0,3.0,0.0,2096.87,34.0,5.0
78.0,0.0,0.0,2.0,0.0,1.0,2124.32,32.0,5.0
80.0,1.0,3.0,0.0,3.0,1.0,2147.2,20.0,4.0
72.0,0.0,0.0,1.0,1.0,2.0,2084.16,15.0,7.0
61.0,0.0,3.0,2.0,2.0,2.0,2073.9,46.0,1.0
30.5,0.0,0.0,1.0,3.0,2.0,2224.16,12.0,6.0
58.0,0.0,3.0,0.0,1.0,1.0,2066.99,26.0,7.0
74.0,0.0,0.0,2.0,1.0,1.0,2056.7,31.0,1.0
67.0,1.0,2.0,1.0,3.0,1.0,2237.78,21.0,6.0
51.0,0.0,2.0,0.0,2.0,2.0,2260.04,24.0,4.0
36.0,0.0,3.0,0.0,1.0,0.0,2264.19,14.0,7.0
69.0,1.0,0.0,1.0,2.0,0.0,2267.72,44.0,5.0
21.0,1.0,3.0,1.0,3.0,0.0,2278.64,4.0,4.0
45.0,1.0,1.0,0.0,2.0,1.0,2006.04,11.0,3.0
70.0,1.0,0.0,0.0,0.0,1.0,2007.5,13.0,1.0
69.0,1.0,0.0,0.0,2.0,2.0,1987.9,20.0,0.0
56.0,0.0,3.0,2.0,3.0,0.0,1983.71,35.0,0.0
47.5,0.5,0.0,1.0,2.0,1.0,2312.79,8.0,2.0
35.0,0.0,3.0,2.0,1.0,2.0,1960.53,16.0,5.0
51.0,1.0,2.0,0.0,1.5,2.0,1957.57,39.0,0.0
54.0,1.0,2.0,2.0,0.0,1.0,2333.15,38.0,5.0
31.0,0.5,1.0,1.5,2.0,1.0,1945.79,12.0,2.0
63.0,0.0,0.0,0.0,3.0,0.0,1945.54,26.0,2.0
75.0,0.0,1.0,1.0,2.0,2.0,2347.26,13.0,7.0
45.0,1.0,3.0,0.0,0.0,2.0,2357.33,30.0,6.0
51.0,1.0,1.0,1.0,0.0,0.0,2360.32,21.0,6.0
29.0,1.0,0.0,1.0,3.0,2.0,1927.98,15.0,1.0
71.0,0.0,1.0,1.0,0.0,2.0,1927.85,27.0,2.0
35.0,1.0,1.0,2.0,2.0,0.0,2369.62,12.0,4.0
42.0,1.0,1.0,0.0,1.0,2.0,1913.36,16.0,4.0
76.0,0.0,2.0,1.0,1.0,2.0,2393.4,35.5,0.0
52.0,1.0,0.0,0.0,3.0,0.0,1894.14,9.0,0.0
76.0,1.0,0.0,1.0,0.0,2.0,1897.06,54.0,5.0
36.0,1.0,1.0,2.0,0.0,2.0,2409.77,26.0,6.0
29.0,0.0,3.0,0.0,3.0,1.0,1878.62,21.0,0.0
39.0,0.0,0.0,2.0,2.0,1.0,2415.45,8.0,3.0
50.0,1.0,2.0,1.0,1.5,0.0,2425.5,28.5,6.0
58.0,1.0,1.0,0.0,1.0,1.0,1859.91,43.0,6.0
60.0,1.0,1.0,2.0,0.0,1.0,1859.43,27.0,6.0
64.0,1.0,2.0,0.0,1.0,2.0,2435.61,30.0,7.0
55.0,0.0,1.0,1.0,1.0,1.0,2448.39,24.0,1.0
49.0,0.0,0.0,1.0,2.0,2.0,1832.05,8.0,7.0
23.0,1.0,3.0,1.0,0.0,0.0,1816.25,16.0,4.0
57.0,0.0,0.0,0.0,3.0,2.0,1801.85,37.0,4.0
35.0,1.0,0.0,2.0,1.0,0.0,1767.27,7.0,2.0
54.0,1.0,0.0,1.0,1.0,2.0,1766.84,40.0,4.0
68.0,0.0,2.0,1.0,3.0,1.0,2532.96,33.5,3.0
61.0,1.0,0.0,2.0,1.0,1.0,2543.09,9.0,1.0
31.0,0.0,2.0,1.0,3.0,2.0,2565.53,36.0,5.0
58.0,0.0,2.0,0.0,1.0,0.0,1725.17,26.0,0.0
34.0,0.0,1.0,1.0,1.0,1.0,2570.17,24.5,1.0
23.0,1.0,0.0,2.0,2.0,1.0,1713.89,16.0,1.0
19.0,1.0,0.0,2.0,3.0,2.0,2585.33,16.0,1.0
47.0,1.0,1.0,2.0,3.0,0.0,2594.18,23.0,7.0
24.0,0.0,1.0,0.0,2.0,1.0,2597.91,14.0,6.0
44.0,0.0,3.0,0.5,0.0,1.0,1690.63,14.0,1.0
24.0,1.0,2.0,1.0,2.0,0.0,2640.51,14.0,3.0
42.0,0.5,2.0,0.0,1.0,1.0,2640.63,10.0,3.0
22.0,0.0,2.0,0.0,2.0,1.0,1645.83,3.0,7.0
28.0,1.0,2.0,2.0,1.0,0.0,1644.94,12.0,0.0
73.0,0.0,3.0,0.0,0.0,1.0,2667.17,18.0,6.0
41.0,0.0,0.0,1.0,1.0,0.0,1617.91,27.0,1.0
72.0,0.0,0.0,0.0,2.0,2.0,2677.59,31.0,0.0
44.0,1.0,2.0,2.0,1.0,0.0,1607.75,13.0,7.0
19.0,1.0,1.0,2.0,3.0,2.0,2697.59,30.0,7.0
23.0,0.0,2.0,0.0,2.0,2.0,2718.41,17.0,3.0
67.0,1.0,3.0,1.0,0.0,2.0,1571.3,28.0,7.0
65.0,0.5,3.0,0.5,3.0,1.0,2733.3,51.0,1.0
24.0,1.0,2.5,0.0,0.0,1.0,1554.62,15.0,0.0
52.0,0.0,2.0,1.0,3.0,0.0,1554.38,32.0,7.0
55.0,0.0,2.0,2.0,0.0,1.0,1552.69,4.0,1.0
52.0,1.0,0.0,0.0,3.0,2.0,2755.13,16.0,2.0
49.0,1.0,0.0,1.0,0.0,0.0,2760.15,3.0,7.0
42.0,0.0,3.0,1.0,1.0,1.0,1520.63,19.0,2.0
78.0,0.0,2.0,0.0,2.0,2.0,2768.07,35.0,0.0
43.0,1.0,2.0,0.0,0.0,2.0,2774.06,37.0,5.0
48.0,0.0,1.0,2.0,1.0,2.0,2784.98,34.0,5.0
62.0,0.0,0.0,1.0,3.0,0.0,2785.61,24.0,2.0
38.0,0.0,1.0,2.0,2.0,0.0,2791.46,23.0,5.0
76.0,0.0,1.0,2.0,0.0,0.0,2790.17,14.0,1.0
45.5,0.0,0.0,1.0,0.0,2.0,2793.12,35.5,2.0
44.0,1.0,2.0,0.0,3.0,0.0,1494.62,23.0,2.0
67.0,0.0,0.0,0.5,3.0,0.0,2809.79,6.0,0.0
66.0,0.0,3.0,0.0,3.0,1.0,2813.03,35.0,0.0
47.0,0.0,1.0,0.0,1.0,1.0,2814.33,9.0,0.0
31.0,0.0,1.0,0.0,3.0,0.0,1473.86,12.0,6.0
66.0,1.0,1.0,0.0,3.0,0.0,2818.93,50.0,7.0
43.0,1.0,3.0,2.0,3.0,1.0,2821.67,32.0,6.0
60.0,0.0,1.0,0.0,0.0,1.0,2821.59,48.0,7.0
40.0,0.0,2.0,2.0,2.0,1.0,1447.79,27.0,3.0
60.0,1.0,2.0,1.0,2.0,0.0,1448.59,16.0,5.0
52.0,0.0,0.0,0.0,0.5,2.0,2848.17,34.0,2.0
72.0,1.0,1.0,2.0,1.0,2.0,2848.64,23.0,3.0
38.0,1.0,3.0,2.0,3.0,1.0,2854.99,9.0,5.0
79.0,1.0,0.0,1.0,2.0,0.0,2862.49,33.0,7.0
52.0,0.5,1.5,1.0,3.0,1.0,1415.2,35.5,4.0
33.0,0.0,3.0,1.0,3.0,2.0,2878.11,24.0,3.0
56.0,0.0,3.0,2.0,2.0,2.0,1397.88,34.0,1.0
18.0,1.0,1.0,1.0,0.0,1.0,2898.28,3.0,1.0
40.0,0.0,0.0,1.0,3.0,1.0,2905.13,19.0,2.0
46.0,0.5,1.0,0.0,3.0,2.0,2910.38,44.0,5.0
38.0,0.0,2.0,2.0,3.0,0.0,1369.16,12.0,1.0
70.0,0.0,2.0,2.0,0.0,2.0,2922.37,28.0,3.0
23.0,0.0,1.0,1.0,1.0,0.0,2924.85,28.0,6.0
45.0,1.0,2.0,2.0,0.0,1.0,2926.17,14.0,2.0
75.0,0.0,3.0,2.0,2.0,1.0,1349.46,44.0,4.0
34.0,0.0,0.0,0.0,0.0,2.0,2945.44,25.0,0.0
44.0,1.0,1.0,1.0,1.0,1.0,1339.51,27.0,6.0
43.0,1.0,2.0,1.0,3.0,2.0,1320.48,29.0,0.0
47.0,1.0,3.0,2.0,2.0,2.0,1316.85,19.0,5.0
57.0,0.0,2.0,1.0,2.0,1.0,2997.82,27.0,7.0
41.0,0.0,0.0,2.0,2.0,0.0,3006.67,35.0,2.0
63.0,1.0,2.0,2.0,0.0,0.0,3018.3,41.0,3.0
78.0,0.0,2.0,2.0,2.0,1.0,3029.24,22.0,5.0
72.0,1.0,1.0,1.0,0.0,0.0,3031.38,32.5,4.0
47.0,0.0,3.0,0.0,0.0,0.0,1257.78,10.0,5.0
66.0,1.0,3.0,0.0,0.0,0.0,1240.67,15.0,1.0
51.0,1.0,3.0,1.0,3.0,2.0,3057.54,19.0,7.0
74.0,1.0,1.0,1.0,3.0,1.0,1228.44,33.0,6.0
68.0,1.0,2.0,0.0,3.0,2.0,1226.17,15.0,1.0
57.0,0.0,1.0,1.0,2.0,2.0,3076.23,34.0,5.0
61.0,1.0,2.0,1.0,0.0,1.0,1207.63,36.5,6.0
76.0,1.0,2.0,0.0,0.0,1.0,3094.5,20.0,4.0
62.0,0.0,2.0,0.0,0.0,1.0,1194.27,26.0,7.0
41.0,0.0,1.0,1.0,2.0,1.0,3100.23,20.0,0.0
32.0,0.0,0.0,1.0,1.0,2.0,3102.85,19.0,0.0
61.0,1.0,2.0,1.0,0.0,0.0,3103.79,30.0,1.0
78.0,1.0,0.0,1.0,2.0,1.0,1179.93,9.0,2.0
71.0,0.0,2.0,0.0,1.0,1.0,1174.73,6.0,0.0
45.0,1.0,2.0,0.0,1.0,2.0,3128.62,7.0,0.0
20.0,1.0,0.0,1.0,3.0,0.0,3129.42,21.0,0.0
75.0,0.5,1.0,0.0,1.5,2.0,3132.36,11.0,5.5
61.0,0.0,3.0,0.0,2.0,0.0,1142.17,24.0,0.0
76.0,1.0,2.0,2.0,1.0,1.0,1110.02,46.0,6.0
57.0,0.0,0.0,2.0,0.0,2.0,3202.87,21.0,4.0
73.0,1.0,1.0,2.0,1.0,0.0,3214.71,24.0,1.0
43.0,0.0,2.0,2.0,1.0,2.0,1062.44,22.0,7.0
37.0,0.0,0.0,0.0,3.0,2.0,3229.01,19.0,2.5
56.0,1.0,2.0,2.0,0.0,2.0,3230.49,21.0,6.0
62.0,1.0,3.0,1.5,3.0,0.5,1054.66,31.0,3.0
21.0,1.0,2.0,0.0,3.0,2.0,3236.91,29.0,1.0
55.0,0.0,0.0,2.0,2.0,0.0,3238.85,39.0,6.0
62.0,0.5,0.0,0.0,1.0,2.0,3246.73,31.0,1.0
43.0,0.0,2.0,0.0,2.0,0.0,3257.91,31.0,7.0
62.0,1.0,3.0,2.0,2.0,1.0,1032.29,40.0,4.0
26.0,1.0,1.0,2.0,3.0,0.0,1027.06,3.0,5.0
46.5,1.0,1.0,1.0,1.0,2.0,3270.27,22.0,4.0
74.0,0.0,2.0,2.0,2.0,0.0,999.02,36.0,4.0
35.0,0.0,2.0,0.0,3.0,1.0,3292.71,29.0,4.0
78.0,1.0,1.0,1.0,1.0,0.0,3294.63,37.0,0.0
70.0,1.0,3.0,1.0,2.0,2.0,3314.86,54.0,0.0
38.0,1.0,2.0,2.0,1.0,0.0,972.56,3.0,4.0
23.0,1.0,3.0,0.0,2.0,1.0,967.6,4.0,6.0
73.0,0.5,3.0,1.0,3.0,1.0,3328.2799999999997,16.0,1.0
58.0,1.0,2.0,1.0,0.0,1.0,948.99,16.0,0.0
60.0,1.0,2.0,2.0,1.0,2.0,3348.3,3.0,5.0
29.0,0.5,3.0,2.0,0.0,2.0,3351.23,28.5,4.0
46.0,1.0,2.0,0.0,2.0,2.0,3356.98,3.0,2.5
57.0,1.0,2.0,0.0,2.0,2.0,920.66,35.0,3.0
64.0,1.0,2.0,0.0,0.0,1.0,3369.54,43.0,1.0
53.0,1.0,3.0,2.0,3.0,2.0,904.24,10.0,4.0
29.0,0.0,2.0,0.0,3.0,2.0,899.23,27.0,5.0
51.0,0.0,2.0,0.0,2.5,1.0,3398.48,46.0,3.0
49.0,0.0,1.0,2.0,1.0,0.0,860.19,31.0,3.0
35.0,1.0,1.0,0.0,0.5,2.0,3430.62,26.0,2.0
60.0,1.0,1.0,2.0,3.0,2.0,3470.65,7.0,4.0
31.0,0.0,0.0,2.0,2.0,0.0,807.17,15.0,2.0
56.0,1.0,2.0,0.0,0.0,0.0,790.08,11.0,7.0
48.0,1.0,3.0,1.0,3.0,1.0,785.15,32.0,6.0
59.0,0.0,2.0,0.0,0.0,1.0,3505.17,45.0,2.0
65.0,1.0,1.0,1.0,2.0,1.0,768.6,24.0,2.0
44.0,0.0,3.0,0.0,2.0,0.0,766.14,24.0,7.0
25.0,0.0,3.0,0.0,1.0,0.0,3532.65,18.0,3.0
24.0,0.0,3.0,2.0,3.0,1.0,3538.01,25.0,0.0
69.0,1.0,2.0,1.0,2.0,1.0,3549.36,7.0,1.0
48.0,0.0,3.0,1.0,2.0,0.0,3556.3,30.0,7.0
49.0,1.0,1.0,0.0,2.0,2.0,3560.5,43.0,1.0
35.0,1.0,2.0,1.0,0.0,0.0,3566.4,4.0,6.0
64.0,0.0,1.0,0.0,1.0,0.0,3585.8,52.0,4.0
66.0,1.0,3.0,2.0,2.0,0.0,698.23,19.0,7.0
73.0,0.0,3.0,2.0,2.0,1.0,3597.45,58.0,6.0
63.0,1.0,0.0,1.0,2.0,2.0,668.53,14.0,6.0
59.0,0.0,2.0,1.0,0.0,1.0,3665.63,3.0,6.0
44.0,1.0,3.0,1.0,0.0,0.0,3676.04,11.0,5.0
19.0,0.0,2.0,1.0,3.0,0.0,587.11,16.0,1.0
46.0,1.0,0.0,2.0,0.0,2.0,571.77,3.0,6.0
62.0,1.0,2.0,1.0,2.0,2.0,3747.71,37.0,4.0
53.0,1.0,3.0,0.0,2.0,2.0,3764.03,46.0,7.0
48.0,0.0,2.0,2.0,0.0,1.0,520.01,25.0,0.0
76.0,0.0,1.0,2.0,1.5,0.5,3781.06,14.0,1.0
50.0,1.0,1.0,1.0,0.0,2.0,3788.31,45.0,2.0
42.0,1.0,2.0,1.0,3.0,1.0,500.7,6.0,2.0
76.0,0.0,1.25,0.0,2.0,0.0,3795.28,5.0,4.0
66.0,0.0,2.0,1.0,1.0,2.0,3797.54,18.0,5.0
45.0,1.0,0.0,0.0,3.0,0.0,3801.04,42.0,3.0
