Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
51.0,0.0,0.0,0.0,1.0,2.0,8341.64,53.5,6.0
38.0,0.0,3.0,1.0,2.0,2.0,8381.1,36.0,7.0
38.0,1.0,3.0,0.0,1.0,0.0,8360.42,17.0,7.0
56.0,0.0,3.0,1.0,0.0,0.0,8380.07,48.0,4.0
61.0,0.0,3.0,2.0,2.0,1.0,8330.44,49.0,7.0
65.0,0.0,3.0,0.5,0.5,1.5,8329.11,61.0,0.5
77.5,1.0,0.0,0.0,1.0,0.0,8340.42,55.0,4.0
50.0,1.0,2.0,1.0,3.0,0.0,8318.19,16.0,1.0
79.0,0.0,3.0,2.0,1.0,0.0,8329.05,35.0,7.0
51.0,1.0,2.0,0.0,3.0,0.0,8412.51,59.0,5.0
60.0,0.0,3.0,0.0,2.0,2.0,8408.57,29.0,5.0
61.0,0.0,1.0,0.0,3.0,0.0,8405.97,8.0,7.0
54.0,0.0,3.0,1.0,3.0,2.0,8288.46,25.0,6.0
44.0,1.0,0.0,0.0,1.0,2.0,8276.57,19.0,2.0
80.0,0.0,1.0,0.0,1.0,2.0,8430.21,42.0,4.0
61.0,0.0,0.0,0.0,3.0,2.0,8276.61,32.0,6.0
77.0,0.0,3.0,0.0,1.0,2.0,8437.63,47.0,2.0
66.0,1.0,1.0,0.0,3.0,0.5,8443.47,55.0,4.0
75.0,1.0,2.0,2.0,3.0,1.0,8276.22,56.0,0.0
47.0,0.0,1.0,1.0,3.0,2.0,8264.49,37.0,3.0
69.0,1.0,2.5,2.0,2.0,2.0,8270.895,77.0,6.0
78.0,1.0,0.0,1.0,0.0,0.0,8266.32,63.0,1.0
51.0,1.0,2.0,0.0,2.0,1.0,8254.81,64.0,5.0
18.0,0.0,1.0,2.0,3.0,1.0,8458.96,14.0,4.0
66.0,1.0,1.0,0.0,0.5,1.0,8450.285,6.0,3.0
66.0,0.0,1.0,1.0,0.0,1.0,8260.31,10.0,2.0
18.0,1.0,2.0,1.0,3.0,2.0,8472.68,16.0,1.0
69.0,0.0,0.0,2.0,3.0,2.0,8246.51,72.0,1.0
73.0,1.0,2.0,2.0,2.0,2.0,8510.12,64.0,5.0
