Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
24.0,1.0,2.0,0.0,1.0,2.0,9296.43,17.0,1.0
39.0,1.0,2.0,1.0,3.0,1.0,9272.23,8.0,2.0
54.0,1.0,1.0,2.0,3.0,2.0,9252.98,36.0,1.0
56.0,1.0,2.0,2.0,2.0,0.0,9288.42,42.0,0.0
60.0,1.0,2.0,2.0,1.0,0.0,9301.6,25.0,3.0
53.0,0.0,2.0,0.0,1.5,2.0,9310.89,44.0,5.0
51.0,0.0,3.0,2.0,0.0,0.0,9314.83,47.0,4.0
73.0,0.0,0.0,0.0,0.0,1.0,9259.91,15.0,1.0
53.0,1.0,3.0,1.0,3.0,0.0,9222.79,59.0,7.0
22.0,0.0,0.0,2.0,2.0,1.0,9206.89,7.0,7.0
78.0,1.0,2.0,1.0,2.0,1.0,9315.5,56.0,4.0
52.0,0.0,2.0,0.0,2.0,2.0,9335.09,61.0,4.0
36.0,1.0,2.0,1.0,2.0,0.0,9199.53,11.0,6.0
79.0,1.0,3.0,2.0,2.0,0.0,9325.01,22.0,3.0
80.0,1.0,3.0,1.0,0.0,2.0,9219.27,68.0,4.0
45.0,1.0,2.0,2.0,3.0,0.0,9188.17,17.0,7.0
59.0,0.0,0.0,0.0,2.0,1.0,9356.06,37.0,1.0
72.0,0.0,0.0,1.0,2.0,2.0,9193.26,23.0,3.0
21.0,0.0,3.0,2.0,0.0,2.0,9366.23,21.0,4.0
24.0,1.0,3.0,0.0,2.0,1.0,9153.49,24.0,7.0
76.0,0.5,1.0,0.0,2.0,0.0,9406.24,4.0,0.0
62.5,0.5,0.0,0.0,0.0,0.0,9122.605,38.5,7.0
79.0,1.0,2.0,1.0,3.0,0.0,9128.62,75.0,2.0
61.0,0.0,3.0,1.0,2.0,1.0,9424.57,13.0,4.0
18.0,0.0,3.0,1.0,1.0,1.0,9430.17,16.0,2.0
60.0,0.0,2.0,2.0,0.0,0.5,9113.86,3.0,4.0
38.0,1.0,2.0,0.0,3.0,2.0,9105.27,17.0,3.0
78.0,1.0,0.0,2.0,2.0,0.0,9432.72,57.0,1.0
63.0,0.0,2.0,0.0,1.0,2.0,9104.49,71.0,2.0
32.0,1.0,0.0,1.0,2.0,0.0,9459.83,10.0,4.0
80.0,1.0,3.0,0.0,0.0,1.0,9091.86,71.0,5.0
36.0,0.0,0.0,1.0,0.0,2.0,9079.97,17.0,4.0
55.0,0.0,2.0,0.5,3.0,1.0,9080.21,56.0,6.0
37.0,1.0,1.0,2.0,1.0,0.0,9079.2,3.0,7.0
30.0,0.0,3.0,0.0,0.0,2.0,9064.69,36.0,7.0
42.0,0.0,1.0,1.0,2.0,2.0,9056.18,45.0,1.5
65.0,0.0,1.0,2.0,3.0,2.0,9486.35,44.0,2.0
34.5,1.0,2.0,1.0,1.0,1.5,9491.89,39.0,7.0
25.0,1.0,0.5,1.0,3.0,1.0,9046.61,24.0,2.5
53.0,0.0,0.0,2.0,1.0,0.0,9042.08,3.0,3.0
68.0,0.0,1.0,1.0,0.0,1.0,9038.28,57.0,4.0
64.0,0.0,2.0,1.0,1.0,1.0,9035.97,53.0,1.0
73.0,1.0,3.0,0.0,1.0,1.0,9024.95,40.0,2.0
30.0,1.0,2.0,2.0,1.0,0.0,9014.38,26.0,3.0
74.0,1.0,1.0,0.0,1.0,1.0,9017.42,17.0,2.0
35.0,1.0,2.0,1.0,1.0,1.0,8998.72,31.0,3.0
78.0,0.0,2.0,0.5,1.0,1.0,9001.21,38.0,0.0
51.0,1.0,0.5,2.0,2.0,0.0,9554.43,50.0,4.0
50.0,0.0,2.0,2.0,0.0,0.0,8981.33,50.0,6.0
41.0,1.0,2.0,2.0,1.0,0.0,8976.98,41.0,2.0
51.0,1.0,1.0,2.0,3.0,1.0,8977.24,51.0,2.0
48.0,0.0,3.0,2.0,2.0,1.0,8963.87,44.0,1.0
48.0,0.0,1.0,0.0,1.0,0.0,9580.84,8.0,7.0
49.0,1.0,2.0,2.0,2.0,2.0,8943.07,12.0,2.0
74.0,0.0,3.0,0.0,1.0,0.5,9602.26,33.0,6.0
73.0,0.5,1.0,2.0,1.0,0.5,8925.97,60.0,1.0
63.0,0.0,3.0,1.0,0.0,1.0,8923.29,34.0,2.0
75.0,0.0,3.0,0.0,1.0,0.0,9624.49,31.0,3.0
66.0,0.0,1.0,1.0,2.0,1.0,8917.66,75.0,7.0
25.0,1.0,0.0,0.0,2.0,0.0,8911.87,3.0,5.0
76.0,1.0,1.0,1.0,3.0,2.0,8912.01,30.0,1.0
58.0,1.0,2.0,1.0,3.0,1.0,8909.7,35.0,2.0
74.0,0.0,0.0,0.0,2.0,2.0,8908.46,44.0,3.0
36.0,1.0,0.0,1.0,2.0,0.0,9637.45,34.0,5.0
72.0,1.0,1.0,2.0,0.5,1.0,9634.135,13.5,0.5
50.0,0.0,0.0,1.0,1.0,1.0,9651.19,38.0,6.0
72.0,1.0,2.0,0.0,3.0,2.0,8878.08,67.0,4.0
42.0,1.0,0.0,0.0,0.0,2.0,8868.85,34.0,0.0
43.0,0.0,0.5,1.0,1.0,2.0,8847.43,24.0,4.0
29.0,0.0,1.0,0.0,2.0,0.0,8841.27,20.0,2.0
60.0,1.0,3.0,0.0,2.0,1.0,8841.22,26.0,6.0
71.0,1.0,3.0,1.0,0.0,2.0,8819.88,49.0,2.0
49.0,0.0,1.0,1.5,3.0,2.0,9729.07,21.0,2.0
79.0,1.0,1.0,2.0,3.0,2.0,8813.24,62.0,3.0
23.0,1.0,0.0,2.0,1.0,0.0,9734.99,16.0,5.0
71.0,1.0,3.0,2.0,1.0,2.0,8794.98,20.0,6.0
30.0,0.0,0.0,2.0,2.0,1.0,9755.09,12.0,7.0
53.0,1.0,2.0,2.0,3.0,2.0,8781.36,3.0,7.0
20.0,1.0,2.0,1.0,3.0,1.0,9763.94,20.0,0.0
51.0,0.0,2.0,2.0,0.0,2.0,9775.63,21.0,1.0
52.0,0.0,2.0,2.0,1.0,1.0,8761.11,13.0,4.25
53.0,1.0,0.0,2.0,1.0,1.0,9790.97,29.0,4.0
40.0,1.0,0.0,0.0,2.0,1.0,8750.29,13.0,2.0
71.0,1.0,0.0,0.0,0.0,0.0,9790.87,76.0,4.0
46.0,1.0,3.0,2.0,1.0,2.0,9794.7,46.0,3.0
68.0,0.0,1.0,2.0,3.0,1.0,9797.55,29.0,3.0
58.0,0.0,0.0,0.0,2.0,2.0,9805.6,9.0,4.0
32.0,1.0,1.0,2.0,3.0,0.0,8730.0,38.0,5.0
24.0,0.0,2.0,2.0,3.0,1.0,8723.69,15.0,7.0
67.0,0.0,1.0,0.0,3.0,1.0,9819.68,31.0,5.0
48.5,0.0,1.0,1.0,3.0,1.0,9821.939999999999,24.0,6.5
70.5,0.0,0.5,0.0,0.0,2.0,9831.8,79.0,3.5
34.0,1.0,2.0,1.0,1.0,2.0,8704.44,24.0,3.0
68.0,0.0,2.0,2.0,1.0,2.0,9840.12,51.0,6.0
42.0,0.0,2.0,0.0,3.0,2.0,9857.51,55.0,4.0
68.0,1.0,2.0,0.0,1.0,0.0,9858.23,45.0,4.0
33.0,0.0,1.0,2.0,0.0,0.0,9865.72,22.0,3.0
75.0,1.0,1.0,0.0,2.0,2.0,9867.2,58.0,5.0
74.0,1.0,2.0,2.0,2.0,1.0,8674.94,74.0,0.0
79.0,0.5,3.0,1.0,0.0,0.5,8674.369999999999,17.0,1.0
40.0,1.0,3.0,0.0,3.0,1.0,9872.69,7.0,0.0
77.0,1.0,2.0,0.0,2.0,1.0,9874.57,50.0,2.5
70.0,1.0,1.0,2.0,1.0,0.0,9877.57,46.0,2.0
33.0,1.0,3.0,0.0,0.0,0.0,8655.72,10.0,5.0
28.0,0.0,0.0,1.0,2.0,1.0,8651.3,10.0,7.0
27.0,0.0,1.0,0.0,3.0,2.0,9907.08,8.0,1.0
46.0,0.0,2.0,0.0,3.0,2.0,9917.13,51.0,3.0
74.0,0.0,3.0,1.0,3.0,1.0,8625.06,6.0,2.0
73.0,1.0,3.0,1.0,0.0,0.0,9921.61,21.0,4.0
33.0,0.0,3.0,2.0,0.0,1.0,8618.44,16.0,6.0
79.0,1.0,1.0,2.0,2.0,2.0,8619.82,38.0,6.0
53.0,1.0,3.0,0.0,2.0,0.5,8617.58,25.5,6.0
21.0,1.0,2.0,0.0,1.0,2.0,9932.71,18.0,7.0
71.0,0.0,3.0,1.0,0.0,2.0,8608.25,65.0,2.0
49.0,0.0,0.0,0.0,3.0,0.0,8604.91,38.0,1.0
47.0,1.0,3.0,0.0,1.0,0.0,8602.48,21.0,4.0
65.0,1.0,2.0,1.0,2.0,1.0,8591.45,34.0,3.0
19.0,0.0,1.0,1.0,2.0,0.0,9974.21,10.0,7.0
40.0,0.0,1.0,2.0,1.0,1.0,9996.795,23.0,6.0
41.0,1.0,0.0,0.0,3.0,0.0,9998.39,10.0,0.0
46.0,0.0,2.0,1.0,0.0,1.0,8539.97,11.0,1.0
26.0,1.0,2.0,1.0,0.0,2.0,8526.15,20.0,2.5
51.0,1.0,2.0,0.0,3.0,0.0,10016.05,21.0,5.5
71.0,0.0,2.0,0.0,1.0,1.0,8512.31,74.0,2.0
63.0,1.0,1.0,1.0,3.0,0.0,8477.48,3.0,2.0
33.0,1.0,2.0,1.5,2.0,2.0,8476.19,6.0,4.0
66.0,0.0,3.0,1.0,0.0,1.0,10079.09,63.0,6.0
25.0,1.0,1.0,2.0,1.0,0.0,8458.34,5.0,7.0
76.0,1.0,2.0,0.0,2.0,2.0,10083.3,29.0,3.0
21.0,0.0,3.0,1.0,0.0,1.0,8441.52,14.0,1.0
18.0,0.0,3.0,0.5,0.0,2.0,10101.13,16.0,4.0
64.0,1.0,1.0,2.0,3.0,0.0,10102.74,20.0,5.0
66.0,1.0,2.0,0.5,0.0,1.0,10104.115,65.5,6.5
53.0,1.0,2.0,1.0,3.0,1.0,8435.19,46.0,6.0
40.0,0.0,0.0,2.0,3.0,1.0,8420.2,34.0,4.0
56.0,1.0,1.0,2.0,2.0,0.0,8420.89,8.0,4.0
76.0,1.0,0.0,0.0,2.0,1.0,8409.21,27.0,3.0
48.0,0.0,2.0,1.0,0.0,0.0,8399.74,33.0,5.0
75.0,0.0,1.0,1.0,3.0,2.0,10141.68,70.0,6.0
28.0,0.5,1.0,2.0,0.0,2.0,10144.78,28.0,2.0
79.0,0.0,3.0,0.0,3.0,0.0,8396.46,37.0,1.0
58.0,0.0,0.0,1.0,3.0,0.0,10150.3,61.0,7.0
37.0,1.0,0.0,1.0,0.0,1.0,10161.12,17.0,2.0
77.0,1.0,3.0,0.0,3.0,2.0,10159.7,62.0,0.0
79.0,1.0,1.0,2.0,1.0,2.0,8364.15,31.0,1.0
42.5,0.0,2.0,2.0,2.5,0.0,10187.42,11.0,3.5
78.0,1.0,3.0,2.0,2.0,0.0,8353.48,3.0,2.0
21.0,1.0,0.0,0.0,1.0,0.0,8350.67,19.0,2.0
73.0,0.0,3.0,1.0,3.0,2.0,8348.25,64.0,4.0
58.0,1.0,0.0,2.0,3.0,1.0,8344.98,50.0,0.0
77.0,1.0,2.0,1.0,0.0,0.0,10195.36,81.0,3.0
63.0,0.0,3.0,2.0,2.0,0.0,10204.28,24.0,2.0
53.0,1.0,2.0,0.0,1.0,2.0,8330.53,12.0,5.0
72.0,0.0,1.0,1.0,0.0,2.0,10210.03,81.0,5.0
67.0,0.0,1.0,0.0,0.0,0.0,10212.72,17.0,6.0
72.0,0.0,2.0,0.0,3.0,2.0,8329.05,14.0,3.0
80.0,0.0,2.0,2.0,0.0,1.0,8328.0,11.0,5.0
80.0,0.0,3.0,2.0,1.0,0.0,10216.61,43.0,7.0
77.0,0.0,2.0,0.0,0.0,1.0,10230.91,75.0,5.0
52.0,1.0,2.0,1.0,3.0,1.0,8300.05,18.0,6.0
65.0,0.0,0.0,1.0,0.0,1.0,8299.91,58.0,6.0
65.0,0.0,0.0,2.0,3.0,2.0,10243.13,74.0,6.0
79.0,1.0,3.0,2.0,1.0,2.0,10260.71,28.0,5.0
32.0,0.0,0.0,0.0,3.0,2.0,10263.56,27.0,7.0
74.0,1.0,0.0,2.0,3.0,2.0,10274.2,25.0,0.0
64.5,1.0,2.0,1.0,0.5,0.0,8255.465,61.0,5.0
25.0,1.0,2.0,2.0,1.0,1.0,10288.0,28.0,5.0
73.0,0.0,1.0,0.0,0.0,2.0,8254.59,28.0,1.0
66.0,0.0,1.0,2.0,2.0,1.0,8251.23,8.0,3.0
75.0,0.0,1.0,1.0,1.0,2.0,8238.09,61.0,6.0
32.0,0.0,0.0,2.0,0.0,2.0,10315.65,30.0,6.0
18.0,1.0,1.0,2.0,2.0,0.0,8212.17,8.0,7.0
64.0,0.0,1.0,1.0,3.0,2.0,10333.9,68.0,3.0
42.0,1.0,3.0,1.0,3.0,0.0,8203.43,19.0,3.0
78.0,1.0,0.0,2.0,2.0,0.0,8173.96,69.0,7.0
80.0,1.0,0.0,0.0,2.0,0.0,10374.48,7.0,6.0
72.0,0.0,0.0,0.0,2.0,1.0,10377.05,37.0,5.0
58.0,0.0,3.0,0.0,3.0,1.0,8162.58,20.0,5.0
35.0,0.0,2.0,0.0,3.0,1.0,8158.41,10.0,5.0
67.5,0.0,2.5,1.0,2.0,1.0,8150.68,39.0,4.0
79.0,0.0,3.0,0.0,0.0,1.0,8149.67,14.0,6.0
66.0,0.0,1.0,0.0,0.0,0.0,10394.12,59.0,5.0
24.0,0.0,3.0,1.0,0.0,1.0,8145.97,3.0,5.0
30.0,0.0,2.0,1.0,3.0,1.0,10398.15,10.0,7.0
56.0,0.0,0.0,1.0,3.0,1.0,10398.07,46.0,0.0
64.0,0.0,3.0,0.0,3.0,0.0,10415.71,37.0,1.0
60.0,1.0,2.0,2.0,0.0,1.0,10416.69,17.0,7.0
60.0,0.0,2.0,0.0,1.0,1.0,8110.56,26.0,3.0
35.0,0.0,1.0,0.0,1.0,0.0,10432.62,30.0,4.0
72.0,0.0,0.0,1.0,3.0,1.0,10433.33,41.0,1.0
70.0,0.0,1.0,2.0,3.0,0.0,8106.62,28.0,3.0
54.0,1.0,3.0,2.0,3.0,1.0,8100.05,45.0,7.0
28.0,0.0,2.0,0.0,2.0,1.0,10447.12,28.0,7.0
78.0,0.0,2.0,1.0,2.5,0.0,10447.44,46.0,3.5
65.0,1.0,2.0,0.0,2.0,0.0,10459.3,21.0,2.0
43.0,1.0,1.0,0.0,1.0,2.0,8062.6,17.0,1.0
58.0,1.0,1.0,2.0,1.0,0.0,10482.95,7.0,5.0
78.0,0.0,1.0,1.0,2.0,2.0,8042.52,75.0,7.0
68.0,1.0,2.0,0.0,1.0,0.0,8033.87,12.0,2.0
42.0,0.0,2.0,0.0,1.0,0.0,8031.8,21.0,5.0
