Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
27.0,1.0,0.0,1.0,2.0,1.0,6776.51,31.0,4.0
54.0,1.0,1.0,0.0,3.0,2.0,6746.57,39.0,4.0
61.0,1.0,1.0,1.0,1.0,0.0,6785.4,37.5,4.0
54.0,0.0,2.0,2.0,1.0,0.0,6711.29,40.0,3.0
26.0,1.0,0.0,1.0,0.0,1.0,6716.65,8.0,2.0
44.0,1.0,1.0,0.0,2.0,2.0,6814.32,46.0,4.0
71.0,1.0,3.0,1.0,2.5,2.0,6747.42,4.0,2.0
49.0,1.0,0.0,0.0,2.0,0.0,6804.23,12.0,7.0
37.0,0.0,3.0,2.0,1.0,2.0,6712.13,4.0,6.0
60.0,1.0,0.0,0.0,0.0,1.0,6700.58,29.0,1.0
75.0,0.0,1.0,0.0,3.0,1.0,6708.645,60.0,4.0
69.0,1.0,1.0,0.0,1.0,2.0,6695.24,53.0,5.0
70.0,0.0,1.0,1.0,0.0,2.0,6689.13,25.0,1.0
55.0,0.5,2.5,0.0,1.0,0.5,6840.79,24.0,2.0
33.0,0.0,1.0,0.0,3.0,0.0,6847.14,37.0,5.0
20.0,0.0,1.0,0.0,3.0,1.0,6670.17,27.0,5.0
73.0,0.0,3.0,0.0,2.0,0.0,6644.39,54.0,5.0
26.0,0.0,3.0,2.0,0.0,0.0,6637.62,32.0,6.0
75.0,1.0,2.0,0.0,0.0,0.0,6644.34,14.0,3.0
68.0,0.0,3.0,0.0,0.0,0.0,6881.09,23.0,7.0
77.0,0.0,2.0,0.0,1.0,2.0,6632.67,41.0,5.0
52.0,1.0,3.0,1.0,0.0,0.0,6891.96,20.0,7.0
76.0,1.0,2.0,1.0,0.0,1.0,6887.68,20.0,4.0
62.0,0.0,2.0,0.0,1.0,2.0,6903.09,39.0,3.0
23.0,1.0,0.0,1.0,1.0,2.0,6909.12,16.0,1.0
48.0,1.0,3.0,0.0,2.0,1.0,6604.32,13.0,0.0
60.0,0.0,1.0,1.0,2.0,0.0,6592.08,29.0,6.0
68.0,1.0,0.0,1.0,1.0,2.0,6587.65,17.0,4.0
69.0,1.0,0.0,1.5,3.0,0.0,6933.69,55.5,3.0
22.0,1.0,3.0,0.0,3.0,1.0,6945.6,20.0,2.0
70.0,0.0,0.0,1.0,3.0,2.0,6571.22,42.0,2.0
59.0,0.0,1.5,2.0,0.5,1.5,6954.0,45.5,7.0
38.0,0.0,2.0,2.0,2.0,2.0,6561.7,23.0,3.0
73.0,0.0,2.0,0.0,3.0,1.0,6953.34,60.0,4.0
78.0,0.0,1.5,0.0,1.5,1.5,6949.55,7.0,0.0
26.0,0.0,2.0,0.0,2.0,1.0,6962.07,21.0,4.0
67.0,1.0,2.0,0.0,2.0,1.0,6554.79,27.0,7.0
74.0,1.0,0.0,0.0,3.0,2.0,6960.98,27.0,6.0
57.0,1.0,0.0,0.0,2.0,1.0,6969.04,56.0,7.0
36.0,1.0,3.0,0.0,1.0,1.0,6982.64,25.0,7.0
18.0,0.0,2.0,0.5,3.0,1.0,6984.58,27.0,7.0
62.0,0.0,1.0,0.0,2.0,0.0,6534.46,7.0,5.0
80.0,0.0,2.0,2.0,1.0,2.0,6532.47,68.0,3.0
65.0,0.0,3.0,1.0,2.0,2.0,6995.71,48.0,7.0
79.0,0.5,0.5,0.0,0.0,1.0,6998.33,42.5,5.0
34.0,0.5,1.0,0.0,0.0,0.5,6511.05,31.0,0.0
64.0,0.0,2.0,2.0,2.0,1.0,7007.58,21.0,5.0
47.0,1.0,0.0,1.0,2.0,2.0,7012.34,28.0,3.0
55.0,0.0,1.0,0.0,1.0,1.0,7022.95,27.0,4.0
57.0,0.0,3.0,0.0,3.0,2.0,7026.04,57.0,5.0
39.0,0.0,2.0,1.0,2.0,1.0,6490.88,10.0,1.0
60.0,1.0,1.0,0.0,1.0,1.0,6484.87,38.0,1.0
45.0,0.0,1.0,1.0,0.0,0.5,6476.39,17.0,3.0
39.0,1.0,2.0,1.0,2.0,1.0,7042.14,18.0,7.0
54.0,0.0,1.0,0.0,1.0,1.0,6462.59,54.0,1.0
77.0,1.0,2.0,2.0,1.0,0.0,6459.46,55.0,0.0
22.0,0.0,2.0,0.0,3.0,1.0,7060.95,25.0,1.0
31.0,1.0,0.0,1.0,0.0,1.0,6455.61,15.0,0.0
63.0,1.0,1.0,2.0,3.0,2.0,7062.09,6.0,3.0
41.5,1.0,2.0,2.0,3.0,1.0,6452.12,7.0,7.0
44.0,0.0,2.0,1.0,2.0,2.0,6449.57,36.0,0.0
43.0,1.0,3.0,0.0,2.0,0.0,7080.25,7.0,0.0
37.0,1.0,3.0,0.0,1.0,0.0,7083.11,28.0,2.0
79.0,0.5,0.0,1.0,2.0,0.0,6434.88,37.0,1.5
50.0,0.0,2.0,0.0,0.0,1.0,7086.38,5.0,2.5
41.0,1.0,1.0,0.0,1.0,2.0,6424.88,33.0,5.0
66.0,0.0,3.0,2.0,3.0,0.0,6422.41,60.5,7.0
54.5,0.5,2.0,0.5,1.0,1.0,6421.14,9.0,6.0
42.0,1.0,3.0,0.0,1.0,2.0,6416.63,42.0,6.0
57.0,0.0,0.0,0.0,2.0,1.0,6411.54,44.0,5.0
69.0,0.0,0.0,0.0,0.0,0.0,6413.78,8.0,1.0
62.0,0.0,2.5,1.0,2.0,1.0,7106.0,37.5,4.0
79.0,1.0,0.0,1.0,3.0,1.0,6409.36,59.0,1.0
21.0,1.0,3.0,2.0,1.0,0.0,7118.98,17.0,6.0
64.0,0.0,1.0,0.0,2.0,2.0,7119.99,5.0,4.0
29.0,0.0,0.0,1.0,2.0,0.0,7123.84,24.0,0.0
50.0,0.0,0.0,1.0,2.0,2.0,7125.71,45.0,3.0
41.0,1.0,1.0,2.0,0.0,0.0,7128.51,33.0,0.0
61.0,0.0,0.0,0.0,1.0,2.0,7134.24,50.0,5.0
66.0,1.0,2.0,1.0,3.0,1.0,6375.1,46.0,0.0
79.0,1.0,1.0,0.0,1.0,1.0,6370.07,45.0,5.0
79.0,1.0,0.0,1.0,3.0,2.0,7149.05,45.0,5.0
78.0,0.0,2.0,1.0,3.0,0.0,6360.55,49.0,0.0
45.0,0.0,0.0,0.0,2.0,0.0,6356.55,42.0,5.0
28.5,1.0,0.0,1.0,2.0,0.0,7159.62,25.5,2.0
62.0,0.0,0.0,1.0,3.0,0.0,7168.29,23.0,6.0
54.0,1.0,0.0,2.0,0.0,2.0,7207.73,47.0,7.0
19.0,0.0,1.0,2.0,1.0,2.0,6303.32,10.0,3.0
49.0,0.0,3.0,2.0,0.0,1.0,7220.46,38.0,4.0
47.0,1.0,0.0,0.0,1.0,1.0,7221.7,35.0,3.0
67.0,1.0,0.0,2.0,0.0,1.0,7225.67,27.0,3.0
31.0,0.0,0.0,0.0,0.0,1.0,6284.28,31.0,5.0
59.0,0.0,0.0,2.0,3.0,1.0,6277.37,43.0,0.0
50.0,1.0,3.0,0.0,0.0,2.0,6275.57,7.0,4.5
70.0,0.0,2.0,2.0,0.0,0.0,6259.62,11.0,4.0
72.0,0.0,3.0,1.0,0.0,1.0,6256.7,11.0,1.0
48.5,1.0,0.0,2.0,2.75,1.5,7265.955,58.0,0.0
45.0,1.0,2.0,2.0,0.0,2.0,6245.91,34.0,1.0
78.0,0.0,3.0,2.0,0.0,0.0,6245.08,12.0,2.0
61.0,0.0,3.0,0.0,3.0,1.0,7277.63,61.0,0.0
47.0,0.0,0.0,2.0,2.25,2.0,7280.15,58.5,5.0
60.0,0.0,1.0,2.0,0.0,0.0,7289.39,37.5,2.0
63.0,0.0,3.0,0.0,0.0,1.0,7296.28,62.0,2.0
44.0,0.0,0.0,1.0,3.0,2.0,6215.56,39.0,6.0
47.0,1.0,3.0,1.0,0.0,1.0,6213.7,39.0,0.0
67.0,1.0,0.0,0.0,2.0,2.0,7310.71,67.0,5.0
19.0,1.0,2.0,2.0,0.0,1.0,7342.08,5.0,1.0
61.0,0.5,3.0,0.0,1.5,1.0,7347.92,47.5,2.0
44.0,1.0,3.0,0.0,1.0,0.0,7359.11,43.0,3.0
75.0,1.0,3.0,0.0,1.0,0.0,7364.52,62.0,4.0
58.0,0.0,0.0,0.0,0.0,1.0,7370.29,3.0,7.0
54.0,0.0,3.0,1.0,2.0,1.5,6140.38,28.0,5.0
70.0,1.0,2.0,0.0,1.0,2.0,6136.88,42.0,6.0
59.0,0.0,1.0,0.0,2.0,1.0,6130.17,30.0,0.0
71.0,0.0,1.0,1.0,2.0,0.0,7395.91,42.0,3.0
