Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
45.0,1.0,1.0,2.0,3.0,1.0,2278.06,27.0,3.0
32.0,1.0,3.0,1.0,3.0,0.0,2263.08,14.0,5.0
55.5,0.5,3.0,2.0,1.5,2.0,2274.92,44.0,5.0
71.0,1.0,0.0,2.0,2.0,1.0,2254.23,14.0,3.0
70.0,1.0,0.0,1.0,3.0,1.0,2306.06,25.0,1.0
49.0,0.0,1.0,1.0,0.0,2.0,2315.05,3.0,0.0
23.0,1.0,1.0,0.0,2.0,1.0,2362.89,17.0,4.0
22.0,1.0,2.0,1.0,1.0,2.0,2378.9,20.0,7.0
37.0,1.0,0.5,1.0,0.0,0.0,2165.42,17.5,2.0
53.5,0.0,2.0,2.0,1.0,0.0,2155.71,32.0,1.0
57.0,1.0,3.0,1.0,0.0,0.0,2433.81,38.0,1.0
22.0,1.0,0.0,0.0,2.0,0.0,2452.47,12.0,5.0
46.0,0.0,1.0,1.0,0.0,1.0,2067.27,29.0,5.0
30.0,0.0,0.0,2.0,0.0,0.0,2064.95,14.0,5.0
43.0,0.0,3.0,2.0,3.0,1.0,2060.72,8.0,4.0
47.0,0.0,1.0,1.0,3.0,0.0,2036.85,11.0,3.0
41.0,0.0,0.0,0.0,1.0,1.0,2510.95,35.0,2.0
50.0,1.0,2.0,0.5,1.0,0.0,2025.36,9.0,4.0
55.0,0.0,1.0,1.0,1.0,2.0,2016.0,23.0,3.0
51.5,1.0,1.0,1.0,1.0,0.0,2014.66,13.0,4.0
55.0,0.0,0.0,0.0,1.0,2.0,1990.63,23.0,0.0
80.0,0.0,0.0,2.0,1.0,2.0,2558.18,24.0,3.0
45.0,1.0,0.0,2.0,3.0,0.0,2578.23,31.0,4.0
55.0,0.0,3.0,0.0,1.0,0.0,1950.97,24.0,7.0
65.0,1.0,1.0,1.0,1.0,0.0,1941.79,10.0,2.0
71.0,0.0,3.0,2.0,3.0,0.0,1941.35,24.0,4.0
60.0,0.0,2.0,0.0,2.0,0.0,1937.77,6.0,5.0
64.0,0.0,0.0,1.0,2.0,2.0,1927.01,23.0,5.0
80.0,1.0,3.0,1.0,2.0,1.0,2619.23,49.0,6.0
51.0,1.0,1.0,0.0,0.0,2.0,1922.43,22.0,6.0
40.0,0.0,1.0,0.0,1.0,0.0,2628.92,10.0,6.0
76.0,1.0,2.0,1.0,1.5,1.0,2639.62,52.0,0.0
50.0,0.0,2.0,2.0,2.0,1.0,2642.24,29.0,7.0
65.0,0.0,0.0,0.0,0.0,2.0,2647.82,19.0,1.0
