Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
18.0,0.0,0.0,0.0,1.0,2.0,6312.88,5.0,5.0
60.0,1.0,2.0,2.0,1.0,0.0,6276.84,6.0,7.0
73.0,0.0,0.0,2.0,3.0,2.0,6299.49,7.0,5.5
52.0,1.0,0.0,1.0,2.0,1.0,6226.32,53.0,0.0
50.0,0.0,1.5,2.0,1.0,2.0,6353.74,49.0,7.0
73.0,0.0,2.0,2.0,1.0,0.0,6343.13,28.0,4.0
67.0,1.0,0.0,1.0,0.0,0.0,6225.29,47.0,5.0
27.0,0.0,2.0,2.0,0.0,1.0,6357.01,3.0,5.0
72.0,1.0,2.0,1.0,1.0,1.0,6210.77,47.0,1.0
20.0,0.0,1.0,2.0,2.0,2.0,6384.75,4.0,4.0
77.0,1.0,3.0,0.0,2.0,0.0,6200.06,8.0,5.0
65.0,1.0,3.0,1.0,3.0,0.0,6407.42,48.0,2.0
64.0,0.5,0.0,0.0,0.0,1.5,6414.34,45.0,5.5
52.0,1.0,0.0,1.0,1.0,2.0,6159.48,41.0,6.0
80.0,1.0,3.0,1.0,3.0,0.0,6165.21,72.0,7.0
69.0,0.0,1.0,0.0,0.0,2.0,6151.18,53.0,0.0
80.0,0.0,1.0,0.0,1.0,1.0,6146.6,64.0,7.0
27.0,0.0,3.0,1.0,0.0,2.0,6133.36,3.0,4.0
50.0,1.0,3.0,0.0,2.0,1.0,6120.0,34.0,3.0
64.0,1.0,0.5,0.0,3.0,0.0,6463.22,61.0,3.0
80.0,1.0,2.0,2.0,3.0,1.0,6463.11,25.0,0.0
27.0,0.0,0.0,2.0,1.0,1.0,6467.88,3.0,6.0
45.0,0.0,2.0,0.0,2.0,2.0,6102.19,34.0,6.0
43.0,1.0,1.0,1.0,0.0,1.0,6482.03,11.0,3.0
76.0,0.0,2.0,2.0,2.0,0.0,6091.17,20.0,3.0
39.0,0.0,2.0,0.0,2.0,2.0,6493.75,33.0,6.0
65.0,0.0,3.0,0.0,3.0,2.0,6069.24,3.0,4.0
41.0,1.0,2.0,0.0,0.0,2.0,6052.78,30.0,7.0
71.0,0.0,2.0,0.0,0.0,1.0,6055.25,47.0,0.0
38.0,1.0,3.0,1.0,1.0,1.0,6525.69,20.0,3.0
63.0,0.0,3.0,0.0,1.0,0.0,6524.08,11.0,3.0
58.0,1.0,2.0,1.0,3.0,1.0,6051.29,35.0,6.0
74.0,1.0,2.0,0.0,1.0,0.0,6524.79,48.0,7.0
75.0,0.5,2.0,1.0,2.0,2.0,6043.55,62.5,6.5
78.0,0.0,2.0,0.0,0.0,0.0,6026.28,54.0,7.0
66.0,1.0,0.0,1.0,2.0,1.0,6562.35,24.0,1.0
53.0,1.0,2.0,0.0,1.0,0.0,6565.12,6.0,2.0
70.0,1.0,1.0,1.0,2.0,0.0,6008.73,17.0,4.0
69.0,0.0,0.0,2.0,2.0,1.0,6571.07,49.0,4.0
70.0,1.0,2.0,0.0,2.0,1.0,6574.51,41.0,1.0
66.0,1.0,1.0,2.0,1.0,0.0,6599.56,63.0,5.0
58.0,0.0,1.0,2.0,1.0,1.0,5968.55,21.0,4.0
73.0,1.0,3.0,0.0,1.0,1.0,6622.59,48.0,3.0
73.0,1.0,1.0,1.0,1.0,1.0,5944.38,41.0,0.0
44.0,0.0,3.0,2.0,1.0,1.0,6634.78,10.0,6.0
24.0,1.0,0.0,2.0,1.0,1.0,5938.0,17.0,1.0
74.0,1.0,3.0,0.0,0.0,0.0,6643.19,33.0,6.0
64.0,1.0,0.0,2.0,2.0,1.0,5928.47,10.0,7.0
66.0,1.0,1.0,1.0,3.0,2.0,5923.92,15.0,0.0
74.0,1.0,0.0,1.0,3.0,2.0,6655.48,61.0,0.0
44.0,1.0,2.0,0.0,1.0,1.0,5919.82,33.0,3.0
22.0,0.0,2.0,1.0,2.0,2.0,6661.96,30.0,2.0
33.0,1.0,0.0,0.0,2.0,1.0,6663.75,30.0,2.0
64.0,0.0,0.0,2.0,1.0,2.0,6662.86,42.0,1.0
73.0,0.5,3.0,2.0,2.5,0.0,6668.68,68.0,4.0
51.0,1.0,1.0,0.5,2.0,0.0,6674.23,47.0,5.0
80.0,0.0,2.0,0.0,0.0,2.0,6685.4,47.0,1.0
38.0,0.0,2.0,2.0,0.5,1.0,6689.91,38.0,4.0
70.0,1.0,0.0,0.0,1.0,2.0,6694.4,12.0,7.0
72.0,1.0,3.0,1.0,3.0,0.0,6704.36,58.0,0.0
68.0,1.0,0.0,1.0,0.0,0.0,5858.09,28.0,1.0
72.0,0.0,0.0,2.0,1.0,0.0,5842.67,21.0,2.0
36.0,1.0,2.0,1.0,2.0,0.0,5839.38,9.0,6.0
46.5,0.0,1.5,0.0,0.0,1.0,5837.78,49.5,4.0
69.0,1.0,0.0,2.0,1.0,2.0,6739.53,45.0,2.0
55.0,1.0,2.0,2.0,2.0,0.0,6741.49,47.5,4.0
41.0,1.0,1.0,2.0,0.0,1.0,6749.24,12.0,4.0
36.0,1.0,1.0,1.0,3.0,1.0,6752.95,11.0,2.0
41.0,0.0,1.0,0.0,0.0,2.0,6762.1,25.0,4.0
56.0,1.0,0.0,1.0,0.0,2.0,5803.81,11.0,2.0
46.0,1.0,3.0,1.0,2.0,2.0,6778.81,25.0,6.0
39.0,0.0,0.0,1.0,3.0,0.0,5781.58,9.0,1.0
31.0,0.0,3.0,2.0,1.0,1.0,6811.09,29.0,7.0
44.0,0.0,1.0,2.0,3.0,2.0,5757.81,18.0,2.0
51.0,1.0,1.0,0.0,2.0,1.0,5730.83,25.0,1.0
33.0,1.0,3.0,1.0,3.0,0.0,6862.19,33.0,2.0
78.0,0.0,2.0,0.0,0.0,1.0,5715.97,30.0,6.0
76.0,1.0,2.0,0.0,1.0,0.0,6864.37,20.0,6.0
60.0,0.0,3.0,1.0,3.0,1.0,6879.53,25.0,4.0
42.0,1.0,1.0,2.0,2.0,2.0,6885.04,23.0,0.0
55.0,0.0,0.0,2.0,1.0,2.0,5688.78,42.0,6.0
24.0,0.0,0.0,2.0,2.0,0.0,6898.26,30.0,4.0
23.0,0.0,1.0,1.5,3.0,2.0,6898.25,15.0,7.0
31.0,1.0,0.0,2.0,1.0,1.0,6903.26,10.0,6.0
63.0,1.0,1.0,2.0,2.0,2.0,5666.15,54.0,4.0
50.0,0.0,2.0,0.0,2.0,2.0,6913.3,41.0,2.0
51.0,1.0,3.0,0.0,3.0,0.0,6918.22,45.0,0.0
51.0,0.5,1.0,0.0,0.0,1.0,5658.29,16.5,3.0
63.0,1.0,1.0,0.0,3.0,2.0,5652.45,58.0,5.0
72.0,1.0,0.0,0.0,2.0,0.0,6926.39,23.0,1.0
45.0,0.0,0.0,0.0,3.0,1.0,6934.45,11.0,4.0
32.0,1.0,3.0,1.0,2.0,1.0,5632.01,29.0,2.0
78.0,0.0,3.0,0.0,2.0,2.0,5629.94,69.0,3.0
41.0,0.0,1.0,2.0,2.0,2.0,5623.52,34.0,7.0
60.0,0.0,1.0,1.0,1.0,2.0,5616.76,49.0,1.0
55.0,0.0,0.0,0.0,3.0,2.0,5616.54,57.0,7.0
31.0,0.0,2.0,1.0,2.0,2.0,5588.57,7.0,2.0
66.0,0.0,1.0,1.0,1.0,2.0,6994.34,65.0,7.0
58.0,1.0,0.0,0.0,3.0,1.0,7004.35,33.0,2.0
57.0,0.0,3.0,0.0,2.0,2.0,7009.33,38.0,1.0
53.0,0.0,2.0,1.0,1.0,2.0,7017.68,58.0,1.0
64.0,0.0,0.0,2.0,3.0,0.0,5559.7,46.0,3.0
49.0,0.0,1.0,0.0,0.5,0.0,5555.6,45.0,6.0
42.0,1.0,3.0,0.0,0.0,2.0,7025.21,30.0,0.0
66.0,0.0,1.0,2.0,3.0,2.0,5544.72,14.0,2.0
79.0,1.0,0.0,0.0,1.0,0.0,7047.49,10.0,3.0
69.0,0.0,0.0,0.0,3.0,1.0,7049.48,59.0,1.0
60.0,1.0,1.0,2.0,1.0,0.0,5526.82,36.0,1.0
38.0,0.0,3.0,2.0,2.0,1.0,7057.99,29.0,0.0
68.0,0.0,1.0,2.0,0.0,1.0,7069.57,32.0,6.0
49.0,1.0,2.0,1.0,3.0,1.0,7071.05,59.0,4.0
74.0,1.0,3.0,2.0,1.0,2.0,7078.1,23.0,3.0
61.0,1.0,0.0,0.0,1.0,1.0,7084.7,23.0,5.0
64.0,1.0,2.0,2.0,3.0,2.0,5493.71,5.0,1.0
59.0,1.0,2.0,0.0,0.0,0.0,5487.49,20.0,1.0
80.0,0.0,3.0,1.0,0.0,1.0,5487.63,65.0,5.0
57.0,0.0,2.0,2.0,2.0,2.0,7092.86,11.0,5.0
80.0,0.0,1.0,1.0,3.0,1.0,7097.68,7.0,0.0
58.0,1.0,3.0,2.0,1.0,0.0,7108.43,37.0,5.0
54.0,1.0,1.0,2.0,2.0,2.0,5461.83,30.0,2.0
63.0,0.0,0.0,2.0,0.0,2.0,7129.86,57.0,1.0
30.0,0.0,0.0,2.0,3.0,1.0,5429.21,20.0,0.0
33.0,0.0,2.0,0.0,1.0,0.0,5426.1,21.0,5.0
79.0,0.0,3.0,1.0,1.0,2.0,5421.49,17.0,1.0
64.0,1.0,0.0,2.0,2.0,0.0,5419.8,23.0,5.0
79.0,1.0,1.0,2.0,0.0,2.0,7166.51,42.0,6.0
71.0,1.0,1.0,0.0,0.0,2.0,7168.56,14.0,5.0
70.0,1.0,0.0,1.0,1.5,1.5,7177.07,53.0,5.0
35.0,1.0,0.0,0.0,1.0,2.0,5389.6,17.0,1.0
74.0,0.0,0.0,2.0,3.0,1.0,7189.78,19.0,7.0
71.0,1.0,1.0,1.0,0.0,2.0,5367.2,55.0,7.0
76.0,0.0,0.0,2.0,0.0,1.0,7223.95,37.0,4.0
57.0,0.0,2.0,0.0,1.0,0.0,7244.44,56.0,7.0
50.0,0.0,0.0,0.0,3.0,2.0,5328.2,10.0,7.0
74.0,1.0,1.0,1.0,0.0,2.0,7249.9,13.0,2.0
74.0,0.0,0.0,2.0,3.0,0.0,7251.5,5.0,3.0
71.0,1.0,0.0,2.0,1.0,1.0,7254.46,11.0,7.0
80.0,1.0,1.0,0.0,3.0,2.0,7255.9,37.0,0.0
18.0,0.5,0.0,1.0,0.0,2.0,5302.75,15.0,6.0
49.0,0.0,3.0,2.0,2.0,2.0,7281.2,14.0,2.0
34.5,0.0,2.0,1.0,2.0,2.0,7303.27,22.0,4.0
20.0,0.5,3.0,0.0,0.0,1.0,5266.59,5.0,7.0
76.0,0.0,1.0,2.0,1.0,0.0,5258.59,28.5,7.0
44.0,1.0,0.5,0.0,0.0,2.0,5251.52,7.0,2.0
65.0,0.0,0.0,1.0,2.0,1.0,7326.78,57.0,0.0
79.0,0.0,0.0,1.0,0.0,0.0,7327.56,23.0,7.0
48.0,1.0,0.0,2.0,2.0,2.0,5223.4,51.0,7.0
68.0,1.0,2.0,1.0,2.0,1.0,7356.43,51.5,5.5
79.0,1.0,1.0,0.0,3.0,0.0,5212.61,9.0,4.0
47.0,0.0,1.0,0.0,3.0,2.0,7370.85,43.0,0.0
47.5,0.0,2.0,0.0,0.0,2.0,7377.62,26.0,3.0
69.0,0.0,3.0,2.0,2.5,2.0,7377.62,36.0,3.0
75.0,0.0,1.0,2.0,3.0,2.0,5198.96,36.0,5.0
34.0,1.0,0.0,2.0,0.0,2.0,7385.95,38.0,6.0
65.0,1.0,3.0,1.0,2.0,1.0,5188.19,50.0,3.0
18.0,0.0,3.0,2.0,3.0,1.0,5187.77,25.0,2.0
33.0,1.0,3.0,1.0,3.0,2.0,5184.45,33.0,2.0
