Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
25.0,1.0,1.0,1.0,1.0,1.0,1214.82,8.0,4.0
31.0,1.0,3.0,2.0,2.0,0.0,1186.97,8.0,5.0
51.0,1.0,2.0,0.0,0.0,1.0,1199.16,9.0,1.0
32.0,1.0,0.0,1.0,0.0,1.0,1233.56,6.0,7.0
59.0,1.0,3.0,1.0,3.0,1.0,1171.81,44.0,4.0
76.0,1.0,2.0,2.0,3.0,0.0,1213.88,10.0,2.0
80.0,1.0,2.0,0.0,2.0,0.0,1197.56,37.0,4.0
55.0,1.0,2.0,0.0,0.0,0.0,1257.26,21.0,0.0
63.0,1.0,2.0,1.0,0.0,1.0,1261.3,24.0,4.0
50.0,1.0,0.0,1.0,3.0,1.0,1123.24,23.0,7.0
37.0,1.0,3.0,1.0,1.0,2.0,1290.48,23.0,7.0
55.0,1.0,1.0,1.0,3.0,0.0,1294.82,33.0,5.0
51.0,0.0,3.0,2.0,2.0,0.0,1311.89,32.0,5.0
31.0,1.0,3.0,2.0,3.0,0.5,1083.775,12.0,3.0
45.0,0.0,2.0,0.0,3.0,1.0,1081.67,18.0,1.0
48.0,1.0,3.0,2.0,3.0,1.0,1359.46,12.0,5.0
78.0,1.0,3.0,0.0,1.0,1.0,1044.39,26.0,4.0
47.0,0.0,2.0,1.0,2.0,2.0,1366.61,9.0,3.0
70.0,1.0,1.0,0.0,2.0,2.0,1363.15,17.0,3.0
59.0,1.0,2.0,2.0,3.0,1.0,1035.87,11.0,2.0
59.0,1.0,2.0,1.0,1.0,2.0,1002.03,27.0,1.0
75.0,0.0,1.0,2.0,1.0,2.0,997.1,19.0,2.0
39.0,0.0,1.0,1.0,3.0,1.0,1418.88,27.0,1.0
80.0,0.0,1.0,0.0,1.0,2.0,982.06,23.0,3.0
57.0,0.0,0.0,2.0,0.0,0.0,1442.42,33.0,5.0
71.0,1.0,1.0,0.0,1.0,2.0,960.44,31.0,4.0
68.0,1.0,0.0,2.0,2.0,1.0,951.18,14.0,1.0
24.0,1.0,0.0,0.0,0.0,0.0,1461.39,7.0,4.0
49.0,0.0,0.0,1.0,0.0,2.0,926.66,29.0,1.0
47.0,1.0,1.0,2.0,2.0,2.0,1480.13,6.0,0.0
61.0,1.0,0.0,1.0,2.0,2.0,920.46,36.0,5.0
45.0,0.0,0.0,2.0,1.0,1.0,908.05,30.0,5.0
18.0,0.0,1.0,0.0,3.0,0.0,907.95,8.0,7.0
39.0,0.0,3.0,0.0,0.0,1.0,1497.64,21.0,1.0
65.0,0.0,0.0,0.0,2.0,0.0,1495.92,21.0,7.0
60.0,1.0,1.0,2.0,1.0,2.0,1498.19,11.0,7.0
78.0,1.0,2.0,0.0,0.0,1.0,1504.26,40.0,5.0
37.0,1.0,0.0,2.0,0.0,0.0,889.57,6.0,4.0
73.0,1.0,1.0,0.5,1.0,1.5,1511.03,41.0,4.0
60.0,1.0,0.0,2.0,3.0,1.0,1529.02,23.0,1.0
52.0,1.0,2.0,2.0,2.0,1.0,865.33,24.0,1.0
72.0,0.0,3.0,0.0,3.0,2.0,1542.26,10.0,1.0
34.0,1.0,0.0,1.0,0.0,0.0,853.65,20.0,5.0
60.0,1.0,2.0,2.0,0.0,0.0,826.98,18.0,5.0
52.0,0.0,3.0,0.0,1.0,0.0,817.18,6.0,4.0
67.5,1.0,3.0,1.0,3.0,0.5,813.45,28.0,6.0
44.0,1.0,3.0,1.0,2.0,0.0,1596.65,13.0,3.0
59.0,1.0,3.0,0.0,2.0,0.0,1611.03,37.0,3.0
54.0,1.0,2.0,0.0,2.0,0.0,768.32,34.0,1.0
73.0,0.0,2.0,0.0,3.0,0.0,756.27,42.5,2.0
79.0,1.0,2.0,2.0,3.0,0.0,721.03,48.0,2.0
75.0,1.0,2.0,0.0,2.0,0.0,1701.97,20.0,5.0
78.0,1.0,3.0,2.0,0.0,0.0,1705.26,20.0,0.0
72.0,0.0,2.0,2.0,3.0,2.0,1708.92,38.0,1.0
60.0,0.0,3.0,0.0,3.0,0.5,1718.91,40.0,6.0
24.0,0.0,2.0,2.0,1.0,2.0,672.44,22.0,7.0
36.0,1.0,3.0,1.0,0.0,1.0,649.02,13.0,4.0
56.0,1.0,3.0,0.0,0.0,2.0,1758.55,5.0,3.0
79.0,0.0,2.0,1.0,3.0,2.0,639.4,41.0,6.0
63.0,0.0,2.0,0.0,0.0,1.0,1763.91,41.0,5.0
70.0,0.0,3.0,1.0,2.0,1.0,636.52,47.0,7.0
73.0,1.0,2.0,0.0,1.0,2.0,1793.5,40.0,7.0
25.0,0.0,1.0,1.0,3.0,1.0,599.25,6.0,7.0
41.0,1.0,1.0,2.0,0.0,2.0,571.9,20.0,5.0
68.0,0.0,2.0,2.0,2.0,2.0,569.33,47.0,5.0
47.0,0.0,1.0,2.0,2.0,2.0,1836.01,35.0,2.0
27.0,1.0,3.0,0.0,0.0,2.0,1847.73,10.0,5.0
79.0,1.0,2.0,1.0,2.0,1.0,511.62,11.0,0.0
37.0,1.0,1.0,0.0,0.0,2.0,1904.34,24.0,0.0
50.0,0.0,3.0,2.0,0.0,0.0,489.76,18.0,1.5
49.0,0.0,2.0,0.0,1.0,1.0,1912.84,38.0,6.0
38.0,0.0,2.0,2.0,2.0,0.0,485.91,17.0,6.0
66.5,1.0,0.5,2.0,2.0,1.0,1914.89,43.5,2.0
39.0,1.0,0.0,0.0,1.0,0.0,479.36,5.0,5.0
21.0,1.0,0.0,0.0,3.0,2.0,1952.04,20.0,4.0
53.0,1.0,3.0,2.0,1.0,0.0,1967.66,22.0,2.0
58.0,0.0,3.0,2.0,3.0,0.0,1976.45,17.0,6.0
53.0,0.0,0.0,0.0,1.0,1.0,1990.66,20.0,7.0
19.0,0.0,2.0,0.0,2.0,1.0,392.77,3.0,0.0
57.0,1.0,2.0,0.0,3.0,1.0,388.6,9.0,7.0
61.0,1.0,1.0,1.0,3.0,1.0,385.36,13.0,5.0
80.0,0.0,2.0,0.5,2.0,1.0,2018.215,39.0,1.0
73.0,0.0,3.0,0.0,2.0,0.0,2029.77,34.0,0.0
22.0,1.0,2.0,0.0,3.0,1.0,361.7,8.0,0.0
42.0,0.5,1.0,1.0,3.0,2.0,358.68,3.0,0.0
56.0,1.0,3.0,2.0,3.0,1.0,352.08,36.0,7.0
37.0,1.0,1.0,1.0,3.0,0.0,2068.29,23.0,0.0
74.0,0.0,3.0,0.0,0.0,0.0,2069.07,44.0,1.0
55.0,0.0,1.0,0.0,1.0,0.0,2086.16,23.0,6.0
65.0,0.0,0.0,0.0,3.0,2.0,2089.74,31.0,2.0
62.0,0.0,2.0,2.0,3.0,0.0,297.8,16.0,4.0
48.0,0.0,3.0,1.0,0.0,2.0,247.05,19.0,7.0
59.0,0.0,0.0,0.0,1.5,2.0,2163.41,36.0,0.0
