Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
33.0,0.0,0.0,0.0,1.0,2.0,3237.37,29.0,7.0
61.0,1.0,3.0,0.0,3.0,2.0,3265.83,33.0,1.0
64.0,1.0,1.0,2.0,0.0,2.0,3261.47,27.0,0.0
65.0,1.0,3.0,2.0,1.0,2.0,3268.11,49.0,3.0
34.5,0.5,3.0,1.0,3.0,0.0,3220.22,14.0,3.5
43.0,0.0,3.0,2.0,3.0,0.0,3279.09,15.0,3.0
74.0,1.0,2.0,1.0,1.0,2.0,3238.58,7.0,1.0
78.0,1.0,2.0,2.0,3.0,2.0,3246.77,9.0,6.0
25.0,0.0,2.0,0.0,3.0,2.0,3287.51,10.0,2.0
37.0,0.0,1.0,0.0,1.0,2.0,3207.46,10.0,5.0
51.0,0.0,2.0,0.0,2.0,2.0,3305.57,41.0,3.5
73.0,1.0,2.0,2.0,1.0,2.0,3295.88,10.0,6.0
45.0,1.0,2.0,1.0,3.0,1.0,3182.5,37.0,5.0
40.0,0.0,1.0,1.0,0.0,1.0,3175.61,20.0,2.0
29.0,1.0,0.0,2.0,2.0,1.0,3338.67,20.0,5.0
44.0,1.0,1.0,2.0,1.0,2.0,3157.06,10.0,1.0
32.0,1.0,2.0,1.0,0.0,2.0,3342.03,13.0,2.0
58.5,0.0,1.0,2.0,1.5,1.0,3148.56,37.0,5.0
72.0,1.0,1.0,1.0,1.0,2.0,3147.4,29.0,6.0
80.0,1.0,2.0,0.0,2.0,1.0,3354.29,63.0,6.0
52.0,1.0,2.0,2.0,0.0,2.0,3127.9,37.0,3.0
35.0,0.0,3.0,0.0,1.0,0.0,3374.42,10.0,2.0
55.0,0.0,1.0,2.0,1.0,1.0,3123.16,9.0,2.0
73.0,1.0,2.0,0.0,3.0,1.0,3123.28,20.0,5.0
54.0,0.0,1.0,2.0,1.0,2.0,3386.69,37.0,3.0
61.0,1.0,1.0,1.0,2.0,1.0,3386.03,40.0,2.0
55.0,1.0,0.0,2.0,0.0,2.0,3104.56,8.0,5.0
52.5,1.0,2.0,2.0,2.0,1.0,3400.36,10.0,7.0
45.0,1.0,1.0,1.0,1.0,2.0,3074.41,31.0,6.0
67.0,1.0,1.0,2.0,3.0,2.0,3073.71,3.0,6.0
25.0,0.0,0.0,2.0,3.0,0.0,3068.07,24.0,3.0
43.0,1.0,3.0,0.0,0.0,0.0,3066.16,4.0,5.0
48.0,1.0,1.0,1.0,2.0,2.0,3442.74,42.0,4.0
50.0,0.0,2.0,0.0,0.5,1.0,3447.64,26.0,6.0
25.0,0.0,1.0,0.0,1.0,2.0,3045.99,29.0,0.0
74.0,0.0,3.0,1.0,1.0,1.0,3450.65,37.0,4.0
67.0,0.0,3.0,2.0,2.0,1.0,3037.78,5.0,2.0
77.0,1.0,0.0,2.0,1.0,1.0,3472.17,28.0,0.0
29.5,0.5,3.0,2.0,1.0,0.0,3006.06,18.0,3.0
69.0,1.0,0.0,1.0,0.0,0.0,3493.09,47.0,6.0
57.0,0.0,0.0,0.0,0.0,0.0,2996.13,26.0,5.0
59.0,1.0,2.0,2.0,1.0,2.0,3513.5,13.0,2.0
74.0,1.0,2.0,2.0,3.0,1.0,2976.44,28.0,7.0
26.0,1.0,2.0,0.0,1.0,1.0,2966.28,28.0,2.0
76.0,1.0,0.0,1.0,2.0,2.0,2964.71,29.0,6.0
59.5,1.0,0.0,1.5,3.0,2.0,2956.08,35.0,3.0
30.0,0.0,3.0,1.0,2.0,1.0,3542.33,22.0,6.0
69.0,1.0,1.0,2.0,2.0,0.0,2913.3,6.0,6.0
73.0,1.0,1.0,0.0,2.0,2.0,2902.53,13.0,4.0
56.0,1.0,1.0,1.0,0.0,1.0,3602.62,35.0,3.0
47.0,0.0,3.0,0.0,3.0,2.0,2888.33,39.0,3.0
52.0,0.0,0.0,1.0,0.0,0.0,3619.37,44.0,3.5
78.0,0.0,2.0,2.0,0.0,2.0,2879.42,28.0,3.0
67.0,1.0,2.0,2.0,1.0,0.0,2869.67,33.0,6.0
56.0,0.0,1.0,0.0,3.0,0.0,2862.53,7.0,0.0
65.0,0.0,3.0,2.0,3.0,1.0,3636.16,42.0,7.0
60.0,0.0,0.0,2.0,0.0,2.0,3640.37,46.0,0.0
31.0,0.0,3.0,2.0,2.0,2.0,3643.63,13.0,2.0
66.0,1.0,1.0,1.0,0.0,2.0,3647.22,49.0,2.0
46.0,0.0,2.0,0.0,2.0,2.0,3648.7,23.0,3.0
67.0,1.0,1.0,0.0,2.0,0.0,2841.73,34.0,0.0
48.0,0.0,2.0,2.0,2.0,2.0,2841.23,5.0,1.0
66.0,0.0,0.0,0.0,0.0,0.0,2832.04,14.0,4.0
28.0,1.0,0.0,2.0,2.0,2.0,3667.87,5.0,7.0
38.0,0.0,1.0,2.0,0.0,1.0,3697.64,31.0,7.0
68.0,0.0,2.0,2.0,3.0,0.0,2797.69,30.0,4.0
79.0,0.0,1.0,2.0,2.0,0.0,3703.55,57.0,7.0
64.0,1.0,1.0,2.0,1.0,2.0,2787.37,30.0,7.0
34.0,0.0,2.0,1.0,0.0,0.0,3712.48,13.0,1.0
74.0,0.0,1.0,0.0,2.0,2.0,3715.45,5.0,5.0
66.0,0.0,0.0,1.0,0.0,2.0,3720.93,18.0,0.0
58.0,0.0,2.0,1.0,0.0,0.0,3728.22,10.0,5.0
30.0,1.0,3.0,0.0,2.0,2.0,3731.89,4.0,6.0
