Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
40.0,1.0,2.0,2.0,1.0,0.0,6226.83,43.0,4.0
54.0,1.0,0.0,1.0,3.0,0.0,6207.54,26.0,3.0
39.0,1.0,3.0,2.0,0.0,0.0,6269.62,24.0,4.0
53.0,1.0,1.0,1.0,3.0,2.0,6198.56,52.0,3.0
53.0,0.0,0.0,2.0,1.0,1.0,6194.79,29.0,1.0
53.0,1.0,1.0,1.0,2.0,1.0,6258.55,11.0,5.0
67.0,0.0,1.0,0.0,2.0,0.0,6210.22,48.0,5.0
48.0,0.5,1.5,0.0,2.0,0.0,6278.83,49.0,4.5
61.0,1.0,2.0,2.0,0.0,0.0,6280.38,24.0,2.0
70.0,1.0,3.0,0.0,0.0,0.0,6274.68,40.0,1.0
31.0,0.0,0.0,1.0,1.0,0.0,6167.97,12.0,7.0
24.0,0.0,2.0,1.0,2.0,0.0,6294.35,20.0,6.0
44.0,1.0,0.0,0.0,3.0,1.0,6155.29,50.0,3.0
62.0,0.0,3.0,0.0,1.0,2.0,6160.2,29.0,1.0
74.0,0.0,0.0,2.0,3.0,2.0,6150.75,38.0,4.0
62.0,1.0,3.0,0.0,1.0,1.0,6143.49,29.5,0.5
56.0,1.0,1.0,1.0,1.0,0.0,6140.58,43.0,7.0
31.0,0.0,3.0,0.0,3.0,0.0,6317.33,3.0,4.0
26.0,0.0,3.0,0.0,2.0,2.0,6325.91,11.0,0.0
38.0,0.0,1.0,0.0,3.0,0.0,6332.975,49.0,5.0
51.0,1.0,3.0,1.0,2.0,0.0,6332.98,8.0,7.0
60.0,0.0,1.0,0.0,3.0,1.0,6123.35,15.0,3.0
38.0,1.0,1.0,1.0,3.0,1.0,6356.27,9.0,5.0
74.0,1.0,3.0,1.0,0.0,2.0,6360.08,62.0,3.0
46.0,0.0,3.0,2.0,0.0,1.0,6375.79,27.0,2.0
59.0,1.0,0.0,0.5,3.0,0.0,6376.004999999999,56.0,4.0
43.0,0.0,2.0,0.0,3.0,0.0,6399.55,48.0,2.0
65.0,0.0,2.0,2.0,3.0,0.0,6397.15,23.0,7.0
71.5,1.0,1.0,1.0,0.0,2.0,6063.62,6.0,1.0
62.0,0.0,2.0,2.0,0.0,1.0,6409.72,31.0,6.0
54.0,0.0,2.0,1.0,0.0,1.0,6045.04,35.0,2.0
65.0,0.0,1.0,0.0,2.0,0.0,6412.19,48.0,6.0
64.0,0.0,1.0,1.0,0.0,0.0,6423.89,25.0,5.0
30.0,0.0,0.0,0.0,2.0,0.0,6027.19,7.0,1.5
71.0,1.0,0.0,0.0,1.0,0.0,6025.05,46.0,7.0
21.0,0.0,2.0,1.0,2.0,1.0,6440.04,12.0,4.0
45.0,0.0,3.0,0.0,3.0,1.0,6006.36,31.0,2.0
76.0,1.0,0.0,1.0,1.0,2.0,6446.61,3.0,7.0
74.0,1.0,3.0,1.0,2.0,1.0,6008.54,18.0,2.0
58.0,0.0,1.0,1.0,1.0,1.0,6002.86,36.0,7.0
49.0,1.0,1.0,0.0,2.0,0.0,5986.73,17.0,7.0
76.0,0.0,3.0,1.0,3.0,2.0,6466.31,4.0,6.0
33.0,0.0,2.0,1.0,1.0,2.0,5973.74,41.0,0.0
43.0,1.0,0.0,1.0,1.0,2.0,5975.71,3.0,6.0
66.0,1.0,0.0,0.0,0.0,1.0,6481.07,10.0,3.0
56.0,0.0,2.0,2.0,0.0,1.5,5969.83,57.0,6.0
57.0,0.0,0.0,0.0,3.0,2.0,5953.64,47.0,0.0
41.0,0.0,3.0,2.0,3.0,1.0,6507.54,26.0,3.0
56.0,1.0,1.0,2.0,1.0,0.0,6509.02,56.0,7.0
18.0,1.0,1.0,2.0,0.0,2.0,6511.17,3.0,0.0
34.0,1.0,2.0,2.0,0.0,2.0,5913.66,22.0,5.0
65.0,0.0,3.0,2.0,1.0,1.0,6543.44,19.0,5.0
25.0,0.0,2.0,0.0,3.0,2.0,6551.2,5.0,0.0
53.0,0.0,2.5,2.0,1.0,0.0,6579.51,22.0,1.0
29.0,0.0,2.0,2.0,2.0,2.0,6590.85,36.0,5.0
35.0,0.0,0.0,0.0,3.0,0.0,6591.71,10.0,2.0
44.0,1.0,2.0,1.0,2.5,2.0,5848.93,24.0,0.0
40.0,1.0,3.0,0.0,3.0,2.0,5846.23,45.0,2.0
65.0,1.0,2.0,2.0,2.0,0.0,6613.65,12.0,7.0
42.0,0.0,3.0,1.0,3.0,2.0,6616.73,22.0,0.0
34.0,0.0,0.0,0.0,2.0,2.0,5835.6,23.0,5.0
27.0,1.0,1.0,0.0,3.0,1.0,6623.68,29.0,2.0
