X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
921189,0,1,1,63,1,4,6,7,0,2,648677,121480,464777,239811,225837,221136,105249,147432,52237,16935,134298,20720
154630,0,2,1,35,5,2,0,1,6,3,499162,484314,395087,239811,287748,221136,19217,4882,131866,119984,47620,166342
665669,0,2,2,54,1,6,5,0,5,6,872949,774581,46637,174267,40105,99681,90910,4882,20385,16935,119852,182523
537910,0,3,1,54,6,5,0,0,2,1,125375,194047,604158,174267,535390,-143229,62233,58338,20385,158627,177637,53080
537910,0,2,1,35,0,5,0,5,6,5,274890,847148,46637,239811,721122,160409,133926,147432,36311,55578,33174,117802
921189,0,4,2,44,2,1,0,5,1,1,50618,629448,464777,174267,659212,-21774,47894,129613,115940,42697,163191,117802
793429,0,4,2,44,5,0,2,0,6,0,798192,484314,395087,633075,287748,160409,90910,40520,84088,119984,163191,20720
793429,0,3,2,54,1,6,0,0,3,2,50618,339180,255707,436443,349658,-82502,133926,307800,4459,16935,33174,36900
537910,0,3,1,73,5,5,1,0,2,6,-24139,556881,255707,43179,411569,-82502,76571,40520,68163,107103,33174,247244
154630,0,4,2,44,1,1,5,5,0,0,573920,121480,46637,239811,225837,585503,90910,22701,100014,94222,206529,85441
154630,0,4,1,35,0,0,6,5,2,0,872949,629448,186017,174267,844943,646231,4878,22701,36311,94222,4281,133982
793429,0,5,1,35,2,1,0,5,5,5,274890,339180,464777,436443,102016,767686,33555,93976,131866,4054,206529,20720
282390,0,4,1,44,0,0,2,5,2,3,499162,266613,464777,43179,349658,403320,133926,218707,147792,132865,18728,53080
921189,0,2,1,35,7,2,1,7,0,1,349647,121480,395087,436443,225837,828414,119587,129613,4459,94222,163191,20720
537910,0,4,2,54,4,5,5,3,0,5,125375,48913,325397,108723,473480,160409,148265,22701,179643,107103,18728,198703
282390,0,5,2,54,1,2,6,7,2,5,50618,411747,534468,370899,102016,464047,234297,40520,68163,81341,105405,36900
410150,0,2,2,63,4,4,5,3,0,2,424405,556881,255707,764163,659212,38953,19217,58338,36311,145746,90959,198703
410150,0,3,2,35,4,1,5,1,0,2,648677,121480,743538,764163,163926,38953,33555,76157,243347,132865,4281,20720
793429,0,5,1,73,4,0,0,3,0,5,50618,194047,46637,239811,659212,828414,148265,111794,131866,29816,105405,53080
537910,0,1,1,54,5,0,0,2,1,1,274890,411747,116327,108723,225837,160409,191281,165251,131866,184389,18728,85441
282390,0,2,1,54,4,0,1,6,6,2,200132,629448,46637,108723,40105,38953,90910,254344,131866,107103,76513,150162
665669,0,3,1,35,7,4,0,5,1,5,125375,48913,673848,43179,535390,-21774,19217,4882,179643,171508,119852,101621
410150,0,1,1,63,0,2,4,0,0,0,200132,702014,673848,633075,163926,99681,191281,4882,195569,29816,134298,101621
282390,0,4,1,73,4,5,2,1,5,6,50618,48913,186017,501987,102016,646231,19217,165251,179643,4054,177637,117802
154630,0,4,2,35,6,4,2,1,1,3,424405,556881,325397,633075,535390,-264685,4878,147432,20385,223033,47620,53080
154630,0,4,1,35,4,4,6,3,3,1,573920,629448,464777,239811,597301,646231,76571,129613,84088,132865,62067,182523
154630,0,3,1,35,0,0,5,0,0,1,274890,556881,743538,829707,473480,646231,90910,4882,4459,210152,18728,53080
282390,0,4,1,73,0,2,0,5,0,7,200132,484314,186017,567531,349658,281864,76571,93976,195569,145746,148744,133982
665669,0,5,2,73,1,0,1,3,2,5,872949,48913,186017,108723,783033,281864,119587,183069,163718,68460,33174,117802
154630,0,4,1,54,0,4,2,0,0,0,499162,266613,673848,501987,783033,-82502,262974,58338,52237,16935,105405,53080
921189,0,1,1,44,4,0,6,0,0,7,125375,919715,255707,174267,473480,767686,19217,147432,179643,68460,62067,150162
921189,0,1,1,54,2,0,5,6,2,0,-24139,484314,673848,436443,102016,160409,191281,93976,163718,42697,105405,198703
282390,0,5,1,35,1,0,5,7,3,7,-24139,484314,673848,305355,40105,281864,19217,289982,36311,29816,134298,166342
282390,0,1,2,44,0,0,2,0,0,6,274890,48913,186017,633075,411569,949870,162603,147432,36311,42697,47620,198703
410150,0,2,1,35,1,0,1,0,3,6,499162,266613,46637,698619,411569,403320,176942,111794,211495,81341,33174,166342
793429,0,2,1,35,6,5,0,5,0,6,50618,266613,186017,764163,597301,221136,176942,236525,4459,55578,76513,133982
793429,0,4,1,44,6,4,5,1,0,3,50618,847148,255707,633075,659212,38953,262974,76157,20385,4054,33174,85441
665669,0,4,1,54,5,1,0,0,2,7,424405,339180,116327,829707,473480,221136,90910,200888,259272,16935,4281,85441
282390,0,1,1,73,2,0,4,0,7,5,50618,702014,255707,370899,535390,342592,119587,76157,179643,171508,4281,166342
410150,0,3,1,73,0,6,5,6,7,5,947707,266613,116327,174267,411569,706959,19217,200888,4459,68460,18728,214883
154630,0,5,1,44,7,5,5,0,0,2,349647,266613,255707,567531,163926,646231,33555,307800,163718,94222,62067,4540
665669,0,5,1,44,0,4,0,5,0,0,349647,194047,464777,501987,287748,767686,90910,58338,115940,145746,177637,166342
665669,0,1,2,35,4,0,4,2,1,1,200132,194047,46637,829707,906854,889142,4878,111794,52237,107103,148744,36900
537910,0,1,1,73,1,1,4,7,1,0,872949,484314,116327,305355,163926,-21774,62233,40520,52237,274557,4281,117802
410150,0,1,1,44,4,1,6,0,1,0,648677,266613,116327,108723,659212,342592,4878,183069,147792,55578,249868,101621
282390,0,3,1,35,7,2,5,1,6,7,50618,48913,46637,108723,163926,-82502,19217,4882,322976,81341,148744,69261
537910,0,2,1,54,1,2,2,0,1,0,872949,919715,464777,567531,40105,221136,162603,40520,84088,158627,47620,198703
410150,0,3,2,35,2,6,0,6,0,2,947707,847148,743538,436443,535390,99681,62233,58338,4459,184389,119852,101621
154630,0,1,1,63,6,2,0,3,0,1,274890,484314,604158,43179,225837,342592,76571,183069,52237,184389,148744,198703
665669,0,2,1,63,2,5,5,2,6,0,798192,411747,464777,43179,163926,221136,176942,236525,195569,68460,90959,53080
921189,0,4,1,54,0,6,6,7,0,0,499162,194047,116327,174267,287748,160409,76571,93976,131866,145746,47620,295784
154630,0,4,1,54,0,6,2,2,7,3,50618,484314,673848,43179,40105,464047,105249,129613,147792,171508,105405,166342
921189,0,4,1,73,2,5,0,0,2,0,798192,919715,116327,370899,597301,160409,105249,76157,20385,158627,33174,231063
537910,0,4,1,35,2,5,0,3,6,0,349647,194047,255707,633075,844943,-21774,4878,22701,131866,4054,163191,263424
154630,0,1,2,44,5,2,4,1,6,3,274890,411747,116327,305355,906854,-264685,205620,147432,131866,16935,47620,166342
154630,0,4,1,54,6,2,4,7,0,5,50618,48913,325397,239811,225837,-82502,47894,111794,275198,184389,119852,20720
154630,0,4,2,44,0,1,4,0,3,5,499162,411747,186017,829707,349658,-82502,133926,58338,275198,132865,90959,36900
154630,0,1,1,35,2,5,0,1,7,1,50618,702014,464777,567531,721122,646231,119587,183069,36311,16935,206529,69261
410150,0,2,1,54,7,0,0,5,5,0,-24139,339180,673848,501987,473480,949870,62233,93976,163718,119984,90959,150162
154630,0,4,2,35,0,4,5,0,7,7,125375,194047,464777,108723,535390,221136,320329,58338,4459,16935,62067,101621
410150,0,1,2,73,0,1,6,7,1,5,798192,919715,534468,567531,721122,342592,90910,183069,4459,42697,177637,4540
537910,0,3,1,44,4,6,0,0,5,0,200132,339180,186017,305355,659212,403320,176942,289982,68163,16935,76513,182523
410150,0,4,1,44,1,6,1,1,0,0,349647,48913,46637,764163,597301,585503,162603,236525,195569,29816,90959,4540
410150,0,1,2,73,0,4,6,3,0,7,798192,411747,464777,633075,597301,-82502,219958,93976,131866,16935,90959,150162
410150,0,1,2,35,5,0,1,3,0,2,947707,48913,325397,305355,659212,-264685,62233,289982,36311,184389,47620,4540
537910,0,3,1,35,5,6,2,2,2,0,-24139,411747,325397,698619,225837,221136,4878,4882,227421,171508,220976,53080
410150,0,4,2,54,2,2,6,5,7,3,872949,847148,116327,436443,783033,524775,76571,272163,84088,4054,47620,53080
154630,0,1,1,35,5,0,2,2,0,2,349647,48913,46637,436443,102016,38953,234297,111794,195569,145746,148744,101621
154630,0,1,1,63,4,0,1,0,1,2,200132,484314,325397,239811,597301,706959,148265,165251,195569,4054,206529,85441
154630,0,1,2,35,0,4,6,1,0,2,274890,48913,395087,108723,659212,221136,148265,183069,227421,94222,4281,214883
665669,0,4,1,35,1,6,4,0,5,6,648677,556881,46637,633075,783033,646231,62233,76157,275198,4054,18728,101621
921189,0,4,1,35,5,1,6,2,1,1,798192,48913,186017,43179,721122,221136,133926,147432,36311,119984,177637,198703
410150,0,2,1,54,0,2,5,7,0,0,648677,556881,534468,764163,287748,38953,219958,40520,100014,171508,62067,150162
