X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
154630,0,1,1,54,5,5,4,5,0,6,50618,411747,604158,567531,40105,-82502,4878,183069,84088,42697,119852,101621
154630,0,5,1,44,1,0,1,0,0,2,125375,484314,325397,108723,721122,828414,119587,93976,20385,16935,47620,53080
410150,0,4,1,54,7,4,0,7,0,7,200132,556881,255707,108723,102016,464047,191281,58338,20385,4054,76513,117802
665669,0,3,1,35,5,1,0,2,5,6,349647,847148,186017,43179,349658,38953,19217,147432,36311,184389,33174,53080
665669,0,2,2,63,2,0,5,6,2,3,349647,48913,116327,764163,225837,403320,19217,58338,259272,4054,62067,20720
154630,0,5,2,54,7,1,5,6,2,0,424405,48913,46637,43179,411569,221136,62233,183069,68163,94222,76513,214883
537910,0,4,2,63,2,0,5,5,5,0,648677,48913,395087,501987,783033,-82502,19217,76157,52237,158627,33174,85441
921189,0,4,1,44,0,1,0,6,5,0,274890,629448,464777,370899,473480,160409,62233,40520,211495,107103,4281,117802
154630,0,1,2,73,6,4,4,5,0,3,424405,194047,255707,370899,721122,-82502,33555,183069,20385,145746,47620,150162
154630,0,1,2,35,0,1,1,0,1,6,125375,774581,464777,239811,225837,342592,4878,165251,84088,107103,105405,214883
154630,0,4,1,73,0,6,0,6,0,3,723434,194047,604158,436443,102016,221136,176942,147432,131866,42697,105405,20720
665669,0,1,1,73,6,5,6,0,0,3,872949,48913,673848,108723,597301,38953,62233,22701,147792,4054,47620,182523
410150,0,5,1,35,4,2,4,0,6,0,50618,48913,464777,436443,102016,-264685,19217,236525,163718,119984,90959,133982
282390,0,5,1,44,4,6,0,0,3,6,274890,48913,186017,43179,783033,99681,133926,218707,4459,16935,47620,198703
793429,0,1,1,44,6,2,2,0,5,6,200132,48913,116327,305355,721122,-82502,47894,254344,4459,94222,177637,36900
665669,0,4,2,63,0,2,0,7,5,0,-24139,411747,116327,501987,721122,-203957,119587,129613,52237,158627,105405,69261
282390,0,4,1,63,2,4,2,0,0,3,349647,629448,46637,370899,40105,-21774,119587,4882,243347,132865,76513,150162
921189,0,1,2,54,4,0,4,1,1,5,349647,629448,46637,43179,349658,221136,191281,147432,68163,55578,4281,231063
537910,0,1,1,73,0,1,6,0,6,7,50618,339180,186017,764163,287748,585503,4878,40520,211495,158627,18728,4540
793429,0,1,1,35,0,1,4,6,6,5,349647,266613,46637,43179,597301,342592,19217,4882,131866,145746,220976,85441
665669,0,1,2,63,7,4,1,2,5,3,573920,48913,255707,43179,597301,160409,19217,93976,259272,145746,33174,53080
154630,0,1,1,63,4,2,0,2,7,3,424405,484314,464777,108723,597301,342592,148265,200888,115940,132865,4281,85441
410150,0,3,1,44,4,4,6,0,0,0,50618,339180,46637,108723,40105,281864,234297,58338,163718,145746,62067,150162
793429,0,3,1,73,5,0,0,0,0,5,125375,484314,464777,43179,40105,-264685,248636,40520,84088,119984,90959,133982
793429,0,1,1,35,1,0,4,6,0,0,573920,411747,604158,633075,535390,828414,105249,129613,4459,81341,105405,4540
154630,0,3,2,63,4,5,2,0,7,6,50618,266613,46637,436443,411569,585503,133926,272163,131866,94222,18728,20720
