X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
154630,0,1,1,35,5,0,1,2,0,6,-24139,121480,604158,370899,225837,-264685,19217,76157,52237,81341,47620,101621
410150,0,1,1,73,4,1,5,0,0,7,200132,194047,325397,633075,535390,-21774,90910,58338,100014,55578,90959,85441
793429,0,1,1,73,6,1,5,0,2,5,573920,774581,395087,108723,659212,-203957,33555,22701,20385,81341,76513,36900
282390,0,1,1,73,0,4,1,0,0,0,200132,411747,46637,239811,287748,160409,119587,93976,36311,4054,220976,117802
921189,0,1,1,44,0,0,6,0,3,1,499162,484314,116327,305355,287748,646231,133926,58338,163718,55578,4281,4540
665669,0,1,2,35,5,1,5,6,1,7,125375,484314,743538,174267,40105,-82502,47894,40520,115940,158627,76513,20720
793429,0,1,1,35,0,5,5,6,3,2,-24139,702014,186017,174267,40105,646231,47894,4882,147792,132865,18728,85441
154630,0,3,1,73,0,0,6,3,1,5,499162,919715,186017,370899,287748,221136,119587,4882,52237,16935,4281,166342
793429,0,4,1,63,0,4,6,0,2,5,200132,411747,46637,370899,473480,342592,191281,4882,4459,94222,105405,69261
793429,0,4,1,73,2,0,1,3,3,3,50618,556881,534468,108723,473480,38953,162603,93976,4459,81341,76513,166342
282390,0,3,2,73,6,0,1,5,2,5,424405,194047,46637,43179,40105,38953,47894,58338,131866,235914,33174,101621
665669,0,3,1,73,6,4,1,7,2,2,50618,266613,534468,698619,287748,524775,33555,218707,36311,16935,18728,166342
921189,0,2,2,63,5,1,6,1,2,6,573920,556881,186017,305355,473480,585503,105249,76157,115940,68460,163191,20720
793429,0,1,2,44,0,0,6,6,3,1,50618,48913,464777,436443,287748,342592,234297,22701,68163,68460,177637,4540
665669,0,4,2,35,4,6,2,2,2,0,274890,484314,673848,305355,783033,464047,105249,58338,36311,81341,163191,4540
793429,0,4,1,44,6,1,4,6,7,0,798192,48913,46637,764163,844943,160409,105249,111794,4459,42697,47620,36900
537910,0,4,2,54,4,5,0,0,3,1,648677,556881,186017,501987,225837,99681,33555,40520,163718,16935,235422,101621
665669,0,1,1,26,2,5,6,5,3,0,723434,121480,186017,764163,597301,403320,4878,183069,4459,29816,62067,182523
