X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
282390,0,1,1,54,4,4,1,1,0,3,349647,556881,116327,698619,102016,-143229,33555,200888,4459,4054,90959,69261
793429,0,2,1,63,5,5,5,0,6,2,50618,48913,46637,501987,287748,160409,76571,218707,100014,4054,18728,36900
537910,0,1,2,73,5,6,6,1,3,1,274890,48913,116327,305355,163926,767686,19217,4882,4459,119984,76513,85441
665669,0,4,1,54,5,0,0,6,1,1,424405,339180,325397,108723,225837,221136,76571,289982,68163,16935,47620,53080
665669,0,5,2,54,2,0,0,0,7,3,200132,194047,464777,633075,411569,160409,105249,22701,163718,29816,76513,85441
793429,0,1,1,35,5,0,2,1,5,1,424405,484314,46637,239811,473480,-21774,19217,111794,131866,145746,90959,133982
154630,0,4,1,35,4,1,0,7,6,0,125375,339180,186017,108723,225837,38953,105249,325619,4459,29816,105405,53080
665669,0,2,2,44,0,5,0,6,0,3,723434,484314,116327,174267,163926,-203957,191281,76157,4459,132865,76513,101621
665669,0,1,1,44,6,5,0,1,2,5,125375,339180,46637,108723,287748,-203957,33555,93976,84088,16935,264315,117802
537910,0,1,1,35,5,4,4,0,1,0,-24139,194047,255707,436443,102016,403320,62233,183069,131866,68460,134298,198703
410150,0,4,2,54,7,1,0,2,7,0,200132,266613,46637,829707,721122,281864,176942,58338,68163,16935,33174,53080
665669,0,1,2,73,2,5,0,0,2,0,499162,48913,534468,43179,225837,524775,90910,22701,275198,42697,18728,117802
282390,0,5,1,73,6,0,1,3,5,0,-24139,556881,186017,370899,473480,-21774,205620,40520,179643,94222,4281,53080
154630,0,4,1,54,4,0,0,5,7,0,50618,121480,116327,370899,906854,342592,62233,40520,179643,29816,18728,198703
921189,0,1,1,35,5,0,4,0,0,7,349647,556881,813228,239811,597301,-203957,105249,236525,52237,4054,33174,20720
665669,0,1,1,63,2,0,0,3,5,5,424405,411747,743538,174267,535390,-143229,105249,22701,115940,132865,134298,133982
154630,0,4,1,73,0,0,5,1,6,2,-24139,702014,325397,764163,473480,-203957,119587,147432,4459,94222,33174,166342
282390,0,1,1,44,6,2,1,0,0,3,349647,556881,46637,764163,287748,-21774,105249,147432,195569,55578,163191,36900
154630,0,4,2,63,0,4,2,3,3,1,274890,629448,46637,436443,411569,524775,47894,183069,115940,184389,18728,85441
282390,0,1,2,73,0,0,2,0,6,0,499162,266613,116327,370899,659212,-82502,176942,40520,52237,42697,33174,263424
537910,0,2,1,35,5,1,0,1,1,1,798192,919715,325397,370899,411569,99681,62233,93976,227421,29816,105405,53080
282390,0,4,1,35,4,5,4,2,5,0,349647,919715,743538,239811,287748,-264685,62233,200888,52237,94222,90959,101621
