X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
410150,0,4,2,44,4,1,6,0,2,2,50618,266613,46637,305355,40105,160409,47894,111794,20385,4054,90959,69261
154630,0,1,1,35,2,0,0,7,7,5,499162,194047,116327,370899,102016,342592,33555,165251,100014,16935,18728,117802
410150,0,2,2,35,1,0,6,3,1,5,573920,48913,186017,174267,659212,160409,105249,58338,36311,94222,47620,85441
921189,0,1,1,63,0,0,6,0,7,2,349647,48913,534468,108723,535390,646231,47894,4882,115940,16935,33174,4540
282390,0,3,1,44,0,1,4,0,3,2,723434,339180,464777,108723,225837,-82502,33555,147432,36311,16935,33174,247244
282390,0,1,1,44,0,4,0,2,5,7,499162,411747,255707,43179,783033,281864,90910,147432,68163,42697,148744,4540
410150,0,1,2,73,7,0,0,0,1,7,648677,266613,46637,239811,659212,464047,62233,111794,20385,68460,119852,150162
282390,0,4,2,35,4,1,6,3,2,0,274890,847148,464777,43179,40105,464047,133926,4882,4459,158627,76513,101621
921189,0,5,1,54,1,0,1,1,3,0,573920,194047,464777,174267,411569,221136,162603,40520,52237,171508,47620,117802
410150,0,4,1,73,6,1,0,5,0,3,424405,556881,46637,698619,659212,-264685,105249,111794,100014,55578,119852,20720
537910,0,3,1,44,5,0,4,2,2,0,424405,194047,116327,436443,225837,-143229,62233,40520,227421,68460,105405,198703
154630,0,1,1,35,4,5,0,3,1,5,424405,484314,813228,436443,40105,-143229,33555,218707,36311,132865,105405,69261
793429,0,2,1,63,2,0,5,2,3,3,947707,48913,116327,370899,163926,403320,76571,111794,20385,42697,76513,247244
410150,0,1,1,54,6,0,0,5,0,6,125375,194047,116327,108723,102016,-82502,105249,129613,100014,94222,249868,53080
282390,0,1,1,35,0,4,2,0,6,6,50618,847148,464777,698619,597301,342592,162603,22701,100014,29816,119852,36900
537910,0,3,1,73,1,5,1,0,1,6,424405,484314,673848,43179,411569,99681,162603,183069,163718,68460,90959,4540
793429,0,4,2,44,0,6,0,6,2,3,200132,774581,186017,501987,40105,160409,4878,129613,115940,55578,235422,20720
665669,0,2,2,44,4,6,1,2,2,2,200132,121480,673848,43179,349658,221136,148265,4882,20385,158627,148744,166342
793429,0,3,2,73,4,1,2,0,0,1,947707,556881,46637,43179,287748,464047,90910,147432,243347,55578,33174,20720
537910,0,4,2,54,0,0,0,0,7,5,424405,266613,743538,43179,906854,403320,90910,165251,84088,16935,134298,36900
537910,0,4,1,63,5,1,4,0,5,2,125375,121480,46637,436443,287748,38953,19217,4882,100014,94222,220976,231063
537910,0,2,2,63,1,1,0,5,0,1,424405,48913,255707,239811,844943,-143229,133926,76157,36311,42697,90959,263424
154630,0,1,1,54,4,1,0,1,0,5,499162,266613,116327,43179,225837,38953,19217,58338,131866,248795,47620,182523
537910,0,4,1,35,6,0,4,1,0,5,274890,339180,325397,43179,349658,464047,76571,147432,4459,210152,90959,166342
154630,0,4,1,73,0,0,6,5,6,6,424405,629448,116327,239811,225837,160409,90910,76157,179643,184389,90959,85441
537910,0,1,1,44,1,4,1,2,0,7,798192,847148,46637,698619,225837,-203957,33555,22701,100014,81341,192083,117802
793429,0,4,1,73,4,1,0,2,0,2,349647,774581,46637,108723,349658,524775,47894,22701,36311,68460,235422,182523
921189,0,1,1,54,2,4,2,1,1,0,200132,774581,395087,633075,40105,403320,176942,111794,4459,171508,47620,133982
793429,0,1,2,54,2,0,4,6,1,5,200132,266613,464777,43179,102016,767686,105249,218707,115940,81341,33174,198703
793429,0,3,2,63,6,1,2,2,1,0,872949,121480,116327,174267,40105,160409,90910,76157,227421,197270,62067,4540
921189,0,4,1,44,5,0,6,3,7,7,50618,48913,255707,305355,40105,949870,19217,200888,36311,42697,62067,198703
154630,0,1,1,35,0,0,6,6,7,0,50618,847148,325397,174267,225837,889142,76571,183069,4459,16935,90959,198703
154630,0,5,1,54,2,2,0,2,7,6,-24139,339180,464777,239811,597301,403320,205620,40520,20385,171508,119852,20720
282390,0,1,2,73,1,6,5,3,0,7,648677,629448,325397,633075,473480,-143229,176942,254344,36311,16935,4281,36900
665669,0,1,1,35,7,5,6,2,5,7,-24139,48913,464777,108723,225837,646231,47894,111794,68163,223033,134298,4540
154630,0,3,2,35,5,6,0,0,7,0,50618,919715,46637,305355,411569,-82502,133926,254344,36311,4054,177637,36900
282390,0,4,1,73,0,0,2,5,6,6,349647,484314,534468,436443,783033,342592,33555,147432,211495,42697,33174,166342
154630,0,1,1,73,6,0,0,5,6,2,723434,194047,255707,370899,287748,767686,90910,307800,4459,55578,18728,117802
793429,0,5,2,35,1,0,4,6,7,0,872949,556881,464777,436443,906854,-143229,19217,129613,20385,119984,62067,117802
154630,0,1,1,35,0,5,1,1,6,0,200132,702014,46637,174267,40105,99681,4878,218707,115940,68460,33174,311965
537910,0,2,1,63,4,1,1,5,0,6,499162,702014,743538,174267,597301,464047,90910,218707,68163,55578,119852,150162
537910,0,5,2,35,5,4,5,2,2,7,499162,556881,743538,829707,40105,524775,33555,200888,20385,68460,18728,166342
154630,0,1,1,54,6,2,5,0,2,6,499162,702014,813228,829707,349658,342592,19217,147432,147792,132865,76513,69261
154630,0,3,2,35,0,2,6,1,0,1,723434,702014,46637,43179,287748,38953,176942,147432,259272,42697,62067,101621
154630,0,4,1,44,0,6,2,6,6,1,349647,847148,186017,108723,411569,38953,248636,4882,84088,119984,134298,20720
665669,0,4,2,35,2,0,0,0,5,5,648677,339180,46637,43179,349658,464047,191281,76157,195569,158627,119852,20720
537910,0,4,2,54,6,2,1,3,5,2,349647,194047,534468,567531,287748,889142,205620,147432,20385,81341,105405,36900
282390,0,4,1,44,7,5,6,6,1,0,947707,48913,325397,829707,163926,828414,148265,129613,36311,42697,90959,36900
410150,0,1,1,73,4,6,0,0,0,6,125375,48913,464777,436443,411569,-264685,148265,22701,4459,171508,90959,247244
665669,0,4,1,73,5,4,0,3,6,0,499162,629448,534468,501987,225837,-82502,90910,111794,100014,171508,206529,20720
665669,0,4,1,63,5,2,1,3,1,3,50618,121480,116327,108723,844943,160409,33555,129613,115940,119984,62067,295784
793429,0,2,2,54,5,5,2,2,2,3,125375,411747,743538,633075,163926,-143229,33555,40520,195569,223033,62067,101621
921189,0,4,1,63,2,0,0,6,0,0,424405,411747,813228,698619,535390,464047,62233,254344,20385,119984,119852,69261
410150,0,2,2,63,6,5,2,2,2,5,200132,847148,534468,174267,597301,281864,248636,111794,115940,55578,76513,117802
282390,0,3,2,35,2,4,6,0,5,0,50618,48913,673848,764163,287748,38953,248636,58338,195569,29816,47620,133982
665669,0,4,2,63,1,0,2,1,6,1,648677,484314,186017,174267,411569,281864,105249,200888,179643,94222,148744,198703
793429,0,1,1,35,1,2,0,0,6,3,274890,847148,116327,764163,597301,-21774,219958,22701,20385,42697,206529,53080
921189,0,5,1,44,7,0,1,6,0,0,50618,919715,46637,567531,659212,646231,19217,307800,4459,42697,33174,53080
537910,0,1,1,63,2,1,0,3,3,2,274890,48913,325397,108723,349658,-82502,219958,183069,36311,171508,76513,214883
154630,0,1,2,35,2,0,5,6,0,0,798192,556881,534468,305355,783033,160409,76571,165251,68163,132865,105405,214883
793429,0,2,1,44,7,0,6,0,3,2,50618,121480,325397,305355,783033,160409,119587,147432,147792,119984,76513,247244
410150,0,1,2,54,7,2,2,2,3,0,947707,411747,116327,436443,473480,-21774,277313,58338,4459,55578,18728,182523
793429,0,3,2,73,4,4,4,1,0,5,274890,484314,46637,174267,906854,-21774,90910,272163,227421,4054,33174,85441
154630,0,1,1,35,6,0,6,6,7,2,499162,919715,186017,633075,411569,38953,176942,40520,52237,132865,192083,4540
154630,0,1,1,35,1,2,5,0,0,7,798192,774581,464777,43179,411569,38953,105249,93976,322976,68460,33174,36900
921189,0,3,2,54,0,6,4,7,6,6,50618,339180,395087,43179,411569,828414,191281,111794,163718,94222,76513,117802
410150,0,4,2,54,2,6,4,2,3,5,947707,266613,116327,633075,659212,38953,19217,325619,20385,94222,90959,36900
537910,0,4,1,73,0,0,6,0,5,3,200132,774581,46637,436443,102016,38953,47894,4882,131866,119984,4281,344325
537910,0,1,2,35,2,5,0,5,7,7,499162,484314,116327,436443,535390,646231,176942,58338,115940,42697,235422,20720
793429,0,4,1,54,6,6,0,2,3,0,798192,484314,46637,43179,163926,-21774,105249,165251,322976,94222,62067,4540
793429,0,3,1,26,7,4,0,6,5,6,50618,484314,395087,239811,225837,99681,219958,236525,115940,81341,177637,20720
154630,0,3,2,63,0,0,1,6,5,3,125375,266613,325397,567531,411569,99681,334668,58338,52237,107103,62067,85441
537910,0,1,1,54,4,4,0,5,0,6,274890,411747,534468,567531,844943,-203957,162603,58338,163718,55578,4281,247244
921189,0,1,1,63,7,0,0,6,3,7,424405,629448,255707,764163,535390,160409,33555,254344,163718,4054,177637,53080
665669,0,3,1,63,7,0,0,0,0,2,274890,629448,186017,239811,225837,464047,219958,200888,211495,107103,119852,53080
410150,0,2,1,54,7,0,4,1,1,2,424405,194047,673848,43179,411569,281864,76571,200888,36311,94222,33174,344325
154630,0,1,1,73,0,5,5,0,5,7,125375,484314,743538,501987,906854,-203957,105249,254344,52237,107103,33174,133982
282390,0,3,2,44,5,2,0,5,7,2,349647,48913,46637,370899,40105,646231,119587,58338,52237,287438,18728,133982
793429,0,1,2,73,0,5,0,0,0,1,125375,629448,116327,239811,40105,221136,176942,93976,354827,16935,119852,4540
410150,0,4,1,73,7,0,0,1,6,3,573920,484314,186017,239811,473480,99681,162603,129613,307050,119984,62067,20720
282390,0,1,1,73,5,0,0,2,1,7,872949,266613,186017,305355,349658,38953,148265,76157,147792,119984,249868,133982
282390,0,4,1,73,6,2,4,3,7,1,50618,266613,186017,108723,535390,221136,76571,111794,131866,4054,278761,214883
665669,0,5,2,63,1,4,2,3,0,0,-24139,702014,673848,567531,40105,-21774,176942,111794,4459,197270,148744,133982
921189,0,4,1,63,6,0,0,6,2,0,424405,702014,325397,370899,102016,160409,105249,414713,36311,4054,76513,69261
154630,0,3,2,54,4,1,5,1,2,0,573920,411747,534468,370899,473480,221136,262974,236525,115940,81341,90959,101621
282390,0,5,1,73,5,0,2,0,5,0,723434,484314,186017,174267,349658,38953,4878,254344,52237,248795,4281,150162
410150,0,2,1,35,1,0,0,1,2,1,349647,774581,116327,108723,102016,706959,119587,40520,68163,107103,264315,214883
665669,0,1,2,35,1,1,6,2,2,1,125375,121480,255707,370899,783033,403320,148265,165251,131866,223033,62067,150162
793429,0,1,2,63,6,4,4,5,5,1,125375,774581,673848,567531,349658,99681,133926,22701,100014,42697,18728,328145
154630,0,2,1,54,7,0,5,3,0,0,125375,339180,673848,436443,287748,-264685,148265,76157,322976,132865,47620,69261
793429,0,2,2,35,1,5,0,5,1,2,-24139,121480,46637,305355,597301,281864,4878,289982,4459,29816,33174,344325
665669,0,1,2,35,4,0,6,5,0,6,798192,411747,743538,43179,225837,342592,4878,22701,52237,300319,47620,85441
665669,0,2,1,73,2,1,6,1,3,6,947707,194047,46637,43179,783033,403320,76571,165251,211495,107103,62067,198703
410150,0,1,2,44,1,1,5,3,5,-1,349647,484314,325397,239811,721122,-203957,176942,147432,115940,171508,206529,85441
921189,0,1,1,63,7,2,4,0,2,6,-24139,339180,673848,239811,40105,38953,305990,22701,179643,42697,148744,20720
154630,0,5,1,54,7,5,1,5,1,6,50618,919715,604158,43179,783033,464047,4878,76157,131866,29816,249868,101621
665669,0,5,2,63,5,0,2,1,0,0,872949,48913,116327,436443,225837,99681,162603,147432,195569,42697,264315,20720
410150,0,4,2,73,6,6,0,0,3,1,872949,919715,46637,239811,225837,221136,133926,165251,84088,132865,119852,231063
282390,0,1,2,35,6,0,2,2,1,3,947707,266613,464777,174267,102016,38953,105249,111794,163718,16935,105405,344325
537910,0,1,2,35,0,5,0,5,2,3,798192,48913,255707,174267,102016,99681,133926,183069,84088,197270,62067,279604
410150,0,1,2,35,0,6,1,0,5,7,125375,48913,255707,501987,535390,-143229,47894,289982,20385,197270,206529,53080
537910,0,2,1,63,1,2,6,1,0,2,-24139,774581,255707,43179,225837,889142,191281,76157,100014,42697,105405,279604
537910,0,1,1,44,4,6,4,3,3,5,424405,411747,255707,764163,721122,767686,47894,200888,115940,94222,105405,214883
154630,0,1,2,54,5,1,5,7,6,0,872949,194047,46637,305355,659212,99681,176942,183069,243347,55578,18728,166342
410150,0,1,2,35,5,2,4,3,5,7,200132,411747,325397,43179,287748,160409,162603,93976,131866,171508,278761,69261
410150,0,2,1,35,0,0,4,2,3,0,50618,48913,604158,501987,473480,706959,133926,93976,243347,184389,105405,133982
282390,0,3,1,35,5,2,0,0,0,2,-24139,121480,116327,239811,102016,-21774,76571,200888,36311,223033,105405,311965
154630,0,1,1,63,5,0,0,5,0,7,424405,194047,325397,305355,40105,38953,162603,4882,4459,29816,322100,214883
410150,0,4,1,44,6,1,2,2,1,0,798192,629448,673848,43179,721122,-264685,47894,111794,163718,81341,119852,263424
921189,0,4,1,63,1,5,5,6,1,2,349647,556881,604158,829707,597301,949870,76571,58338,36311,197270,62067,85441
154630,0,1,2,54,0,0,1,7,3,2,424405,774581,186017,633075,102016,767686,133926,200888,259272,81341,119852,20720
665669,0,1,1,35,2,6,0,0,0,6,200132,121480,325397,698619,411569,281864,105249,325619,131866,132865,192083,53080
282390,0,2,1,44,5,0,0,1,5,0,424405,484314,604158,501987,40105,-264685,76571,289982,147792,235914,33174,69261
410150,0,2,1,73,2,4,1,3,0,2,424405,194047,464777,43179,163926,403320,4878,272163,36311,248795,206529,36900
793429,0,4,1,73,5,0,2,1,5,3,50618,702014,186017,305355,102016,-143229,176942,40520,52237,235914,47620,247244
665669,0,3,1,35,0,6,2,1,0,1,573920,339180,534468,43179,844943,646231,47894,379075,100014,94222,33174,69261
537910,0,1,1,54,0,6,4,0,0,1,723434,629448,186017,698619,40105,38953,33555,289982,100014,16935,105405,295784
