X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
665669,0,4,1,54,5,0,4,5,7,0,573920,194047,534468,501987,349658,342592,4878,22701,52237,29816,62067,36900
793429,0,4,1,54,5,0,2,7,0,7,349647,194047,186017,43179,163926,281864,47894,58338,52237,42697,192083,53080
282390,0,4,2,54,1,4,4,0,0,0,50618,919715,186017,633075,102016,-82502,62233,93976,115940,4054,62067,85441
154630,0,4,1,35,6,1,5,1,1,7,648677,48913,255707,305355,102016,-203957,47894,40520,4459,158627,62067,150162
665669,0,1,1,44,1,4,1,2,1,0,125375,702014,395087,239811,473480,160409,105249,22701,163718,158627,33174,20720
154630,0,1,1,35,5,6,2,0,5,7,349647,484314,604158,370899,721122,-21774,76571,4882,52237,132865,4281,53080
410150,0,5,1,44,2,0,5,5,2,0,424405,629448,186017,436443,102016,585503,47894,236525,68163,81341,18728,20720
921189,0,2,2,44,4,0,5,7,3,0,-24139,774581,46637,567531,163926,-143229,90910,4882,211495,29816,62067,69261
537910,0,3,1,35,4,2,0,7,1,1,872949,556881,46637,108723,163926,767686,19217,93976,131866,16935,76513,101621
154630,0,2,2,44,2,0,4,5,6,5,349647,48913,116327,501987,40105,342592,90910,58338,115940,171508,134298,101621
537910,0,4,1,63,0,4,6,2,0,1,573920,121480,46637,633075,102016,342592,133926,200888,52237,107103,62067,101621
665669,0,4,2,73,4,2,1,5,0,0,-24139,339180,186017,174267,411569,-203957,105249,236525,131866,55578,33174,182523
154630,0,3,1,35,4,4,5,6,1,5,200132,339180,46637,829707,597301,585503,33555,93976,68163,145746,47620,53080
154630,0,2,1,54,7,4,2,5,0,3,872949,411747,46637,305355,906854,-143229,90910,22701,84088,119984,18728,36900
921189,0,1,1,35,6,4,4,1,1,2,424405,48913,46637,370899,597301,403320,62233,4882,100014,107103,235422,53080
665669,0,2,2,54,0,5,2,6,7,0,200132,411747,464777,567531,535390,949870,76571,147432,36311,29816,62067,20720
282390,0,3,1,35,2,1,0,5,0,1,499162,48913,46637,305355,473480,585503,191281,58338,36311,42697,220976,53080
665669,0,1,1,73,4,5,5,1,3,0,349647,556881,116327,829707,659212,706959,90910,76157,68163,29816,76513,101621
154630,0,1,1,35,6,1,2,1,6,0,424405,629448,325397,370899,40105,706959,162603,22701,195569,42697,18728,133982
793429,0,3,1,35,0,0,0,1,0,0,200132,556881,186017,567531,225837,99681,176942,4882,227421,42697,177637,20720
665669,0,1,1,54,4,0,1,2,0,7,200132,194047,464777,305355,535390,281864,105249,165251,100014,145746,163191,117802
282390,0,1,2,35,0,0,0,6,1,1,-24139,48913,464777,698619,597301,38953,62233,58338,259272,16935,163191,53080
665669,0,5,2,63,0,4,6,6,0,3,648677,919715,534468,239811,40105,-264685,191281,22701,36311,68460,105405,85441
154630,0,1,1,54,0,5,0,5,1,5,200132,847148,813228,436443,473480,160409,62233,4882,163718,55578,177637,85441
537910,0,1,1,63,2,0,6,6,6,0,798192,48913,395087,436443,411569,-82502,4878,218707,84088,42697,192083,117802
665669,0,1,2,73,7,0,4,5,1,1,424405,629448,46637,436443,287748,706959,105249,129613,179643,132865,62067,53080
154630,0,3,2,73,1,4,4,2,0,0,200132,-23653,464777,108723,163926,585503,191281,236525,52237,171508,18728,36900
154630,0,4,1,73,2,6,1,7,0,2,274890,629448,46637,501987,40105,221136,90910,200888,4459,94222,148744,214883
537910,0,4,2,35,0,6,6,0,0,6,798192,48913,673848,43179,844943,-203957,105249,165251,4459,107103,62067,101621
793429,0,4,2,73,2,2,4,2,0,3,573920,121480,255707,239811,535390,706959,47894,236525,115940,68460,119852,133982
282390,0,5,2,54,4,0,0,7,2,6,-24139,121480,186017,305355,225837,221136,119587,76157,195569,81341,249868,36900
793429,0,4,1,35,5,1,2,6,6,0,648677,266613,673848,239811,225837,524775,62233,236525,100014,107103,62067,133982
154630,0,5,1,35,0,2,4,0,0,1,573920,556881,604158,174267,40105,160409,148265,111794,259272,94222,33174,117802
793429,0,1,1,63,2,4,2,0,3,2,872949,919715,255707,305355,225837,403320,62233,93976,100014,94222,220976,20720
410150,0,1,1,54,6,4,0,1,6,1,349647,121480,186017,370899,473480,160409,262974,254344,115940,16935,47620,36900
665669,0,1,1,35,2,0,6,0,2,7,274890,484314,534468,698619,163926,342592,90910,200888,115940,94222,76513,214883
154630,0,1,1,44,1,6,4,5,0,1,424405,266613,813228,764163,40105,949870,105249,93976,20385,29816,163191,4540
793429,0,3,1,44,0,5,1,5,0,0,798192,629448,325397,567531,225837,403320,133926,93976,147792,145746,148744,36900
537910,0,1,1,35,5,1,1,2,7,6,798192,194047,325397,698619,349658,585503,148265,76157,52237,16935,206529,85441
154630,0,1,2,35,7,2,0,3,5,0,349647,266613,395087,370899,721122,342592,33555,22701,100014,145746,235422,133982
410150,0,1,2,35,1,0,0,2,2,0,-24139,556881,255707,43179,473480,160409,119587,183069,211495,210152,90959,101621
537910,0,5,1,35,4,0,0,0,1,1,947707,847148,186017,108723,163926,38953,105249,40520,52237,158627,4281,263424
410150,0,2,1,44,5,4,6,6,1,6,349647,774581,395087,43179,349658,221136,4878,236525,227421,81341,76513,150162
282390,0,3,2,44,4,1,6,0,7,3,723434,629448,186017,305355,163926,524775,90910,4882,52237,94222,264315,117802
410150,0,1,1,54,1,1,0,0,0,3,798192,194047,673848,633075,906854,38953,176942,40520,36311,81341,134298,117802
665669,0,4,2,44,2,4,5,0,0,3,349647,774581,46637,698619,473480,281864,105249,236525,131866,94222,134298,85441
154630,0,5,2,35,5,6,6,3,5,0,573920,339180,464777,436443,597301,221136,62233,58338,20385,81341,119852,295784
410150,0,4,1,35,0,2,6,3,5,0,-24139,-23653,186017,764163,535390,160409,19217,111794,20385,55578,322100,53080
410150,0,1,1,54,5,0,2,1,7,6,274890,194047,464777,829707,40105,646231,4878,93976,115940,68460,249868,117802
665669,0,3,1,54,2,0,4,2,2,5,648677,266613,534468,305355,906854,221136,4878,165251,131866,184389,105405,85441
154630,0,2,1,35,6,4,2,1,0,2,648677,411747,534468,174267,597301,-143229,47894,76157,179643,81341,148744,263424
410150,0,5,1,73,4,2,1,2,1,2,50618,556881,464777,43179,783033,646231,33555,40520,4459,107103,163191,247244
282390,0,2,1,63,6,0,2,6,0,5,274890,339180,116327,698619,411569,38953,47894,58338,52237,197270,33174,295784
410150,0,4,2,73,6,4,0,0,0,7,274890,919715,255707,501987,40105,-143229,105249,236525,147792,4054,76513,214883
793429,0,1,2,44,4,5,0,0,5,0,499162,556881,673848,305355,535390,646231,62233,183069,179643,145746,119852,4540
665669,0,1,1,35,7,1,5,0,5,5,723434,194047,604158,108723,225837,342592,219958,40520,36311,107103,33174,263424
154630,0,2,1,35,6,4,1,5,2,7,125375,629448,46637,370899,411569,403320,105249,129613,291124,132865,76513,101621
793429,0,1,2,44,4,5,6,0,2,6,349647,194047,534468,436443,844943,-143229,219958,40520,131866,4054,177637,85441
154630,0,1,1,35,5,0,0,0,7,7,424405,702014,534468,764163,287748,-203957,62233,307800,115940,4054,105405,117802
537910,0,1,2,35,5,0,1,0,5,6,424405,48913,604158,43179,535390,38953,133926,200888,20385,184389,148744,198703
537910,0,5,1,54,6,6,5,6,5,7,872949,266613,534468,829707,783033,38953,47894,111794,84088,55578,18728,182523
154630,0,1,2,35,4,4,6,6,1,1,872949,339180,325397,43179,411569,464047,62233,129613,4459,210152,220976,36900
537910,0,3,2,63,5,0,5,0,0,2,274890,194047,395087,43179,225837,-82502,119587,272163,36311,223033,105405,182523
154630,0,1,1,63,5,1,0,6,5,5,499162,266613,464777,567531,102016,281864,291652,40520,115940,158627,4281,85441
154630,0,2,1,26,1,2,2,3,1,7,-24139,484314,46637,698619,906854,767686,119587,129613,115940,145746,90959,69261
154630,0,5,1,54,2,6,4,0,0,6,-24139,48913,186017,174267,597301,38953,90910,361256,211495,42697,18728,133982
410150,0,2,1,35,5,2,4,5,1,6,349647,556881,604158,108723,102016,403320,191281,4882,84088,94222,206529,231063
410150,0,1,1,44,6,4,0,1,0,2,798192,774581,673848,43179,40105,38953,62233,40520,291124,132865,148744,69261
282390,0,1,1,73,7,0,0,0,6,5,648677,339180,46637,567531,225837,342592,176942,129613,291124,68460,33174,133982
282390,0,1,2,54,0,2,4,7,0,7,723434,411747,255707,108723,473480,585503,4878,165251,163718,158627,163191,166342
154630,0,4,1,44,0,6,5,6,5,5,872949,484314,116327,567531,225837,706959,33555,165251,20385,55578,192083,198703
154630,0,2,2,54,5,0,2,0,6,7,50618,194047,186017,108723,163926,160409,191281,147432,275198,94222,206529,53080
921189,0,2,2,35,4,2,5,0,6,0,648677,484314,395087,698619,411569,-264685,90910,93976,243347,119984,177637,20720
921189,0,4,2,35,4,1,1,7,2,5,499162,774581,673848,305355,906854,646231,47894,4882,115940,107103,148744,85441
410150,0,1,1,54,2,4,5,0,0,0,50618,774581,395087,43179,844943,342592,90910,183069,195569,42697,105405,231063
282390,0,1,1,44,2,4,2,3,2,3,723434,919715,255707,43179,163926,342592,62233,93976,84088,235914,206529,4540
793429,0,1,1,54,2,0,5,6,7,0,499162,121480,186017,43179,535390,-82502,162603,76157,259272,119984,47620,231063
665669,0,4,2,44,4,0,0,0,3,0,200132,48913,604158,43179,225837,585503,90910,183069,338902,81341,119852,20720
921189,0,3,1,54,4,4,4,3,1,1,274890,411747,395087,698619,349658,585503,76571,4882,275198,29816,206529,101621
793429,0,1,2,73,4,0,6,6,1,1,125375,702014,116327,567531,40105,221136,191281,40520,115940,119984,105405,279604
154630,0,1,2,54,0,1,4,7,3,0,50618,48913,186017,633075,287748,828414,148265,58338,275198,81341,47620,182523
154630,0,2,1,35,0,5,4,6,3,5,648677,194047,743538,698619,721122,38953,47894,58338,68163,171508,76513,231063
154630,0,1,2,63,4,2,1,1,3,3,573920,556881,116327,174267,102016,706959,176942,147432,211495,4054,105405,231063
154630,0,1,2,54,2,5,2,1,3,1,-24139,194047,395087,305355,906854,342592,90910,165251,147792,132865,249868,20720
793429,0,4,1,35,7,0,2,0,0,7,-24139,194047,46637,633075,287748,99681,119587,236525,163718,235914,76513,36900
537910,0,4,1,44,5,1,0,5,3,1,798192,121480,464777,370899,349658,160409,176942,76157,20385,223033,192083,69261
154630,0,4,1,35,4,0,4,7,2,6,499162,702014,116327,698619,163926,342592,162603,40520,115940,184389,62067,214883
154630,0,2,1,54,5,0,4,2,2,3,200132,847148,116327,43179,163926,221136,176942,325619,179643,55578,148744,53080
537910,0,3,2,44,6,6,0,2,2,3,50618,629448,534468,633075,844943,342592,47894,147432,36311,16935,148744,263424
154630,0,4,2,35,6,4,6,1,2,2,349647,702014,395087,174267,659212,403320,76571,22701,36311,184389,90959,279604
665669,0,4,2,35,0,6,4,5,7,0,200132,629448,464777,436443,225837,646231,19217,165251,211495,210152,62067,69261
793429,0,1,2,73,4,1,6,2,5,0,947707,121480,395087,829707,535390,828414,162603,129613,36311,119984,76513,36900
537910,0,2,1,54,1,5,4,7,1,7,872949,194047,325397,501987,411569,342592,205620,58338,131866,4054,235422,101621
665669,0,1,2,54,6,0,6,0,2,0,872949,266613,813228,501987,40105,38953,47894,93976,100014,223033,177637,117802
793429,0,2,1,63,0,1,5,0,7,1,573920,266613,325397,239811,349658,889142,47894,93976,338902,55578,18728,117802
