Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
32,1,2,1,0,1,2273,3,7
32,1,6,1,0,1,2273,3,3
32,1,2,1,0,1,2273,3,7
32,1,2,1,0,1,2273,14,3
32,0,2,1,4,1,2273,34,3
32,1,2,1,0,-8,2273,30,6
32,1,2,1,0,1,2273,21,13
32,1,2,1,0,1,2273,29,7
32,1,2,1,0,1,2273,27,3
32,1,2,1,0,1,2273,27,3
32,1,2,1,0,1,2271,28,4
32,1,2,1,0,1,2271,28,4
32,1,2,1,0,1,2273,28,3
32,1,2,1,0,1,2273,28,3
32,1,6,1,0,1,2273,36,3
32,1,2,1,0,1,2273,28,3
32,1,2,1,0,2,2273,30,3
32,1,2,1,0,1,2273,29,3
32,1,2,1,0,1,2273,29,3
