Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
68,1,2,1,0,1,120,3,7
45,1,2,1,7,1,120,24,1
68,1,2,-6,0,1,120,8,7
26,1,2,5,0,1,1560,23,1
26,1,2,1,7,1,1200,24,1
26,1,2,1,0,1,2402,9,1
26,1,2,1,-11,1,1561,8,-5
26,1,-1,1,0,9,1201,24,1
26,1,2,1,0,1,2404,12,1
26,1,2,1,0,1,3435,16,1
26,1,2,1,0,1,1201,8,1
26,1,2,1,0,1,1201,33,-1
26,1,2,1,0,1,3122,16,1
26,1,2,1,0,1,3122,16,1
26,1,4,1,0,1,1202,24,1
26,1,2,1,0,1,3117,16,1
33,1,2,1,-7,1,1318,6,1
26,1,2,1,0,1,2402,14,1
26,1,2,1,0,1,1873,12,1
26,1,2,1,0,1,2884,16,1
26,1,2,1,0,1,2884,16,1
26,1,2,1,8,9,1201,24,1
26,1,2,1,0,1,1318,10,1
26,1,2,1,0,9,1561,18,1
26,1,2,1,0,1,2402,15,2
26,1,2,1,0,1,1372,11,1
26,1,2,1,5,1,2402,16,1
26,1,2,1,0,1,3434,19,1
26,1,2,1,0,1,1321,11,1
26,1,2,1,0,1,1561,12,1
26,1,2,1,-4,1,1561,27,1
26,1,2,1,0,1,1202,11,1
26,1,2,1,0,1,2492,16,1
26,1,2,1,0,1,1921,14,1
26,1,2,1,0,1,1921,14,1
26,1,2,1,0,1,2402,16,1
26,1,2,1,0,1,2401,16,1
26,1,2,1,0,1,2400,16,1
26,1,2,-2,0,1,1321,15,1
26,1,2,7,0,1,1557,24,1
26,1,2,1,0,1,4058,21,1
26,1,2,1,0,1,1441,16,7
26,1,2,1,0,1,6246,15,1
26,1,2,9,0,1,1320,23,1
26,1,2,1,-5,1,1201,13,1
26,1,2,1,5,1,1201,16,1
26,1,2,1,0,1,2402,17,1
26,1,2,1,0,1,2402,17,1
26,1,2,1,8,1,1199,23,1
24,1,2,1,0,1,2402,16,1
26,1,2,1,0,1,2640,18,1
26,1,2,1,0,1,1563,14,1
26,1,2,1,7,1,1201,34,1
26,1,2,1,0,1,1556,14,1
26,1,2,1,-8,1,1583,24,1
26,1,2,1,-4,1,1561,24,1
26,1,2,1,0,1,2402,18,2
26,1,2,1,0,1,1561,16,4
26,1,2,1,0,1,1201,13,1
26,1,2,1,0,1,1201,13,1
26,1,2,1,0,1,1199,13,1
26,1,2,1,0,1,1921,16,1
26,1,2,1,0,1,1888,16,1
26,1,2,1,0,1,2402,18,1
26,1,2,1,0,1,2914,20,1
26,1,2,1,0,1,1587,15,1
26,1,2,1,0,1,1587,15,1
26,1,2,1,5,1,960,24,1
26,1,2,1,0,1,1201,20,-4
26,1,2,1,0,1,1200,24,-7
26,1,2,1,0,1,2059,17,1
26,1,2,1,0,1,4056,24,1
26,1,2,1,0,1,1201,14,1
26,1,2,1,0,1,1201,14,1
26,1,2,1,0,1,1201,14,1
26,1,2,1,0,1,1199,14,1
26,1,2,1,0,1,1717,16,1
26,1,2,1,0,1,2402,19,1
26,1,2,1,0,1,1873,17,1
26,1,2,1,5,1,1201,33,1
26,1,2,1,3,1,1321,18,1
26,1,2,1,0,1,1585,16,1
26,1,2,1,5,1,1319,11,1
26,1,2,1,0,1,1321,15,1
26,1,2,1,0,1,1563,16,1
26,1,2,1,0,1,1561,16,1
26,1,2,1,0,1,1561,16,1
26,1,2,1,0,1,1560,16,1
26,1,2,1,0,1,1560,16,1
26,1,2,1,0,1,1556,16,1
26,1,2,1,0,1,2400,20,2
33,1,2,1,0,1,3122,26,1
26,1,2,1,1,1,1201,24,9
26,1,2,1,0,1,1201,15,1
26,1,2,1,0,1,1442,16,1
26,1,2,1,0,1,1442,16,1
26,1,2,1,0,1,1441,16,1
26,1,2,1,7,1,2402,24,1
