X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
409000,0,2,1,29,2,0,0,0,0,0,48455,35693,35340,54763,59037,60290,2011,3000,40000,4700,2000,3000
420000,0,5,1,29,2,0,0,0,0,0,48455,34993,36240,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,0,0,0,3,0,3,48455,34993,35340,54763,59037,60290,2011,2700,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,23000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,35293,35340,54763,59037,60290,2011,3000,23000,5000,2000,3000
419500,0,2,1,29,2,0,0,0,3,0,48455,35193,35340,54763,59037,60290,2011,3000,40000,5000,2000,3000
423000,0,2,1,29,2,0,0,0,0,0,48455,14993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48855,34993,15340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2300,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,55663,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,35593,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,36340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,49155,34993,36240,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,35893,36340,54763,59037,60290,2011,3000,20000,5000,2000,3000
419200,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59837,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,38340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,53455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,39340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,41340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,36993,35340,54763,59037,60290,2011,3000,19800,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,43455,34693,51340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,46993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,66290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,19300,5000,2000,3000
419200,0,2,1,29,2,0,0,0,0,0,68455,34993,35340,54763,59037,60290,2011,3000,19800,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,-3000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,55093,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
411000,0,2,1,29,2,0,0,0,0,0,48455,41993,35340,54763,59037,60290,2011,3000,19500,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,17000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,35693,35340,54763,59037,60290,2011,3000,17000,5000,2000,3000
440000,0,2,1,29,2,0,0,0,0,0,48455,34993,35640,54763,59037,60290,2011,3000,14000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,16000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,58993,35340,54763,59037,60290,2011,3000,17000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,14000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,14000,5000,2000,3000
400000,0,2,1,29,2,0,0,0,0,0,48455,34993,35640,54763,59037,60290,2011,3000,16000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,50455,34993,35340,54763,59037,60290,2011,3000,13000,5000,2000,3000
420000,0,2,1,29,2,0,0,1,0,0,48455,34993,35340,54763,59037,60290,2011,3000,17000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,12000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,11000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,35293,42340,54763,65037,60290,2011,3000,12000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,38993,35340,54763,59037,60290,2011,3000,11000,5000,2000,3000
420000,0,2,1,29,2,0,3,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,2,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,0,5000,2000,3000
418000,0,2,1,29,2,0,0,-3,0,3,48455,34993,35340,55563,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,-3,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,0,5000,2000,9000
420000,0,2,0,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2311,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,35293,35340,54763,59037,60290,2011,3000,40000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,22000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,26000,5000,2000,3000
420000,0,5,1,29,4,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
446000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
440000,0,2,1,29,3,0,0,0,0,0,52455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,38340,54763,59037,60290,2011,3000,20500,5000,2000,3000
422000,0,2,1,29,3,0,0,0,0,0,48455,35793,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35640,55063,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48755,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48755,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48755,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,33993,35340,54763,59037,60290,2011,2700,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,51455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,51455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35640,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,52455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,52455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,54455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,35493,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,36140,54763,59037,60290,2011,3000,20000,5000,2000,3000
419300,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
419200,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,35093,39340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,38993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,42340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,38993,38040,54763,59037,60290,2011,3000,20000,5000,2000,3000
420800,0,2,1,29,3,0,0,0,0,0,47855,42993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,41993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,41993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
416300,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,41593,35340,54763,59037,60290,2011,3000,20000,4100,2000,3000
416000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,42993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,42993,38340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,19400,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,40993,35340,54763,59037,60290,2011,3000,19700,5000,2000,3000
414000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
414000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
419300,0,2,1,29,3,0,0,0,0,0,48455,34993,37340,54763,59037,60290,2011,3000,19400,5000,2000,3000
413300,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,55340,54763,59037,60290,2011,3000,20000,5000,2000,3000
413000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,56140,54763,59037,60290,2011,3000,20000,5000,2000,3000
419400,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,19000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,54193,41340,54763,59037,60290,2011,3000,20000,5000,2000,3000
420000,0,2,1,29,3,0,0,0,0,0,48455,34993,35340,54763,59037,60290,2011,3000,18000,5000,2000,3000
