X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
340000,0,0,1,31,1,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,1,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,8971
340000,1,0,1,31,0,0,0,0,0,3,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340300,1,2,1,31,0,0,0,3,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,1,0,0,3,3,0,63098,64417,65752,69639,80057,82913,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,1,0,0,2,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,2,0,0,0,-1,0,63098,64417,65752,62639,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,71098,64417,65752,69639,80057,83713,2338,2406,5000,11810,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,63098,64417,65752,70139,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,63398,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,63098,65117,65752,69939,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,63098,69417,65752,69939,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,63098,64417,65752,69639,80057,83713,1438,2406,5000,11910,5000,2971
340600,1,2,1,31,2,0,1,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,63098,70417,65752,69639,80057,83713,2338,2406,4000,11410,5000,2971
340000,0,2,1,31,2,0,0,0,0,0,63598,64417,65752,69639,80057,83713,2338,2406,4100,11610,1000,2971
340000,1,2,1,31,2,0,0,0,0,-3,63098,64417,65752,69639,80357,83713,2338,2406,5000,11210,5000,2971
341400,1,2,1,31,2,0,0,0,0,0,64098,64417,65752,69639,80057,83713,7338,2406,5000,11610,5000,2971
340000,1,5,1,31,3,0,0,0,0,0,86098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,2,-2,0,0,0,0,59098,64417,65752,69639,80057,84013,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,2,0,0,0,0,0,70098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,2,0,0,0,0,0,70098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,2,0,0,0,0,0,63998,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,2,0,0,0,0,0,63998,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,2,0,0,0,0,0,63098,64417,65752,69839,80057,83713,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,2,0,0,0,0,0,63198,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,2,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
339700,1,2,1,31,2,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
339400,1,2,1,31,2,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
338800,1,2,1,31,2,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
337900,1,2,1,31,2,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
339100,1,2,1,31,2,0,0,0,0,0,63098,64417,65752,69339,80057,83713,2338,2406,5000,11610,5000,2971
339500,1,2,1,31,2,0,0,0,0,0,63098,64417,66552,69639,80057,83713,2338,2406,5000,11610,5000,2971
334900,1,2,1,31,2,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340200,1,2,1,31,2,0,0,0,0,0,63098,65417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971
340000,1,2,1,31,2,0,0,0,0,0,63098,64417,65752,68739,80057,83713,2338,2406,5000,11610,5000,2971
