X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
398000,0,1,2,33,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,34,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,33,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
384000,0,1,2,34,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,37,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,37,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
381600,0,1,2,37,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3700,3500
390000,0,1,2,39,1,0,0,0,0,0,90294,87292,88335,89396,90769,91025,3200,3200,3200,3500,3300,4000
390000,0,1,2,38,1,0,0,0,0,0,90294,95292,88335,89396,90769,91825,3200,3200,3200,3500,3300,3100
397000,0,1,2,43,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,42,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,42,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
394000,0,1,2,43,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,43,1,0,0,0,0,0,90294,87292,88335,97396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,28,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390800,0,1,2,43,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,43,1,0,0,0,0,0,92294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
389700,0,1,2,43,1,0,0,0,0,0,90294,87292,88335,89396,90769,92325,4000,3200,3200,3500,3300,4000
390000,0,1,2,43,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
390000,0,1,2,43,1,0,0,0,0,0,90294,87292,88335,89396,90769,91825,3200,3200,3200,3500,3300,4000
