Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
52,1,2,1,0,0,4758,5,5
51,1,2,1,0,0,3964,13,5
34,1,2,1,2,0,3965,6,5
34,1,2,1,0,0,3965,5,5
34,1,2,1,0,0,3965,6,5
34,1,2,1,0,0,3964,7,5
34,1,2,1,0,0,3964,7,5
34,1,2,1,0,0,3965,7,5
34,1,2,1,0,0,3962,8,5
34,1,2,1,0,0,3965,34,10
34,1,-4,1,0,0,3963,25,5
34,1,2,1,0,0,3964,8,5
34,1,2,1,0,0,3965,9,5
34,1,2,1,0,0,3965,9,5
34,1,2,1,0,0,3964,9,5
34,1,2,1,0,0,3964,9,5
32,1,2,-2,0,0,3965,10,5
34,1,2,1,0,0,3964,10,5
34,1,2,1,0,0,3963,10,5
34,1,2,1,0,0,3962,10,5
34,1,2,1,0,0,3961,10,5
34,1,2,1,-8,0,3964,25,5
34,1,2,1,0,0,3965,11,5
34,1,2,1,0,0,3965,11,5
34,1,2,1,0,0,3962,11,5
34,0,2,1,0,0,3964,11,5
34,1,2,1,0,0,2378,5,5
34,1,2,1,0,0,3565,10,5
34,1,2,1,0,5,3962,29,5
34,1,2,1,0,0,3965,12,5
34,1,2,1,0,0,3964,12,5
34,1,2,1,0,0,3964,12,5
34,1,2,1,0,0,3964,12,5
34,1,2,1,0,0,3962,12,5
34,1,2,1,0,-2,3962,21,5
34,1,2,1,0,0,3965,13,5
34,1,2,1,0,0,3963,13,5
34,1,2,1,0,0,3963,13,5
34,1,2,1,0,0,3965,14,5
34,1,2,1,0,0,3965,14,5
34,1,2,1,0,0,3964,14,5
34,1,2,1,0,0,3963,14,5
34,1,2,1,0,0,3965,15,5
34,1,2,1,0,0,3965,15,5
34,1,2,-5,0,0,3965,27,3
34,1,2,1,0,0,3964,15,5
33,1,2,1,0,0,3963,15,5
34,1,2,1,0,0,3965,16,5
34,1,2,1,0,0,3965,16,5
34,1,2,1,0,0,3965,16,5
34,1,2,1,0,0,3965,16,5
34,1,2,1,0,0,3964,16,5
34,1,2,1,0,0,3964,16,5
34,1,2,1,0,0,3963,16,5
34,1,2,1,0,0,3963,16,5
34,1,2,1,0,0,3963,16,5
52,1,2,1,0,0,3963,26,5
34,1,2,1,0,0,3965,17,5
32,1,6,1,0,0,3965,24,5
34,1,2,-7,0,0,3964,34,5
34,1,-3,-3,-7,0,3964,33,5
32,1,2,1,-8,0,5154,45,5
34,1,2,1,0,0,3965,17,5
34,1,2,1,0,0,3965,17,5
34,1,2,1,0,0,3965,17,5
41,1,2,1,0,0,4758,24,5
34,1,2,1,0,0,3966,18,5
34,1,2,1,0,0,3965,6,-2
34,1,2,1,0,0,3965,18,5
34,1,2,1,0,0,3965,18,5
34,1,2,1,0,0,3965,18,5
34,1,2,1,0,0,3965,18,5
34,1,2,1,0,0,3965,18,5
34,1,2,1,0,0,3964,18,5
34,1,2,1,0,0,3963,18,5
34,1,8,1,0,0,3965,37,5
34,1,2,1,0,0,3959,18,5
34,1,2,1,0,0,4758,20,5
26,1,2,1,0,0,3965,11,5
34,1,2,1,0,0,3965,19,5
34,1,2,1,0,0,3965,19,5
34,1,2,1,0,0,3965,19,5
34,1,2,1,0,0,3963,19,5
34,1,2,1,0,-7,2378,19,5
34,1,-6,1,0,0,4754,20,11
34,1,2,6,0,0,3966,26,5
34,1,2,1,0,0,3965,20,5
34,1,2,1,0,0,3965,20,5
34,1,2,1,0,0,3963,40,-1
34,1,2,1,0,0,3965,20,5
34,1,2,1,0,0,3965,20,5
34,1,2,1,0,0,3965,20,5
34,1,2,1,0,0,3965,20,5
34,1,2,1,0,0,3964,20,5
34,1,2,1,0,0,3961,20,5
34,1,2,1,0,0,3965,21,5
29,1,-4,1,0,0,1783,29,5
34,1,2,1,0,0,3964,21,5
34,1,2,1,0,0,3965,22,5
34,1,2,1,0,0,3965,22,5
34,1,2,1,0,0,3965,22,5
34,1,2,1,0,0,3965,22,5
34,1,2,1,0,0,3965,22,5
34,1,2,1,0,0,3964,22,5
34,1,2,1,0,0,3963,22,5
34,1,2,1,0,-1,3965,41,5
26,0,2,-4,0,0,4361,25,11
37,1,2,1,0,1,3965,25,5
34,1,2,1,0,0,4756,26,5
34,1,2,1,0,0,3967,23,5
34,1,2,1,0,0,3965,23,5
34,1,-6,1,0,0,4755,25,11
34,1,2,1,0,0,3964,23,5
34,1,2,1,0,0,3964,23,5
34,1,2,1,0,0,3963,23,5
29,1,2,1,0,0,3962,18,2
34,1,2,1,0,0,3965,24,5
34,1,2,1,0,0,3965,24,5
34,1,2,1,0,0,3965,24,5
34,1,2,1,0,0,3965,24,5
27,1,2,-7,-5,0,3963,42,5
34,1,8,1,0,0,3965,36,5
34,1,2,1,0,0,3965,24,5
34,1,2,1,0,0,3964,24,5
34,1,2,1,0,0,3964,24,5
34,1,2,1,0,0,3963,24,5
34,1,2,1,0,0,3963,24,5
34,1,2,1,0,0,3961,24,5
34,1,2,1,0,1,3963,26,5
39,1,2,1,0,0,2776,23,5
34,1,2,1,0,0,3965,25,5
34,1,2,1,0,0,3965,25,5
34,1,2,1,0,0,3965,25,5
34,1,2,1,0,0,3964,25,5
34,1,2,1,0,0,3964,25,5
34,1,2,1,0,0,3964,25,5
34,1,2,1,0,0,3963,25,5
34,1,2,1,0,0,3963,25,5
34,1,2,1,0,0,3961,25,5
32,0,2,1,0,0,3965,23,2
34,1,2,1,0,0,3966,26,5
34,1,2,1,0,0,3965,26,5
34,1,2,1,0,0,3965,26,5
34,1,2,1,0,0,3965,26,5
34,1,2,1,0,0,3965,26,5
34,1,2,1,0,0,3963,40,12
34,1,2,1,0,0,3965,26,5
34,1,2,1,0,0,3964,26,5
34,1,2,-7,0,0,3965,29,5
26,1,2,1,-7,0,3964,32,5
34,1,2,1,0,0,3964,26,5
34,1,2,1,0,0,3964,26,5
34,1,2,1,0,0,3963,26,5
34,1,4,1,0,0,3965,33,5
34,1,2,1,0,0,3963,26,5
34,1,2,1,0,0,3963,26,5
34,1,2,9,0,0,3965,18,5
37,1,2,1,0,0,3965,28,5
34,1,2,1,0,0,3965,27,5
34,1,10,1,0,0,3965,33,5
34,1,2,1,0,0,3964,27,5
34,1,2,1,0,0,3964,27,5
34,1,2,1,0,0,3964,27,5
34,1,2,1,0,0,3964,27,5
34,1,2,1,0,0,3963,27,5
34,1,2,1,0,0,3962,27,5
33,1,2,1,0,0,3963,27,5
31,1,2,1,0,0,3965,26,5
34,1,2,1,0,0,4758,31,5
34,1,2,4,0,0,3965,33,5
42,1,2,1,7,0,3964,42,5
34,1,2,1,-7,0,3965,33,5
34,1,2,1,0,0,3965,28,5
34,1,2,1,0,0,3965,28,5
34,1,2,1,0,0,3965,28,5
34,1,2,1,0,0,3965,28,5
34,1,2,1,0,0,3965,28,5
34,1,2,1,0,0,3965,28,5
34,1,2,1,0,0,3965,28,5
34,1,2,1,0,-6,3965,30,5
34,1,2,1,0,0,3964,28,5
34,1,2,-7,0,0,3965,24,5
34,1,2,1,0,0,3964,28,5
34,1,2,1,0,0,3964,28,5
34,1,2,1,0,0,3963,28,5
34,1,2,1,0,0,3961,28,5
34,1,9,1,0,0,3965,27,5
34,1,2,1,0,0,3965,29,5
34,1,2,1,0,0,3965,29,5
34,1,2,1,0,0,3965,29,5
34,1,2,1,-6,0,3965,29,5
34,1,2,1,0,0,3965,29,5
34,1,2,1,0,0,3965,29,5
34,1,2,1,0,0,3964,29,5
34,1,2,1,0,0,3964,29,5
34,1,2,1,0,0,3965,23,-2
34,1,2,1,0,0,3964,29,5
34,1,2,1,0,0,3964,29,5
34,1,2,1,0,0,3962,29,5
33,0,0,5,0,0,3964,32,7
34,1,2,-1,0,0,3964,20,5
32,1,2,1,0,0,3965,28,5
34,0,2,1,0,0,3962,29,5
28,1,2,1,0,0,3965,26,5
34,1,2,1,0,0,951,18,5
29,1,2,1,0,0,3965,27,5
34,1,2,1,0,0,4757,33,5
34,1,2,1,0,0,3965,30,5
34,1,2,1,0,0,3965,30,5
34,1,2,1,0,0,3965,30,5
34,1,2,1,0,0,3965,30,5
34,1,2,1,0,0,3965,30,5
34,1,2,1,0,0,3964,30,5
34,1,2,1,0,0,3963,30,5
41,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,31,5
34,1,2,1,0,0,3965,31,5
34,1,2,1,0,0,3965,31,5
34,1,2,1,0,0,3963,31,5
39,1,2,1,0,0,4756,37,5
39,1,2,1,0,0,3963,34,5
37,1,2,1,0,0,3965,33,5
34,1,7,1,0,-4,3964,29,5
34,1,2,1,0,0,3965,32,5
34,1,2,1,0,0,3965,32,5
34,1,-2,1,0,0,3964,41,5
34,1,2,1,0,0,3964,32,5
34,1,2,1,0,0,4361,34,5
34,1,2,1,0,0,3966,33,5
34,1,2,1,0,0,3965,33,5
34,1,2,1,0,0,3965,33,5
34,1,2,1,0,0,3965,33,5
34,1,2,1,0,0,3965,33,5
34,1,2,1,0,0,4362,43,10
34,1,2,1,0,0,3965,33,5
34,1,2,1,0,0,3965,33,5
34,1,2,1,0,0,3965,33,5
34,1,2,1,0,0,3965,33,5
34,1,2,1,0,0,3965,33,5
34,1,2,1,0,0,3964,33,5
27,1,2,1,-7,0,3965,42,5
34,1,2,1,0,0,3964,33,5
34,1,2,1,0,0,3964,33,5
34,0,2,1,0,0,3966,33,5
34,1,-2,1,0,0,3965,37,5
34,1,2,1,0,8,3965,35,5
27,1,2,1,0,0,4758,32,5
34,1,2,1,0,0,3969,34,5
34,1,2,1,0,0,3966,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
33,1,-6,1,0,0,3965,27,-4
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,36,-1
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3965,34,5
34,1,2,1,0,0,3964,34,5
34,1,2,1,0,0,3964,34,5
34,1,2,1,0,0,3963,34,5
34,1,2,1,0,0,3963,34,5
34,1,2,1,0,0,3963,34,5
34,1,2,1,0,0,3963,34,5
34,1,2,1,0,0,3962,34,5
33,1,2,1,0,0,3965,34,5
25,1,2,1,0,0,3965,30,5
34,1,2,1,0,0,4758,38,5
34,1,2,1,0,0,3966,35,5
34,1,2,1,0,0,3966,35,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3965,35,5
34,1,9,-6,0,0,3962,38,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3965,35,5
34,1,2,1,0,0,3963,35,5
34,1,2,1,0,0,3963,35,5
26,1,2,1,0,0,3965,31,5
37,1,2,1,0,0,3965,37,5
34,1,2,1,0,0,3965,36,5
34,1,2,1,0,0,3965,36,5
34,1,2,1,0,0,3965,36,5
34,1,2,1,0,0,3965,36,5
34,1,2,1,0,0,3965,36,5
34,1,2,1,0,0,3965,36,5
34,1,2,1,0,0,3965,36,5
34,1,2,1,0,0,3965,36,5
34,1,2,1,-2,0,3967,36,13
34,1,2,1,0,0,3964,36,5
34,1,2,1,0,0,3960,36,5
34,1,7,1,0,0,3967,10,2
33,1,2,1,0,0,3964,36,5
29,1,2,1,0,0,3964,34,5
34,1,2,1,0,0,3965,37,5
34,1,2,1,-8,0,3965,45,5
34,1,2,1,0,0,3965,37,5
34,1,2,1,0,0,3965,37,5
34,1,2,1,0,0,3965,37,5
34,1,2,1,0,0,3965,37,5
34,1,2,1,0,0,3965,37,5
34,1,2,1,0,0,3965,37,5
34,1,2,1,0,0,3965,37,5
34,1,2,1,0,0,3965,37,5
34,1,2,9,0,0,3965,38,5
34,1,2,1,0,0,3963,37,5
34,1,2,1,0,0,3962,37,5
34,1,2,7,0,0,4356,31,5
