Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
56,0,2,1,0,2,6289,18,6
37,0,4,1,0,2,6289,26,1
33,1,2,1,0,2,6289,32,8
47,1,2,1,0,2,6289,26,1
42,0,2,1,0,2,6289,26,7
33,1,7,1,0,2,6289,42,7
40,1,2,1,0,2,6287,26,1
40,1,2,1,0,2,6289,34,6
33,1,-8,1,0,2,6289,44,-1
35,1,2,1,0,2,6289,41,-7
42,0,2,1,0,2,6289,38,5
33,1,9,1,0,2,6289,38,0
32,1,2,1,0,2,6289,19,1
33,1,2,1,0,2,6289,37,-1
33,1,2,1,0,2,6289,27,5
34,1,2,1,0,2,6288,24,1
33,1,2,1,0,2,6289,31,7
45,1,2,1,0,2,6289,40,0
33,1,2,1,0,2,6289,26,2
36,1,2,1,0,2,6291,27,-1
39,1,4,1,0,2,6289,42,0
25,1,8,1,0,2,6289,27,0
38,1,2,1,0,2,6289,33,0
34,1,2,1,0,2,6290,27,0
33,1,2,1,0,2,6289,27,1
33,1,-2,1,0,2,6289,42,5
33,1,2,1,0,2,6289,36,8
33,1,2,1,0,2,6289,35,7
33,1,2,1,0,2,6289,35,7
42,1,2,1,0,2,6289,42,3
33,1,2,1,0,2,6289,33,5
33,1,2,1,0,2,6289,33,5
33,1,2,1,0,2,6288,27,0
33,1,2,1,0,2,6289,27,0
33,1,1,1,0,2,6289,42,8
33,0,2,1,0,-6,6289,49,0
33,1,4,1,0,2,6289,31,0
33,1,2,1,0,2,6289,35,6
33,1,2,1,0,2,6289,34,5
39,1,2,1,0,2,6289,42,4
33,1,2,1,0,2,6289,28,0
33,1,2,1,0,2,6289,28,0
33,1,-5,1,0,2,6289,30,0
33,1,2,1,0,2,6289,36,6
42,1,2,1,0,2,6289,42,0
33,1,2,1,0,2,6289,35,5
33,1,2,1,0,2,6289,35,5
33,1,2,1,0,2,6289,49,-7
36,1,2,1,0,2,6289,43,7
33,1,2,1,0,2,6289,36,5
34,1,2,1,0,2,6289,35,3
33,1,2,1,0,2,6289,35,4
33,1,2,1,0,2,6289,35,4
33,1,2,1,0,2,6289,35,4
41,1,2,1,0,2,6289,42,0
41,1,2,1,0,2,6289,42,0
41,1,2,1,0,2,6289,42,0
32,1,1,1,0,2,6289,35,-6
33,1,2,1,0,2,6289,38,-7
33,1,2,1,6,2,6289,42,0
33,1,2,1,0,2,6289,34,3
33,1,9,1,0,2,6289,26,0
35,1,2,1,0,2,6287,34,0
40,1,2,1,0,2,6289,42,-2
33,1,5,1,0,2,6289,41,4
33,1,2,1,0,2,6289,35,3
33,1,2,1,0,2,6289,35,3
40,1,2,1,0,2,6289,42,0
40,1,2,1,0,2,6289,42,0
35,1,2,1,0,2,6289,35,0
33,1,2,1,0,2,6289,41,-7
33,1,2,1,0,2,6289,35,2
33,1,2,1,0,2,6289,35,2
33,1,2,1,0,2,6289,34,1
33,1,2,1,0,2,6289,34,1
33,1,2,1,0,2,6289,42,7
33,1,2,1,0,2,6289,42,-2
33,1,2,1,0,2,6289,42,7
33,1,2,1,0,2,6289,42,-6
33,1,2,1,0,2,6289,42,7
33,1,2,1,0,2,6289,42,7
33,1,-6,1,0,2,6289,42,0
33,1,2,1,0,2,6289,42,7
