Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
48,1,2,1,2,1,6685,6,6
48,1,2,1,2,1,6685,6,6
48,1,2,1,2,1,6685,6,6
39,0,2,9,2,1,6684,2,1
48,0,2,1,2,1,6684,21,6
46,1,2,1,2,1,6686,22,6
39,0,2,-2,2,1,6685,32,-2
30,1,2,1,2,1,4179,4,1
39,0,2,1,0,1,8357,12,6
30,0,2,1,2,1,5014,9,1
30,1,2,1,0,1,4179,10,1
30,0,2,1,2,10,5846,10,1
30,0,2,1,2,1,5848,11,1
39,0,2,1,2,1,8358,19,1
30,1,2,1,2,1,5265,17,1
30,0,2,10,2,1,6686,31,1
30,0,2,1,2,1,3508,18,1
30,1,2,1,-7,1,5014,8,1
30,0,2,1,1,1,8358,7,1
30,0,2,1,1,1,5014,16,1
30,0,2,1,2,1,8358,9,1
30,0,2,10,2,1,8357,39,1
39,1,2,1,2,1,8358,22,1
30,0,2,1,0,1,3342,16,1
30,0,2,1,2,1,2505,15,1
30,0,2,1,2,1,8358,11,1
38,1,2,1,2,1,8356,23,1
30,0,2,1,2,1,8355,12,1
30,1,-3,1,-1,1,8355,6,1
30,0,2,1,2,1,5015,21,1
30,1,2,1,2,1,8357,14,1
30,0,2,1,2,1,3508,21,1
30,1,2,1,0,-8,8358,31,1
30,0,2,1,2,-7,5014,31,1
30,0,2,1,2,6,8357,30,8
27,0,2,1,1,1,8354,9,1
30,0,2,1,1,1,8358,13,1
30,0,2,1,2,1,8356,15,1
30,0,2,1,2,1,8358,15,1
30,1,2,1,1,1,8358,14,1
30,1,2,1,2,1,8355,16,1
39,1,2,1,1,1,5850,34,1
30,0,2,1,2,1,8358,16,1
21,0,2,1,2,-7,6686,45,1
30,1,2,1,2,1,8358,17,1
30,1,2,1,2,1,3509,23,1
30,0,2,1,2,1,5850,22,1
30,1,2,1,0,1,8357,14,1
30,0,2,1,2,1,8355,17,1
30,0,2,1,2,1,8358,17,1
