Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
43,1,2,1,0,1,4674,3,5
27,1,2,0,0,1,2335,10,-1
28,1,8,1,0,1,2570,26,5
43,1,2,1,0,1,2337,6,5
43,1,2,1,0,1,2570,11,5
36,1,2,0,0,1,2337,11,5
36,1,2,1,0,1,2337,17,-1
36,0,0,-5,0,-5,2336,23,6
36,1,8,1,0,1,2337,34,5
36,1,2,1,0,1,2570,12,5
36,1,2,1,0,1,2337,13,5
36,1,2,1,0,1,2337,13,5
36,1,2,1,0,1,2337,13,5
36,1,2,1,0,1,2337,14,5
36,1,6,3,0,1,2337,21,5
31,1,2,1,0,1,2337,12,5
36,1,2,1,0,1,2337,15,5
36,1,2,1,0,1,2337,15,5
36,1,2,1,0,1,2337,16,5
36,1,2,1,0,1,2339,17,5
38,0,2,1,0,1,2337,19,5
36,0,2,1,0,1,2337,18,5
30,1,2,1,0,1,2337,15,5
41,1,-1,1,0,1,2337,27,5
44,1,2,1,0,1,2336,23,5
36,1,2,1,0,1,4674,36,-1
36,1,2,1,0,1,4674,28,5
36,1,8,1,0,1,2337,17,0
36,1,8,1,0,1,2337,18,5
36,1,-3,1,0,1,2336,25,5
36,1,2,2,0,1,4674,28,5
36,1,2,-1,0,1,4674,28,5
30,1,2,0,0,1,4674,31,-1
36,1,2,1,0,1,2337,20,5
33,1,2,-3,0,1,2337,24,5
32,1,8,1,0,1,2337,25,5
34,1,2,1,0,1,2337,19,5
36,1,2,1,0,1,2570,21,5
34,1,2,-3,0,1,3038,21,5
34,1,2,-2,0,1,3038,29,5
35,1,2,1,0,1,2337,20,5
31,1,2,1,0,1,2337,18,5
36,1,2,1,0,1,4674,30,5
36,1,2,1,0,1,2337,21,5
36,1,2,1,0,1,2337,21,5
36,1,2,1,0,1,2337,21,5
36,1,2,9,0,1,2337,33,5
36,1,2,1,0,1,2337,21,5
34,1,2,1,0,1,4674,29,5
34,1,2,1,0,1,4674,29,5
36,1,2,-3,0,1,2337,40,5
36,1,2,1,0,1,2337,22,5
36,1,2,1,0,1,2337,22,5
36,1,2,-7,0,1,2335,27,5
36,1,2,1,0,1,2337,22,5
36,1,2,1,0,1,2337,22,5
36,1,2,1,0,1,2337,22,5
36,1,2,1,0,1,2337,22,5
36,1,2,-8,0,1,2570,30,5
33,1,2,1,0,1,2337,21,5
36,1,2,1,2,1,4674,34,5
36,1,2,1,-8,1,4674,36,5
36,1,2,1,0,1,4674,32,5
36,1,2,1,0,1,2337,23,5
36,1,2,1,0,1,2337,23,5
36,1,2,1,0,1,2337,23,5
35,1,-2,-7,0,1,2337,32,5
36,1,2,1,0,1,2337,23,5
36,1,2,1,0,1,2337,23,5
34,1,2,1,0,1,4674,31,5
36,1,2,1,0,1,2570,24,5
34,1,2,1,0,1,3038,25,5
36,1,8,1,0,1,4674,36,5
30,1,2,1,0,1,3038,23,5
34,1,-1,1,0,1,2339,29,5
36,0,2,-3,0,1,2338,30,5
36,1,2,1,0,1,4674,33,5
20,1,2,6,0,1,4674,23,11
36,1,2,-3,0,1,2338,32,5
36,1,2,1,0,1,4674,33,5
28,1,-1,1,0,1,2337,34,5
36,1,2,-1,3,1,2337,29,5
36,1,2,1,0,1,2337,24,5
36,1,2,-8,0,1,2337,24,5
36,1,2,1,0,1,2337,24,5
36,1,2,1,0,1,2337,24,5
36,1,2,1,0,1,3038,27,5
36,1,2,1,0,1,4674,34,5
36,1,2,1,0,1,2337,25,5
36,1,2,1,0,1,2337,25,5
36,1,-2,1,4,5,4674,32,5
36,1,2,1,0,1,2337,25,5
36,1,2,1,0,1,2337,25,5
36,1,2,1,0,1,2337,25,5
36,1,2,1,0,1,2337,25,5
36,1,2,1,0,1,2337,25,5
36,1,2,1,0,1,2337,25,5
36,1,2,1,0,1,2337,25,5
36,1,2,1,0,1,2570,26,5
36,1,2,1,0,1,2570,26,5
32,1,2,1,0,1,2337,23,5
36,1,2,1,0,1,5140,36,5
41,1,8,-6,0,1,3038,28,5
36,1,2,1,0,1,2338,26,5
36,1,2,9,0,1,2337,36,5
36,1,2,1,0,1,4674,35,5
36,1,2,1,0,1,4674,35,5
36,1,2,1,0,1,2337,26,5
36,1,2,-3,0,1,2337,26,5
36,1,2,1,0,1,2337,26,5
44,1,2,9,0,1,2338,27,5
36,1,2,1,0,1,2337,26,5
36,1,2,1,0,1,2337,26,5
36,1,2,1,0,1,2337,26,5
36,1,2,1,0,1,2337,26,5
36,1,2,1,0,1,2570,27,5
36,0,2,1,0,1,2337,26,5
33,1,2,1,0,1,5140,36,5
38,1,2,1,0,1,2337,28,5
36,1,2,1,0,1,2339,27,5
36,1,2,1,0,1,4675,36,5
36,1,2,1,0,1,4674,36,5
36,1,-4,1,0,1,2337,36,5
36,1,2,1,0,1,4674,36,5
36,1,2,1,0,1,4674,36,5
36,1,2,1,0,1,4674,36,5
36,1,2,1,0,1,4674,36,5
36,1,2,1,0,1,4674,36,5
36,1,2,1,0,1,4674,36,5
36,1,2,1,0,1,4674,36,5
36,1,2,4,0,1,2337,36,5
36,1,2,1,0,1,4674,36,5
36,1,2,1,0,1,4674,36,5
26,0,-4,1,0,1,2337,34,5
36,1,2,1,0,1,4674,36,5
36,1,2,1,0,1,2337,27,5
36,1,9,1,0,1,2337,36,5
36,1,2,1,0,1,2337,27,5
36,1,2,1,0,1,2337,27,5
36,1,2,1,0,1,2337,27,5
36,1,2,1,0,1,2337,27,5
36,1,2,1,0,1,2337,27,5
36,1,2,1,0,1,4673,36,5
39,1,2,-2,0,1,2337,36,5
36,1,2,1,0,1,2336,27,5
36,1,2,-2,0,1,2337,37,3
40,1,1,1,0,1,2337,29,5
36,1,2,1,0,1,2570,28,5
32,1,2,1,0,1,2337,25,5
32,1,2,1,0,1,2337,25,5
36,1,2,1,0,1,2804,29,5
36,1,2,1,0,1,935,22,5
29,1,2,1,0,1,2337,24,5
36,1,2,1,0,1,2338,28,5
36,1,2,1,0,1,2338,28,5
36,1,2,1,0,1,2337,28,5
19,1,5,1,0,1,1168,34,5
36,1,2,-6,0,1,2337,36,5
36,1,2,1,0,1,2337,28,5
36,1,2,1,0,1,2337,28,5
36,1,2,1,0,1,2337,28,5
36,1,2,1,0,1,2337,28,5
36,1,2,1,0,1,2337,28,5
36,1,2,1,0,1,2337,28,5
34,1,2,1,0,1,2337,27,5
34,1,2,1,0,1,2337,27,5
36,0,2,1,0,1,2336,28,5
36,1,2,1,0,1,2804,30,5
36,1,2,1,0,1,2804,30,5
33,0,2,4,0,1,2337,34,7
33,1,2,1,0,1,4674,36,5
42,1,2,1,0,1,2337,32,5
42,0,2,1,0,1,4674,41,5
36,1,2,1,0,1,2337,29,5
32,1,2,-8,0,1,2337,29,5
36,1,2,1,0,1,2337,29,5
36,1,2,1,0,1,2337,29,5
34,1,2,1,0,1,2337,28,5
34,1,2,1,0,1,2337,28,5
34,1,2,1,0,1,2337,28,5
30,1,2,9,0,1,2337,36,5
36,1,2,1,0,1,2570,30,5
36,1,2,1,0,1,2570,30,5
36,1,2,1,0,7,2570,36,5
36,1,2,1,0,1,2804,31,5
36,1,2,7,0,1,2804,36,5
39,1,2,1,0,1,2337,31,5
36,1,2,-3,0,1,2335,37,5
33,1,2,1,0,1,2337,28,5
